run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,speed_mps,leader_speed_mps,x_m,z_m,leader_x_m,leader_z_m,formation_size_mean_side_m,formation_size_mean_leader_to_followers_m,pos_error_m,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,formation_iou,formation_area_err,centroid_offset_m,per_boat_rms_m,fps
20260628_185859,5.011,1,Left,55,100.000000,0.000000,100.000000,0.000000,0.006464,0.026211,0.010876,6,0.000000,0.000000,0.098144,0.836982,0.008391,-0.057387,0.098144,0.040192,0.683138,0.296133,0.836982,0.683138,12.795680,12.959441,15.983909,-195.828995,0.230669,-222.361511,31.442307,32.212418,1.265536,127.880089,101.333932,34.176940,0.129150,0,0.762177,35.122589,1.732084,2.404129,359.93
20260628_185859,5.011,1,Right,54,100.000000,0.000000,100.000000,0.000000,0.007581,0.032535,0.016007,6,0.000000,0.000000,0.101872,0.860895,-0.004668,-0.101872,0.089293,0.043956,0.598591,0.240088,0.860895,0.598591,12.185560,12.948420,-13.644877,-191.795425,0.230669,-222.361511,31.442307,32.212418,3.967105,133.227606,83.237009,39.803602,0.143739,0,0.762177,35.122589,1.732084,2.404129,359.93
20260628_185859,10.024,1,Left,107,100.000000,0.000000,100.000000,0.000000,0.005131,0.014484,0.007988,10,0.000000,0.000000,0.098144,0.838642,0.019120,-0.059060,0.098144,0.047015,0.749571,0.296133,0.838642,0.749571,16.028819,15.059157,9.230886,-292.104614,-14.879098,-310.484314,30.999417,29.285610,3.152192,133.211718,101.333932,39.508570,0.146659,0,0.685032,17.390049,1.569228,2.713327,250.30
20260628_185859,10.024,1,Right,106,100.000000,0.000000,100.000000,0.000000,0.005606,0.020639,0.010959,8,0.000000,0.000000,0.104516,0.898757,0.010109,-0.101872,0.104516,0.043827,0.696820,0.240088,0.898757,0.696820,15.389734,15.073352,-24.180695,-283.804810,-14.879098,-310.484314,30.999417,29.285610,3.485702,143.859479,83.237009,48.656837,0.163403,0,0.685032,17.390049,1.569228,2.713327,250.30
20260628_185859,15.036,1,Left,161,100.000000,0.000000,100.000000,0.000000,0.003894,0.010772,0.005726,11,0.000000,0.000000,0.098144,0.838642,0.015525,-0.059060,0.098144,0.034065,0.759684,0.296133,0.838642,0.759684,16.970903,15.804040,-27.811150,-379.159393,-51.612286,-392.781738,25.965068,26.830627,2.611606,132.504925,101.333932,38.801777,0.138232,0,0.743414,99.994494,1.606403,3.068093,192.56
20260628_185859,15.036,1,Right,160,100.000000,0.000000,100.000000,0.000000,0.004505,0.017194,0.008543,9,0.000000,0.000000,0.104516,0.898757,0.024120,-0.101872,0.104516,0.046458,0.707297,0.240088,0.898757,0.707297,16.018449,15.818100,-48.607044,-366.716919,-51.612286,-392.781738,25.965068,26.830627,4.628076,137.023779,83.237009,41.197758,0.151516,0,0.743414,99.994494,1.606403,3.068093,192.56
20260628_185859,20.041,1,Left,215,100.000000,0.000000,100.000000,0.000000,0.003318,0.008728,0.004641,12,0.000000,0.000000,0.098144,0.838642,0.020394,-0.059060,0.098144,0.034277,0.769763,0.296133,0.838642,0.769763,17.506696,16.174756,-81.335335,-457.551392,-107.375908,-463.123108,27.004934,26.288255,3.588329,131.642987,101.333932,37.939839,0.137077,0,0.669486,75.405295,2.579075,3.235494,249.77
20260628_185859,20.041,1,Right,214,100.000000,0.000000,100.000000,0.000000,0.004091,0.016220,0.007289,10,0.000000,0.000000,0.104516,0.898757,0.019049,-0.101872,0.104516,0.039581,0.715468,0.240088,0.898757,0.715468,16.472268,16.187000,-101.782593,-437.786621,-107.375908,-463.123108,27.004934,26.288255,4.304551,133.009435,83.237009,36.874639,0.137697,0,0.669486,75.405295,2.579075,3.235494,249.77
20260628_185859,25.051,1,Left,269,100.000000,0.000000,100.000000,0.000000,0.002875,0.007946,0.004001,15,0.000000,0.000000,0.098144,0.838642,0.021502,-0.059060,0.098144,0.032598,0.771278,0.296133,0.838642,0.771278,17.762426,16.396629,-153.580078,-518.914551,-179.742249,-518.021729,28.146497,27.317360,3.950117,130.313591,101.333932,36.610443,0.133034,0,0.704844,49.528789,2.158631,2.708192,313.55
20260628_185859,25.051,1,Right,266,100.000000,0.000000,100.000000,0.000000,0.003836,0.015704,0.006603,11,0.000000,0.000000,0.104516,0.898757,0.022905,-0.101872,0.104516,0.040526,0.714505,0.240088,0.898757,0.714505,16.581863,16.400671,-167.273331,-492.441559,-179.742249,-518.021729,28.146497,27.317360,2.529721,132.136802,83.237009,35.823154,0.136232,0,0.704844,49.528789,2.158631,2.708192,313.55
20260628_185859,30.059,1,Left,323,100.000000,0.000000,100.000000,0.000000,0.002592,0.007417,0.003580,18,0.000000,0.000000,0.098144,0.838642,0.022185,-0.059060,0.098144,0.031426,0.772359,0.296133,0.838642,0.772359,17.904257,16.544316,-236.986099,-559.621704,-262.505676,-552.770447,26.183838,26.609482,3.597349,129.405728,101.333932,35.702579,0.130218,0,0.739378,93.333684,1.825667,3.000231,334.34
20260628_185859,30.059,1,Right,320,100.000000,0.000000,100.000000,0.000000,0.003577,0.015220,0.005995,14,0.000000,0.000000,0.104516,0.898757,0.022770,-0.101872,0.104516,0.040531,0.714969,0.240088,0.898757,0.714969,16.705985,16.549061,-242.535324,-534.904419,-262.505676,-552.770447,26.183838,26.609482,3.750098,130.212346,83.237009,33.774491,0.132147,0,0.739378,93.333684,1.825667,3.000231,334.34
20260628_185859,35.070,1,Left,385,100.000000,0.000000,100.000000,0.000000,0.002358,0.006880,0.003308,21,0.000000,0.000000,0.098144,0.838642,0.023001,-0.059060,0.098144,0.030754,0.774084,0.296133,0.838642,0.774084,18.041219,16.662791,-328.331116,-579.403381,-350.933075,-565.955627,27.119552,26.381223,3.855899,128.700533,101.333932,34.997384,0.128328,0,0.671037,72.719744,2.547943,3.173517,348.13
20260628_185859,35.070,1,Right,381,100.000000,0.000000,100.000000,0.000000,0.003204,0.015333,0.005542,16,0.000000,0.000000,0.104516,0.898757,0.022152,-0.101872,0.104516,0.037069,0.719052,0.240088,0.898757,0.719052,16.869581,16.666090,-329.225739,-550.821167,-350.933075,-565.955627,27.119552,26.381223,3.917357,128.772229,83.237009,32.236416,0.126650,0,0.671037,72.719744,2.547943,3.173517,348.13
20260628_185859,40.079,1,Left,441,100.000000,0.000000,100.000000,0.000000,0.002246,0.006509,0.003058,24,0.000000,0.000000,0.098144,0.838642,0.023513,-0.059060,0.098144,0.030282,0.774413,0.296133,0.838642,0.774413,18.117345,16.741169,-422.925507,-575.543396,-441.636108,-556.536621,26.708156,26.577665,3.531520,128.034371,101.333932,34.331223,0.126670,0,0.728272,80.884330,2.130323,2.904852,235.32
20260628_185859,40.079,1,Right,436,100.000000,0.000000,100.000000,0.000000,0.003153,0.015366,0.005308,17,0.000000,0.000000,0.104516,0.898757,0.024585,-0.101872,0.104516,0.037621,0.718964,0.240088,0.898757,0.718964,16.920608,16.743535,-416.118225,-549.447510,-441.636108,-556.536621,26.708156,26.577665,3.583693,128.210261,83.237009,31.609624,0.125968,0,0.728272,80.884330,2.130323,2.904852,235.32
20260628_185859,45.086,1,Left,500,100.000000,0.000000,100.000000,0.000000,0.002032,0.006037,0.002783,24,0.000000,0.000000,0.098144,0.838642,0.023416,-0.059060,0.098144,0.029386,0.775163,0.296133,0.838642,0.775163,18.193159,16.804753,-511.751129,-547.413086,-525.467529,-525.463440,26.275291,26.450697,4.130025,127.376125,101.333932,33.672977,0.124506,0,0.748629,91.129450,1.953691,2.998074,350.61
20260628_185859,45.086,1,Right,495,100.000000,0.000000,100.000000,0.000000,0.003016,0.014853,0.005048,18,0.000000,0.000000,0.104516,0.898757,0.022538,-0.101872,0.104516,0.035387,0.716320,0.240088,0.898757,0.716320,16.961185,16.807478,-498.450775,-525.160461,-525.467529,-525.463440,26.275291,26.450697,3.147736,127.092078,83.237009,30.437918,0.121736,0,0.748629,91.129450,1.953691,2.998074,350.61
20260628_185859,50.097,1,Left,559,100.000000,0.000000,100.000000,0.000000,0.001889,0.005818,0.002632,27,0.000000,0.000000,0.098144,0.838642,0.023727,-0.059060,0.098144,0.029067,0.775923,0.296133,0.838642,0.775923,18.248219,16.854914,-591.958923,-499.279449,-599.593323,-474.210358,27.671344,26.615894,3.851527,126.806446,101.333932,33.103297,0.122904,0,0.642767,61.332253,2.763788,3.398269,345.35
20260628_185859,50.097,1,Right,554,100.000000,0.000000,100.000000,0.000000,0.002984,0.013965,0.004947,22,0.000000,0.000000,0.104516,0.898757,0.023039,-0.101872,0.104516,0.036701,0.720951,0.240088,0.898757,0.720951,17.041857,16.857802,-572.671936,-476.585968,-599.593323,-474.210358,27.671344,26.615894,4.450892,127.521040,83.237009,30.824757,0.124048,0,0.642767,61.332253,2.763788,3.398269,345.35
