run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,mean_formation_error,near_miss_count,fps
20260531_152053,5.000,1,Left,44,59.090909,59.090909,59.090909,0.000000,0.000000,0.032932,0.000000,1,0.000000,0.000000,0.000000,0.694411,0.000000,0.000000,0.000000,0.000000,0.262343,0.000000,0.694411,0.262343,70.968216,55.157198,0.081797,0,249.62
20260531_152053,5.000,1,Right,44,59.090909,81.818182,59.090909,0.000000,0.026010,0.035453,0.000000,1,0.000000,0.000000,0.285781,0.808690,0.042054,-0.285781,0.226367,0.088881,0.266737,0.000000,0.808690,0.266737,79.305385,55.802890,0.155226,0,249.62
20260531_152053,10.007,1,Left,91,80.219780,80.219780,80.219780,0.000000,0.006229,0.033492,0.000000,5,0.000000,0.000000,0.413413,0.770415,0.010758,-0.074236,0.413413,0.023717,0.420242,0.000000,0.770415,0.420242,83.181808,52.253175,0.135303,0,238.71
20260531_152053,10.007,1,Right,91,80.219780,91.208791,80.219780,0.000000,0.024232,0.028780,0.000000,3,0.000000,0.000000,0.285781,0.826313,0.016192,-0.285781,0.233725,0.111194,0.429623,0.000000,0.826313,0.429623,84.833896,46.121134,0.187158,0,238.71
20260531_152053,15.018,1,Left,138,86.956522,86.956522,86.956522,0.000000,0.009960,0.029190,0.000000,8,0.000000,0.000000,0.413413,0.888826,0.016318,-0.116030,0.413413,0.043901,0.557159,0.000000,0.888826,0.557159,95.562545,52.253175,0.173930,0,392.54
20260531_152053,15.018,1,Right,137,86.861314,94.160584,86.861314,0.000000,0.020294,0.031388,0.000000,5,0.000000,0.000000,0.285781,0.900000,0.033249,-0.285781,0.246865,0.116012,0.503779,0.000000,0.900000,0.503779,86.789513,46.121134,0.183448,0,392.54
20260531_152053,20.033,1,Left,183,90.163934,90.163934,90.163934,0.000000,0.008963,0.022750,0.000000,9,0.000000,0.000000,0.413413,0.888826,0.014995,-0.116030,0.413413,0.038320,0.613482,0.000000,0.888826,0.613482,99.824691,52.253175,0.183898,0,190.34
20260531_152053,20.033,1,Right,182,90.109890,95.604396,90.109890,0.000000,0.018914,0.024344,0.000000,6,0.000000,0.000000,0.285781,0.900000,0.013827,-0.285781,0.246865,0.111747,0.598880,0.000000,0.900000,0.598880,104.246624,46.121134,0.210278,0,190.34
20260531_152053,25.042,1,Left,231,92.207792,92.207792,92.207792,0.000000,0.008238,0.019696,0.000000,10,0.000000,0.000000,0.413413,0.889300,0.019430,-0.116030,0.413413,0.037909,0.648749,0.000000,0.889300,0.648749,101.423741,52.253175,0.186517,0,197.28
20260531_152053,25.042,1,Right,230,92.173913,96.521739,92.173913,0.000000,0.019068,0.032619,0.000000,8,0.000000,0.000000,0.441357,0.900000,0.014712,-0.441357,0.246865,0.118312,0.615175,0.000000,0.900000,0.615175,104.561667,46.121134,0.212562,0,197.28
20260531_152053,30.043,1,Left,283,93.639576,93.639576,93.639576,0.000000,0.011732,0.022446,0.000000,15,0.000000,0.000000,0.576772,0.898952,0.017382,-0.227201,0.576772,0.047367,0.667147,0.000000,0.898952,0.667147,102.187217,49.277663,0.193754,0,450.42
20260531_152053,30.043,1,Right,282,93.617021,97.163121,93.617021,0.000000,0.017576,0.032503,0.000000,10,0.000000,0.000000,0.441357,0.900000,0.022946,-0.441357,0.246865,0.109852,0.640188,0.000000,0.900000,0.640188,106.289540,46.121134,0.210567,0,450.42
20260531_152053,35.051,1,Left,330,94.545455,94.545455,94.545455,0.000000,0.013628,0.021254,0.000000,18,0.000000,0.000000,0.576772,0.900000,0.024822,-0.227201,0.576772,0.056460,0.687684,0.000000,0.900000,0.687684,105.657214,49.277663,0.204939,0,464.49
20260531_152053,35.051,1,Right,329,94.528875,97.568389,94.528875,0.000000,0.019031,0.033667,0.000000,13,0.000000,0.000000,0.441357,0.900000,0.026368,-0.441357,0.246865,0.107626,0.659416,0.000000,0.900000,0.659416,109.087293,46.121134,0.216239,0,464.49
20260531_152053,40.062,1,Left,379,95.250660,95.250660,95.250660,0.000000,0.017584,0.027250,0.000000,23,0.000000,0.000000,0.576772,0.900000,0.016104,-0.241504,0.576772,0.067817,0.695717,0.000000,0.900000,0.695717,109.563343,49.277663,0.215690,0,258.86
20260531_152053,40.062,1,Right,377,95.225464,97.877984,95.225464,0.000000,0.019799,0.034101,0.000000,17,0.000000,0.000000,0.441357,0.900000,0.026516,-0.441357,0.246865,0.108471,0.674700,0.000000,0.900000,0.674700,108.920889,46.121134,0.217884,0,258.86
20260531_152053,45.073,1,Left,432,95.833333,95.833333,95.833333,0.000000,0.016098,0.023907,0.000000,25,0.000000,0.000000,0.576772,0.900000,0.022934,-0.241504,0.576772,0.068303,0.720779,0.000000,0.900000,0.720779,121.378535,49.277663,0.229866,0,254.08
20260531_152053,45.073,1,Right,430,95.813953,98.139535,95.813953,0.000000,0.018035,0.031578,0.000000,18,0.000000,0.000000,0.441357,0.900000,0.022658,-0.441357,0.246865,0.096943,0.672077,0.000000,0.900000,0.672077,105.898855,46.121134,0.205244,0,254.08
20260531_152053,50.081,1,Left,487,96.303901,96.303901,96.303901,0.000000,0.017272,0.024927,0.000000,27,0.000000,0.000000,0.583014,0.900000,0.020254,-0.241504,0.583014,0.072740,0.733383,0.000000,0.900000,0.733383,125.313461,49.277663,0.237723,0,235.61
20260531_152053,50.081,1,Right,484,96.280992,98.347107,96.280992,0.000000,0.018461,0.030016,0.000000,22,0.000000,0.000000,0.441357,0.900000,0.019093,-0.441357,0.268850,0.102660,0.689888,0.000000,0.900000,0.689888,106.839252,46.121134,0.210558,0,235.61
20260531_152053,55.083,1,Left,542,96.678967,96.678967,96.678967,0.000000,0.017077,0.025956,0.000000,29,0.000000,0.000000,0.583014,0.900000,0.022851,-0.241504,0.583014,0.070710,0.745432,0.000000,0.900000,0.745432,128.290856,49.277663,0.241202,0,393.76
