run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,speed_mps,leader_speed_mps,x_m,z_m,leader_x_m,leader_z_m,formation_size_mean_side_m,formation_size_mean_leader_to_followers_m,pos_error_m,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,formation_iou,formation_area_err,centroid_offset_m,per_boat_rms_m,fps
20260803_231926,5.009,1,Left,49,100.000000,0.000000,100.000000,0.000000,0.010342,0.026417,0.015146,7,0.000000,0.000000,0.138151,0.943446,0.016836,-0.073456,0.138151,0.062115,0.796503,0.477075,0.943446,0.796503,15.415913,13.793545,15.140428,-205.507294,-0.144037,-228.313049,29.887886,29.577154,2.550193,160.890372,74.545399,112.665063,0.289701,0,0.897347,6.924378,0.959420,1.816089,264.62
20260803_231926,5.009,1,Right,49,100.000000,0.000000,100.000000,10.204082,0.011144,0.067736,0.019779,8,0.000000,0.000000,0.116450,0.920386,-0.010061,-0.116450,0.062268,0.045282,0.664175,0.279589,0.920386,0.664175,14.250619,13.797943,-14.915043,-200.264297,-0.144037,-228.313049,29.887886,29.577154,1.841480,159.150148,76.103289,86.812186,0.216548,0,0.897347,6.924378,0.959420,1.816089,264.62
20260803_231926,10.016,1,Left,101,100.000000,0.000000,100.000000,0.000000,0.007122,0.022031,0.009630,14,0.000000,0.000000,0.138151,0.947805,0.022621,-0.073456,0.138151,0.053718,0.826413,0.477075,0.947805,0.826413,17.574655,15.593382,2.880368,-303.307556,-17.371887,-317.501923,24.961852,23.349831,6.214696,149.323153,74.545399,101.097844,0.281741,0,0.443196,128.602451,4.916664,6.139655,268.28
20260803_231926,10.016,1,Right,101,100.000000,0.000000,100.000000,7.920792,0.008251,0.049240,0.011393,9,0.000000,0.000000,0.116450,0.920386,0.014335,-0.116450,0.091640,0.042185,0.749781,0.279589,0.920386,0.749781,16.906296,15.595516,-24.527687,-296.731598,-17.371887,-317.501923,24.961852,23.349831,8.629232,154.036038,76.103289,81.698075,0.226475,0,0.443196,128.602451,4.916664,6.139655,268.28
20260803_231926,15.021,1,Left,154,100.000000,0.000000,100.000000,2.597403,0.007093,0.029851,0.008541,17,0.000000,0.000000,0.138151,0.947805,0.016465,-0.073456,0.138151,0.046450,0.804760,0.385318,0.947805,0.804760,17.894838,16.177365,-33.609161,-386.630585,-55.215443,-397.717529,25.291642,25.254940,5.722597,130.506296,66.504186,82.280987,0.257354,0,0.694898,113.542477,2.753863,3.960313,360.68
20260803_231926,15.021,1,Right,152,100.000000,0.000000,100.000000,7.894737,0.008175,0.046237,0.010677,11,0.000000,0.000000,0.126433,0.940460,0.024408,-0.116450,0.126433,0.045198,0.725141,0.238246,0.940460,0.725141,16.731622,16.164288,-53.983135,-371.521423,-55.215443,-397.717529,25.291642,25.254940,3.782078,145.427322,76.103289,73.089359,0.214861,0,0.694898,113.542477,2.753863,3.960313,360.68
20260803_231926,20.031,1,Left,203,98.522167,0.000000,98.522167,7.881773,0.006885,0.037149,0.008411,21,0.000000,0.000000,0.138151,0.947805,0.017445,-0.075519,0.138151,0.048200,0.785755,0.033629,0.947805,0.785755,17.745733,16.446910,-82.841133,-455.678558,-112.567108,-467.233551,38.740068,40.627201,4.605314,131.004711,66.504186,82.779402,0.264655,0,0.418327,165.692337,8.046376,11.837040,222.77
20260803_231926,20.031,1,Right,201,93.532338,0.000000,93.532338,8.955224,0.006979,0.047227,0.010340,14,0.000000,0.000000,0.126433,0.940460,0.023606,-0.116450,0.126433,0.040495,0.682156,0.000003,0.940460,0.682156,15.809201,16.439703,-92.584244,-422.097626,-112.567108,-467.233551,38.740068,40.627201,19.978429,150.153733,76.103289,77.815770,0.221191,0,0.418327,165.692337,8.046376,11.837040,222.77
20260803_231926,25.036,1,Left,259,98.841699,0.000000,98.841699,9.652510,0.006561,0.037569,0.008273,22,0.000000,0.000000,0.138151,0.947805,0.024340,-0.075519,0.138151,0.049864,0.791105,0.033629,0.947805,0.791105,17.982868,16.638290,-147.583847,-523.836731,-185.701447,-520.500488,43.172250,40.216149,8.593975,142.153428,66.504186,93.928119,0.278873,0,0.500002,389.708591,4.389730,9.466147,353.98
20260803_231926,25.036,1,Right,257,94.941634,0.000000,94.941634,8.949416,0.006147,0.041928,0.009244,16,0.000000,0.000000,0.126433,0.940460,0.018651,-0.116450,0.126433,0.037594,0.721785,0.000003,0.940460,0.721785,16.662000,16.633883,-171.305359,-480.864960,-185.701447,-520.500488,43.172250,40.216149,13.963072,174.069519,76.103289,101.731556,0.241578,0,0.500002,389.708591,4.389730,9.466147,353.98
20260803_231926,30.039,1,Left,311,95.176849,0.000000,95.176849,11.575563,0.006288,0.042813,0.008380,25,0.000000,0.000000,0.138151,0.947805,0.018685,-0.075519,0.138151,0.044923,0.758368,0.000916,0.947805,0.758368,17.397196,16.746338,-208.911438,-558.094849,-268.761658,-553.580200,54.569321,59.272553,31.100853,167.864897,66.504186,119.639588,0.289884,0,0.207143,847.128885,19.265273,24.430562,224.22
20260803_231926,30.039,1,Right,309,91.262136,0.000000,91.262136,11.326861,0.006378,0.046785,0.009407,17,0.000000,0.000000,0.126433,0.940460,0.024498,-0.116450,0.126433,0.040252,0.691567,0.000003,0.940460,0.691567,16.055170,16.743373,-224.227448,-515.608337,-268.761658,-553.580200,54.569321,59.272553,28.693099,190.345377,76.103289,118.007414,0.258353,0,0.207143,847.128885,19.265273,24.430562,224.22
20260803_231926,35.040,1,Left,368,95.923913,0.000000,95.923913,11.413043,0.005901,0.040129,0.007453,27,0.000000,0.000000,0.138151,0.947805,0.022589,-0.075519,0.138151,0.044762,0.774505,0.000916,0.947805,0.774505,17.729483,16.829590,-298.569672,-593.977539,-358.132050,-565.174866,59.768191,56.905470,36.284542,202.712997,66.504186,154.487688,0.304382,0,0.241828,1072.154164,14.328055,23.730210,358.73
20260803_231926,35.040,1,Right,365,92.602740,0.000000,92.602740,9.863014,0.005880,0.041196,0.008311,18,0.000000,0.000000,0.126433,0.944263,0.020438,-0.116450,0.126433,0.036700,0.723121,0.000003,0.944263,0.723121,16.664965,16.826297,-322.848297,-533.150208,-358.132050,-565.174866,59.768191,56.905470,19.308044,214.510882,76.103289,142.172919,0.270129,0,0.241828,1072.154164,14.328055,23.730210,358.73
20260803_231926,40.043,1,Left,420,96.428571,0.000000,96.428571,10.000000,0.006530,0.035960,0.008970,37,0.000000,0.000000,0.138151,0.949815,0.023498,-0.075519,0.138151,0.043836,0.791791,0.000916,0.949815,0.791791,18.021025,16.886634,-398.817719,-595.374512,-447.930847,-554.121704,48.739115,46.042951,34.286940,226.510054,66.504186,178.284746,0.313538,0,0.453835,359.944836,10.900617,19.832852,299.96
20260803_231926,40.043,1,Right,417,93.525180,0.000000,93.525180,9.112710,0.005356,0.037739,0.007451,19,0.000000,0.000000,0.126433,0.944263,0.022943,-0.116450,0.126433,0.037177,0.734668,0.000003,0.944263,0.734668,17.050537,16.884166,-421.168732,-546.072937,-447.930847,-554.121704,48.739115,46.042951,2.105173,210.468130,76.103289,138.130167,0.269991,0,0.453835,359.944836,10.900617,19.832852,299.96
20260803_231926,45.052,1,Left,470,96.808511,0.000000,96.808511,10.638298,0.008053,0.035817,0.012448,44,0.000000,0.000000,0.209989,0.949815,0.023015,-0.084362,0.209989,0.045241,0.798552,0.000916,0.949815,0.798552,18.167438,16.929764,-490.301239,-570.391846,-530.556396,-521.887573,50.441899,49.153422,33.576411,242.692463,66.504186,194.467154,0.321223,0,0.334031,545.156182,11.815916,19.696099,258.13
