run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,speed_mps,leader_speed_mps,x_m,z_m,leader_x_m,leader_z_m,formation_size_mean_side_m,formation_size_mean_leader_to_followers_m,pos_error_m,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,formation_iou,formation_area_err,centroid_offset_m,per_boat_rms_m,fps
20260628_221514,5.011,1,Left,59,100.000000,0.000000,100.000000,0.000000,0.006081,0.030779,0.009363,5,0.000000,0.000000,0.091263,0.920771,-0.011699,-0.091263,0.065355,0.039488,0.626827,0.240001,0.920771,0.626827,12.468847,13.159219,14.122303,-190.755539,0.214187,-221.838226,31.416494,33.807877,6.205518,150.796335,87.200005,54.619583,0.149438,0,0.563258,24.035623,3.430151,4.450875,335.30
20260628_221514,5.011,1,Right,58,100.000000,0.000000,100.000000,0.000000,0.006903,0.031854,0.010320,4,0.000000,0.000000,0.091142,0.924290,0.009525,-0.058379,0.091142,0.037876,0.596177,0.240000,0.924290,0.596177,12.383693,13.236040,-12.511413,-190.780945,0.214187,-221.838226,31.416494,33.807877,4.574101,151.886940,81.583736,58.932961,0.158723,0,0.563258,24.035623,3.430151,4.450875,335.30
20260628_221514,10.024,1,Left,124,100.000000,0.000000,100.000000,0.000000,0.005325,0.020625,0.006654,6,0.000000,0.000000,0.101840,0.942611,0.018971,-0.091263,0.101840,0.046235,0.750200,0.240001,0.942611,0.750200,16.308796,15.325062,11.559124,-288.946869,-15.193931,-310.634491,34.431000,33.236015,4.994306,185.894543,87.200005,89.260203,0.198889,0,0.766624,118.636312,1.285313,3.258569,235.60
20260628_221514,10.024,1,Right,120,100.000000,0.000000,100.000000,0.833333,0.004967,0.032130,0.007839,8,0.000000,0.000000,0.091142,0.946668,0.011020,-0.058379,0.091142,0.026671,0.683154,0.240000,0.946668,0.683154,15.274820,15.331160,-24.126169,-279.872528,-15.193931,-310.634491,34.431000,33.236015,2.629015,167.823597,81.583736,72.753501,0.172242,0,0.766624,118.636312,1.285313,3.258569,235.60
20260628_221514,15.025,1,Left,178,100.000000,0.000000,100.000000,1.123596,0.004334,0.022303,0.005486,10,0.000000,0.000000,0.101840,0.942611,0.019422,-0.091263,0.101840,0.038415,0.763951,0.240001,0.942611,0.763951,17.153633,15.920720,-22.194271,-378.035126,-51.986347,-392.513977,29.529581,29.081347,3.492086,181.380339,87.200005,84.619994,0.195345,0,0.791769,26.216164,2.136717,3.530892,248.64
20260628_221514,15.025,1,Right,171,100.000000,0.000000,100.000000,0.584795,0.003892,0.029408,0.006180,11,0.000000,0.000000,0.091142,0.946668,0.018249,-0.058379,0.091142,0.029232,0.697253,0.240000,0.946668,0.697253,16.213279,15.914778,-50.740547,-367.506378,-51.986347,-392.513977,29.529581,29.081347,5.020649,161.963135,81.583736,66.365282,0.168128,0,0.791769,26.216164,2.136717,3.530892,248.64
20260628_221514,20.036,1,Left,232,100.000000,0.000000,100.000000,1.724138,0.003772,0.021143,0.004625,11,0.000000,0.000000,0.101840,0.942611,0.020343,-0.091263,0.101840,0.034915,0.774205,0.240001,0.942611,0.774205,17.694016,16.239078,-78.746300,-456.745483,-108.148209,-462.995056,35.410548,34.230135,1.276037,175.629136,87.200005,78.801443,0.189140,0,0.739748,136.135782,2.468161,5.028799,236.62
20260628_221514,20.036,1,Right,223,100.000000,0.000000,100.000000,4.484305,0.003654,0.033366,0.005873,13,0.000000,0.000000,0.091142,0.946668,0.021280,-0.058379,0.091142,0.030781,0.694903,0.240000,0.946668,0.694903,16.015913,16.235158,-99.940689,-425.480896,-108.148209,-462.995056,35.410548,34.230135,8.616159,162.572256,81.583736,66.682426,0.171360,0,0.739748,136.135782,2.468161,5.028799,236.62
20260628_221514,25.047,1,Left,286,100.000000,0.000000,100.000000,1.398601,0.003467,0.018618,0.004325,14,0.000000,0.000000,0.101840,0.942611,0.022006,-0.091263,0.101840,0.033826,0.774804,0.240001,0.942611,0.774804,17.911714,16.443804,-149.236145,-518.223450,-179.742249,-517.138794,30.089128,29.699480,1.221147,169.251187,87.200005,72.381579,0.181019,0,0.906073,1.356486,0.662969,0.968879,255.55
20260628_221514,25.047,1,Right,277,100.000000,0.000000,100.000000,3.610108,0.003380,0.028133,0.005322,14,0.000000,0.000000,0.091142,0.946668,0.019438,-0.058379,0.091142,0.031049,0.709112,0.240000,0.946668,0.709112,16.556453,16.447222,-165.529602,-492.005463,-179.742249,-517.138794,30.089128,29.699480,1.151077,161.574719,81.583736,65.458779,0.172642,0,0.906073,1.356486,0.662969,0.968879,255.55
20260628_221514,30.057,1,Left,342,100.000000,0.000000,100.000000,1.461988,0.003254,0.017824,0.004103,16,0.000000,0.000000,0.101840,0.942611,0.022976,-0.091263,0.101840,0.032861,0.776968,0.240001,0.942611,0.776968,18.079227,16.581422,-233.339996,-560.531372,-262.852417,-551.984314,35.181091,34.272452,1.219899,165.299968,87.200005,68.400873,0.176174,0,0.743985,134.104586,2.432961,4.648253,336.86
20260628_221514,30.057,1,Right,332,100.000000,0.000000,100.000000,7.530120,0.003682,0.031740,0.005202,15,0.000000,0.000000,0.094078,0.946668,0.023863,-0.058379,0.094078,0.034652,0.705335,0.239582,0.946668,0.705335,16.463944,16.585883,-237.650620,-523.784973,-262.852417,-551.984314,35.181091,34.272452,7.958053,161.855963,81.583736,65.585336,0.177177,0,0.743985,134.104586,2.432961,4.648253,336.86
20260628_221514,35.066,1,Left,393,100.000000,0.000000,100.000000,1.272265,0.003077,0.016344,0.003890,18,0.000000,0.000000,0.101840,0.942611,0.023206,-0.091263,0.101840,0.031808,0.778634,0.240001,0.942611,0.778634,18.179802,16.672461,-324.887329,-580.755432,-351.652893,-565.088928,30.266171,29.894258,1.375480,161.675668,87.200005,64.757030,0.170738,0,0.917040,5.546800,0.619889,1.078398,354.73
20260628_221514,35.066,1,Right,383,100.000000,0.000000,100.000000,6.527415,0.003578,0.028229,0.005003,16,0.000000,0.000000,0.094078,0.946668,0.021487,-0.058379,0.094078,0.035214,0.714274,0.239582,0.946668,0.714274,16.758999,16.678695,-327.253174,-549.835815,-351.652893,-565.088928,30.266171,29.894258,1.263678,160.963783,81.583736,64.589416,0.177479,0,0.917040,5.546800,0.619889,1.078398,354.73
20260628_221514,40.077,1,Left,442,100.000000,0.000000,100.000000,1.131222,0.002996,0.015253,0.003681,20,0.000000,0.000000,0.101840,0.942611,0.023245,-0.091263,0.101840,0.030893,0.779796,0.240001,0.942611,0.779796,18.275998,16.740978,-419.219421,-576.584534,-440.584290,-555.898804,29.854714,28.849127,0.669497,158.859410,87.200005,61.926244,0.166454,0,0.771200,7.117468,1.317971,2.093576,253.66
20260628_221514,40.077,1,Right,432,100.000000,0.000000,100.000000,5.787037,0.003495,0.026391,0.004862,20,0.000000,0.000000,0.094078,0.946668,0.022398,-0.058379,0.094078,0.036783,0.717023,0.239582,0.946668,0.717023,16.893599,16.748104,-414.826111,-545.022949,-440.584290,-555.898804,29.854714,28.849127,3.563840,156.689606,81.583736,60.238640,0.171612,0,0.771200,7.117468,1.317971,2.093576,253.66
20260628_221514,45.086,1,Left,496,100.000000,0.000000,100.000000,1.008065,0.002924,0.014308,0.003456,22,0.000000,0.000000,0.101840,0.942611,0.023517,-0.091263,0.101840,0.030332,0.780363,0.240001,0.942611,0.780363,18.340456,16.800720,-508.896393,-550.400208,-524.508667,-525.077271,29.130113,29.932374,0.669789,156.111801,87.200005,59.165949,0.162185,0,0.820273,23.919505,1.181834,1.990760,355.96
20260628_221514,45.086,1,Right,486,100.000000,0.000000,100.000000,5.144033,0.003351,0.025713,0.004728,22,0.000000,0.000000,0.094078,0.946668,0.024159,-0.058379,0.094078,0.037430,0.712935,0.239582,0.946668,0.712935,16.848716,16.808286,-494.452240,-526.968933,-524.508667,-525.077271,29.130113,29.932374,3.382419,152.187432,81.583736,55.683223,0.163669,0,0.820273,23.919505,1.181834,1.990760,355.96
