run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,speed_mps,leader_speed_mps,x_m,z_m,leader_x_m,leader_z_m,formation_size_mean_side_m,formation_size_mean_leader_to_followers_m,pos_error_m,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,formation_iou,formation_area_err,centroid_offset_m,per_boat_rms_m,fps
20260616_104746,5.006,1,Left,54,100.000000,0.000000,100.000000,22.222222,0.045682,0.093818,0.087815,16,0.000000,0.000000,0.255343,0.941540,0.003176,-0.255343,0.236932,0.108315,0.791299,0.418957,0.941540,0.791299,15.748227,13.408315,14.005510,-208.610901,0.088711,-226.427216,27.967889,25.861464,7.744929,118.537083,74.395770,89.001343,0.360905,0,0.482820,70.671091,4.290154,5.512622,336.19
20260616_104746,5.006,1,Right,52,100.000000,0.000000,100.000000,21.153846,0.031191,0.096196,0.071347,17,0.000000,0.000000,0.187630,0.927556,-0.027631,-0.187630,0.150199,0.081231,0.695531,0.310396,0.927556,0.695531,14.818515,13.511219,-17.753723,-203.419464,0.088711,-226.427216,27.967889,25.861464,5.584183,155.985900,109.204756,81.393780,0.262464,0,0.482820,70.671091,4.290154,5.512622,336.19
20260616_104746,10.014,1,Left,106,100.000000,0.000000,100.000000,24.528302,0.040644,0.094238,0.076356,33,0.000000,0.000000,0.255343,0.947446,0.010761,-0.255343,0.236932,0.088863,0.786442,0.418957,0.947446,0.786442,17.037970,15.307637,2.391380,-299.194305,-15.725543,-314.426300,24.564578,25.350509,6.460055,106.068132,73.768128,76.532392,0.338852,0,0.604544,132.756814,2.504864,4.898760,332.59
20260616_104746,10.014,1,Right,104,100.000000,0.000000,100.000000,19.230769,0.032648,0.084525,0.075167,34,0.000000,0.000000,0.227692,0.927556,0.024119,-0.187630,0.227692,0.084551,0.701889,0.310396,0.927556,0.701889,15.914020,15.395615,-17.372597,-287.444824,-15.725543,-314.426300,24.564578,25.350509,5.501023,140.319560,96.740095,65.727440,0.244322,0,0.604544,132.756814,2.504864,4.898760,332.59
20260616_104746,15.016,1,Left,164,100.000000,0.000000,100.000000,22.560976,0.040878,0.089295,0.075868,55,0.000000,0.000000,0.278873,0.947446,0.016787,-0.278873,0.258582,0.098565,0.794335,0.418957,0.947446,0.794335,17.764149,16.005184,-35.508968,-384.903320,-52.738178,-395.814270,26.139071,25.346559,9.746894,98.506242,69.890861,68.970502,0.336730,0,0.522110,114.976167,4.337336,5.975644,351.96
20260616_104746,15.016,1,Right,163,100.000000,0.000000,100.000000,22.085890,0.029983,0.079104,0.075870,49,0.000000,0.000000,0.227692,0.927556,0.011695,-0.189481,0.227692,0.078882,0.715831,0.310396,0.927556,0.715831,16.474927,16.077697,-55.443420,-365.635651,-52.738178,-395.814270,26.139071,25.346559,3.481811,142.266415,96.740095,67.674295,0.246925,0,0.522110,114.976167,4.337336,5.975644,351.96
20260616_104746,20.026,1,Left,219,100.000000,0.000000,100.000000,24.657534,0.040396,0.093259,0.079141,68,0.000000,0.000000,0.278873,0.947446,0.023136,-0.278873,0.258582,0.097401,0.784754,0.418957,0.947446,0.784754,17.929888,16.325352,-87.029305,-461.798065,-109.699615,-466.570007,27.169890,27.991564,6.907611,94.802426,68.090810,65.266686,0.331676,0,0.622454,95.338601,0.759341,5.622442,214.18
20260616_104746,20.026,1,Right,218,100.000000,0.000000,100.000000,22.018349,0.029410,0.081704,0.074639,65,0.000000,0.000000,0.262128,0.927556,0.024729,-0.189481,0.262128,0.079789,0.708811,0.257948,0.927556,0.708811,16.475667,16.381039,-94.617142,-437.425354,-109.699615,-466.570007,27.169890,27.991564,6.864435,139.808501,90.160333,65.216382,0.242612,0,0.622454,95.338601,0.759341,5.622442,214.18
20260616_104746,25.028,1,Left,275,100.000000,0.000000,100.000000,25.090909,0.039937,0.092499,0.080333,83,0.000000,0.000000,0.278873,0.947446,0.022965,-0.278873,0.275801,0.097839,0.787600,0.418957,0.947446,0.787600,18.113023,16.519755,-156.428360,-523.901978,-180.991501,-519.927063,34.408125,31.099290,6.689450,96.042941,68.090810,66.507201,0.334789,0,0.565233,67.226544,3.243600,6.774570,225.88
20260616_104746,25.028,1,Right,274,100.000000,0.000000,100.000000,23.722628,0.028983,0.084014,0.073917,82,0.000000,0.000000,0.262128,0.932880,0.016479,-0.189481,0.262128,0.077604,0.714714,0.257948,0.932880,0.714714,16.717145,16.564771,-168.608063,-484.725830,-180.991501,-519.927063,34.408125,31.099290,9.640314,148.192153,90.160333,73.600033,0.253207,0,0.565233,67.226544,3.243600,6.774570,225.88
