run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,fps
20260607_221257,5.013,1,Left,58,68.965517,0.000000,68.965517,0.000000,0.000000,0.004138,0.007188,2,0.000000,0.000000,0.000000,0.240000,0.000000,0.000000,0.000000,0.000000,0.136552,0.000000,0.240000,0.136552,54.975075,49.916650,124.712425,0.928902,0,370.85
20260607_221257,5.013,1,Right,57,68.421053,0.000000,68.421053,0.000000,0.000000,0.004211,0.005668,4,0.000000,0.000000,0.000000,0.240000,0.000000,0.000000,0.000000,0.000000,0.134737,0.000000,0.240000,0.134737,57.028202,52.431481,106.972294,0.776403,0,370.85
20260607_221257,10.014,1,Left,119,84.873950,0.000000,84.873950,0.000000,0.002475,0.007102,0.013174,3,0.000000,0.000000,0.102274,0.810436,-0.012152,-0.102274,0.089929,0.020810,0.329595,0.000000,0.810436,0.329595,157.780901,49.916650,116.238178,0.537835,0,250.24
20260607_221257,10.014,1,Right,117,84.615385,0.000000,84.615385,0.000000,0.002372,0.007372,0.011999,5,0.000000,0.000000,0.110416,0.808149,0.019689,-0.056667,0.110416,0.020658,0.345288,0.000000,0.808149,0.345288,154.814617,52.431481,105.502867,0.460866,0,250.24
20260607_221257,15.017,1,Left,180,90.000000,0.000000,90.000000,0.000000,0.002792,0.005647,0.010889,6,0.000000,0.000000,0.104973,0.842272,0.011975,-0.102274,0.104973,0.033766,0.496363,0.000000,0.842272,0.496363,259.030162,49.916650,165.469961,0.438870,0,266.66
20260607_221257,15.017,1,Right,178,89.887640,0.000000,89.887640,0.000000,0.002135,0.005861,0.010741,6,0.000000,0.000000,0.110416,0.810292,0.005892,-0.079584,0.110416,0.020628,0.499384,0.000000,0.810292,0.499384,221.015373,52.431481,127.978539,0.369754,0,266.66
20260607_221257,20.024,1,Left,238,92.436975,0.000000,92.436975,0.000000,0.003211,0.004836,0.009304,9,0.000000,0.000000,0.104973,0.845514,0.015129,-0.102274,0.104973,0.031610,0.578590,0.000000,0.845514,0.578590,312.340042,49.916650,196.073553,0.396553,0,199.57
20260607_221257,20.024,1,Right,235,92.340426,0.000000,92.340426,0.000000,0.002687,0.005090,0.009890,8,0.000000,0.000000,0.110416,0.810292,0.015765,-0.079584,0.110416,0.026926,0.554124,0.000000,0.810292,0.554124,222.405730,52.431481,110.728671,0.311559,0,199.57
20260607_221257,25.034,1,Left,284,93.661972,0.000000,93.661972,0.000000,0.003413,0.004436,0.008652,12,0.000000,0.000000,0.104973,0.845799,0.017367,-0.102274,0.104973,0.031179,0.620141,0.000000,0.845799,0.620141,338.851830,49.916650,211.617797,0.376350,0,442.67
20260607_221257,25.034,1,Right,281,93.594306,0.000000,93.594306,0.000000,0.003088,0.008122,0.009682,11,0.000000,0.000000,0.110416,0.810292,0.019114,-0.079584,0.110416,0.028449,0.570053,0.000000,0.810292,0.570053,222.117430,52.431481,101.288743,0.280173,0,442.67
