run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,speed_mps,leader_speed_mps,x_m,z_m,leader_x_m,leader_z_m,formation_size_mean_side_m,formation_size_mean_leader_to_followers_m,pos_error_m,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,formation_iou,formation_area_err,centroid_offset_m,per_boat_rms_m,fps
20260628_221030,5.010,0,Left,50,100.000000,0.000000,100.000000,0.000000,0.007313,0.036381,0.006876,3,0.000000,0.000000,0.103857,0.903548,-0.011761,-0.103857,0.081309,0.050203,0.638724,0.240028,0.903548,0.638724,12.438175,13.310121,13.236543,-190.663620,0.246807,-221.709976,32.350311,35.459323,6.493574,138.903859,77.897354,49.198432,0.152747,0,0.480966,36.873863,4.751884,6.158247,198.75
20260628_221030,5.010,0,Right,50,100.000000,0.000000,100.000000,0.000000,0.007706,0.035962,0.008728,2,0.000000,0.000000,0.112055,0.903431,0.007408,-0.087001,0.112055,0.050328,0.560845,0.240000,0.903431,0.560845,11.440551,13.312565,-12.597881,-186.729294,0.246807,-221.709976,32.350311,35.459323,8.462005,145.858800,68.434899,53.496768,0.188865,0,0.480966,36.873863,4.751884,6.158247,198.75
20260628_221030,10.015,0,Left,104,100.000000,0.000000,100.000000,0.000000,0.006676,0.021100,0.005636,4,0.000000,0.000000,0.113179,0.946388,0.023545,-0.103857,0.113179,0.061256,0.761390,0.240028,0.946388,0.761390,16.372471,15.376097,12.579951,-290.347137,-15.088650,-310.881226,35.435022,32.526851,5.787129,169.865347,77.897354,76.346553,0.198762,0,0.671895,126.773407,0.505267,4.938019,307.79
20260628_221030,10.015,0,Right,103,100.000000,0.000000,100.000000,0.000000,0.006810,0.022833,0.007266,6,0.000000,0.000000,0.112055,0.919787,0.005782,-0.087001,0.112055,0.047158,0.701771,0.240000,0.919787,0.701771,15.635826,15.358679,-28.040428,-283.159668,-15.088650,-310.881226,35.435022,32.526851,6.297716,167.703050,68.434899,61.020585,0.182407,0,0.671895,126.773407,0.505267,4.938019,307.79
20260628_221030,15.020,0,Left,154,100.000000,0.000000,100.000000,0.000000,0.005134,0.020376,0.004503,10,0.000000,0.000000,0.113179,0.946388,0.019495,-0.103857,0.113179,0.044963,0.772963,0.240028,0.946388,0.772963,17.266888,15.997114,-24.703579,-376.996582,-51.425713,-392.181946,27.775902,28.684660,0.812337,164.228978,77.897354,69.635117,0.178907,0,0.825804,61.870809,1.453936,2.653010,253.34
20260628_221030,15.020,0,Right,153,100.000000,0.000000,100.000000,0.000000,0.006230,0.024165,0.006724,7,0.000000,0.000000,0.119417,0.919787,0.023876,-0.087001,0.119417,0.052184,0.704869,0.240000,0.919787,0.704869,16.192921,15.989448,-48.102146,-365.756256,-51.425713,-392.181946,27.775902,28.684660,4.522775,161.119115,68.434899,50.492895,0.163479,0,0.825804,61.870809,1.453936,2.653010,253.34
20260628_221030,20.028,0,Left,208,100.000000,0.000000,100.000000,0.480769,0.004427,0.018236,0.003730,12,0.000000,0.000000,0.113179,0.946388,0.022605,-0.103857,0.113179,0.041461,0.783682,0.240028,0.946388,0.783682,17.814323,16.332457,-78.538017,-457.593079,-107.890549,-463.334717,33.831207,32.632096,1.775994,159.588159,77.897354,64.356728,0.172881,0,0.792442,96.377856,1.310060,3.447680,205.39
20260628_221030,20.028,0,Right,207,100.000000,0.000000,100.000000,2.415459,0.004876,0.025268,0.005480,8,0.000000,0.000000,0.119417,0.919787,0.018207,-0.087001,0.119417,0.039130,0.702021,0.240000,0.919787,0.702021,16.251721,16.328411,-100.480812,-428.764526,-107.890549,-463.334717,33.831207,32.632096,5.701345,160.229572,68.434899,47.107851,0.145578,0,0.792442,96.377856,1.310060,3.447680,205.39
20260628_221030,25.032,0,Left,263,100.000000,0.000000,100.000000,0.380228,0.003874,0.015789,0.003129,16,0.000000,0.000000,0.113179,0.946388,0.022406,-0.103857,0.113179,0.037319,0.781736,0.240028,0.946388,0.781736,18.041599,16.541579,-151.029694,-517.556396,-179.430405,-517.549988,29.941958,30.336909,1.601076,152.176825,77.897354,56.565149,0.157880,0,0.862186,5.341505,0.475018,1.883835,266.68
20260628_221030,25.032,0,Right,260,100.000000,0.000000,100.000000,1.923077,0.004075,0.021355,0.004757,8,0.000000,0.000000,0.119417,0.919787,0.021364,-0.087001,0.119417,0.038022,0.702366,0.240000,0.919787,0.702366,16.492541,16.532466,-161.848831,-490.486328,-179.430405,-517.549988,29.941958,30.336909,2.843073,156.378582,68.434899,41.842902,0.133214,0,0.862186,5.341505,0.475018,1.883835,266.68
20260628_221030,30.034,0,Left,321,100.000000,0.000000,100.000000,1.246106,0.003434,0.015563,0.002881,20,0.000000,0.000000,0.113179,0.946388,0.024352,-0.103857,0.113179,0.036570,0.784040,0.240028,0.946388,0.784040,18.187654,16.675758,-231.884247,-562.126648,-261.119629,-552.088318,38.047108,36.383137,2.777979,150.830749,77.897354,54.959245,0.157294,0,0.652667,207.395047,3.304576,7.083724,216.97
20260628_221030,30.034,0,Right,318,99.371069,0.000000,99.371069,6.918239,0.003966,0.025839,0.004341,11,0.000000,0.000000,0.119417,0.919787,0.022942,-0.087001,0.119417,0.036562,0.697829,0.066663,0.919787,0.697829,16.406593,16.669573,-233.343628,-520.777344,-261.119629,-552.088318,38.047108,36.383137,11.950744,163.379675,68.434899,47.841554,0.141721,0,0.652667,207.395047,3.304576,7.083724,216.97
