run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,mean_formation_error,near_miss_count,fps
20260603_093852,5.005,1,Left,55,65.454545,65.454545,65.454545,0.000000,0.000000,0.028148,0.028939,4,0.000000,0.000000,0.000000,0.728025,0.000000,0.000000,0.000000,0.000000,0.185424,0.000000,0.728025,0.185424,65.562924,56.344377,0.066894,0,463.66
20260603_093852,5.005,1,Right,55,65.454545,81.818182,65.454545,0.000000,0.000000,0.030718,0.022206,2,0.000000,0.000000,0.000000,0.824728,0.000000,0.000000,0.000000,0.000000,0.167961,0.000000,0.824728,0.167961,69.507022,48.946952,0.094130,0,463.66
20260603_093852,10.008,1,Left,112,83.035714,83.035714,83.035714,0.000000,0.000000,0.034007,0.013862,7,0.000000,0.000000,0.000000,0.780028,0.000000,0.000000,0.000000,0.000000,0.403801,0.000000,0.780028,0.403801,75.565148,56.344377,0.096994,0,446.11
20260603_093852,10.008,1,Right,111,82.882883,90.990991,82.882883,0.000000,0.003942,0.039738,0.013756,6,0.000000,0.000000,0.091740,0.900000,0.007409,-0.081004,0.091740,0.018405,0.377843,0.000000,0.900000,0.377843,84.011349,48.946952,0.120520,0,446.11
20260603_093852,15.013,1,Left,167,88.622754,88.622754,88.622754,0.000000,0.007891,0.033888,0.023397,11,0.000000,0.000000,0.351027,0.900000,0.008340,-0.255319,0.351027,0.019532,0.533247,0.000000,0.900000,0.533247,94.376171,56.344377,0.150132,0,229.05
20260603_093852,15.013,1,Right,163,88.343558,93.865031,88.343558,0.000000,0.003370,0.033308,0.009896,10,0.000000,0.000000,0.098343,0.900000,0.011928,-0.081004,0.098343,0.019417,0.511074,0.000000,0.900000,0.511074,95.208304,48.946952,0.141842,0,229.05
20260603_093852,20.017,1,Left,218,91.284404,91.284404,91.284404,0.000000,0.008244,0.030701,0.021478,16,0.000000,0.000000,0.356877,0.900000,0.019473,-0.255319,0.356877,0.028046,0.596481,0.000000,0.900000,0.596481,102.115428,51.017435,0.175844,0,241.09
20260603_093852,20.017,1,Right,214,91.121495,95.327103,91.121495,0.000000,0.003799,0.035489,0.008861,11,0.000000,0.000000,0.130054,0.900000,0.020053,-0.081004,0.130054,0.025757,0.563644,0.000000,0.900000,0.563644,92.584471,48.946952,0.133804,0,241.09
20260603_093852,25.031,1,Left,267,92.883895,92.883895,92.883895,0.000000,0.014647,0.031301,0.033322,21,0.000000,0.000000,0.391022,0.900000,0.018622,-0.255319,0.391022,0.034659,0.638422,0.000000,0.900000,0.638422,106.390283,51.017435,0.188540,0,239.41
20260603_093852,25.031,1,Right,261,92.720307,96.168582,92.720307,0.000000,0.004132,0.037130,0.008068,13,0.000000,0.000000,0.137123,0.900000,0.019619,-0.081004,0.137123,0.029979,0.586080,0.000000,0.900000,0.586080,91.087000,48.946952,0.130663,0,239.41
