run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,mean_formation_error,near_miss_count,fps
20260531_150948,5.004,0,Left,36,58.333333,58.333333,58.333333,0.000000,0.001690,0.038676,0.000000,1,0.000000,0.000000,0.030413,0.695402,0.000845,0.000000,0.030413,0.000845,0.222927,0.000000,0.695402,0.222927,66.785842,52.128810,0.073869,0,219.94
20260531_150948,5.004,0,Right,36,58.333333,83.333333,58.333333,0.000000,0.028050,0.017723,0.000000,1,0.000000,0.000000,0.285781,0.244033,0.065447,-0.285781,0.239610,0.127269,0.034028,0.000000,0.244033,0.034028,98.823306,71.496238,0.351600,0,219.94
20260531_150948,10.008,0,Left,79,81.012658,81.012658,81.012658,0.000000,0.004246,0.028469,0.000000,3,0.000000,0.000000,0.141596,0.782238,0.003433,-0.066505,0.141596,0.018794,0.432934,0.000000,0.782238,0.432934,82.353443,48.653671,0.141781,0,206.45
20260531_150948,10.008,0,Right,79,81.012658,92.405063,81.012658,0.000000,0.022136,0.029201,0.000000,2,0.000000,0.000000,0.285781,0.900000,-0.023656,-0.285781,0.239610,0.118784,0.443615,0.000000,0.900000,0.443615,160.432085,71.496238,0.212938,0,206.45
20260531_150948,15.009,0,Left,117,87.179487,87.179487,87.179487,0.000000,0.004077,0.019948,0.000000,5,0.000000,0.000000,0.141596,0.796581,0.010646,-0.066505,0.141596,0.021018,0.547889,0.000000,0.796581,0.547889,92.220185,48.653671,0.166226,0,445.11
20260531_150948,15.009,0,Right,117,87.179487,94.871795,87.179487,0.000000,0.020677,0.027629,0.000000,4,0.000000,0.000000,0.285781,0.900000,0.002560,-0.285781,0.274131,0.133282,0.506721,0.000000,0.900000,0.506721,189.534401,71.496238,0.217584,0,445.11
20260531_150948,20.010,0,Left,156,90.384615,90.384615,90.384615,0.000000,0.004626,0.015518,0.000000,6,0.000000,0.000000,0.141596,0.796581,0.016533,-0.066505,0.141596,0.024312,0.607109,0.000000,0.796581,0.607109,94.582034,48.653671,0.172792,0,215.15
20260531_150948,20.010,0,Right,156,90.384615,96.153846,90.384615,0.000000,0.018036,0.025245,0.000000,5,0.000000,0.000000,0.285781,0.900000,0.009928,-0.285781,0.274131,0.111886,0.576607,0.000000,0.900000,0.576607,207.532777,71.496238,0.207508,0,215.15
20260531_150948,25.019,0,Left,198,92.424242,92.424242,92.424242,0.000000,0.004879,0.013009,0.000000,8,0.000000,0.000000,0.141596,0.820112,0.020551,-0.066505,0.141596,0.026679,0.641755,0.000000,0.820112,0.641755,97.047402,48.653671,0.179174,0,217.27
20260531_150948,25.019,0,Right,198,92.424242,96.969697,92.424242,0.000000,0.017207,0.024542,0.000000,8,0.000000,0.000000,0.285781,0.900000,0.010005,-0.285781,0.274131,0.111245,0.617926,0.000000,0.900000,0.617926,208.339593,71.496238,0.198618,0,217.27
