run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,fps
20260607_184831,5.002,0,Left,43,67.441860,67.441860,67.441860,0.000000,0.002725,0.001937,0.015256,0,0.000000,0.000000,0.117170,0.044397,-0.019050,-0.117170,0.000000,0.019050,0.002339,0.000000,0.044397,0.002339,74.511173,56.875086,117.489407,0.698302,0,443.56
20260607_184831,5.002,0,Right,43,67.441860,83.720930,67.441860,0.000000,0.001805,0.004247,0.015601,0,0.000000,0.000000,0.077624,0.153991,0.007493,0.000000,0.077624,0.007493,0.028306,0.000000,0.153991,0.028306,77.831111,56.384748,107.704803,0.634793,0,443.56
20260607_184831,10.005,0,Left,98,85.714286,85.714286,85.714286,0.000000,0.003461,0.011837,0.013031,2,0.000000,0.000000,0.117280,0.857053,-0.007611,-0.117280,0.104406,0.030513,0.359189,0.000000,0.857053,0.359189,233.851730,56.875086,133.651791,0.371605,0,448.64
20260607_184831,10.005,0,Right,97,85.567010,92.783505,85.567010,0.000000,0.003153,0.011929,0.011243,3,0.000000,0.000000,0.104242,0.838697,0.013342,-0.104242,0.096356,0.025131,0.378049,0.000000,0.838697,0.378049,215.806695,56.384748,112.935388,0.342518,0,448.64
20260607_184831,15.017,0,Left,147,90.476190,90.476190,90.476190,0.000000,0.011722,0.010385,0.023478,7,0.000000,0.000000,0.384691,0.950000,0.009705,-0.236024,0.384691,0.041681,0.528248,0.000000,0.950000,0.528248,314.151260,56.875086,180.130033,0.341867,0,275.22
20260607_184831,15.017,0,Right,146,90.410959,95.205479,90.410959,0.000000,0.003469,0.009164,0.010816,4,0.000000,0.000000,0.104242,0.838697,0.008117,-0.104242,0.096374,0.025348,0.519407,0.000000,0.838697,0.519407,254.619941,56.384748,121.062529,0.287141,0,275.22
20260607_184831,20.021,0,Left,200,93.000000,93.000000,93.000000,0.000000,0.009760,0.008318,0.019098,10,0.000000,0.000000,0.384691,0.950000,0.015903,-0.236024,0.384691,0.039406,0.616964,0.000000,0.950000,0.616964,361.630085,56.875086,211.087859,0.326186,0,446.49
20260607_184831,20.021,0,Right,199,92.964824,95.477387,92.964824,0.000000,0.003366,0.019677,0.009510,7,0.000000,0.000000,0.126436,0.838697,0.019639,-0.104242,0.126436,0.032280,0.552221,0.000000,0.838697,0.552221,254.878276,56.384748,106.429725,0.248929,0,446.49
20260607_184831,25.029,0,Left,252,94.444444,94.444444,94.444444,0.000000,0.008408,0.007109,0.016671,14,0.000000,0.000000,0.384691,0.950000,0.017958,-0.236024,0.384691,0.036611,0.667868,0.000000,0.950000,0.667868,388.013866,56.875086,228.413512,0.317342,0,243.50
20260607_184831,25.029,0,Right,251,94.422311,96.414343,94.422311,0.000000,0.002669,0.016247,0.008452,8,0.000000,0.000000,0.126436,0.838697,0.015570,-0.104242,0.126436,0.025593,0.598079,0.000000,0.838697,0.598079,259.952026,56.384748,103.366164,0.227112,0,243.50
