run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,fps
20260607_233107,5.004,1,Left,49,61.224490,0.000000,61.224490,0.000000,0.000000,0.004898,0.010224,2,0.000000,0.000000,0.000000,0.240000,0.000000,0.000000,0.000000,0.000000,0.117551,0.000000,0.240000,0.117551,54.915278,47.287350,31.477458,0.248254,0,217.06
20260607_233107,5.004,1,Right,49,61.224490,0.000000,61.224490,0.000000,0.000000,0.004898,0.007102,2,0.000000,0.000000,0.000000,0.240000,0.000000,0.000000,0.000000,0.000000,0.117551,0.000000,0.240000,0.117551,58.475944,52.883194,136.009350,0.961676,0,217.06
20260607_233107,10.005,1,Left,99,80.808081,0.000000,80.808081,0.000000,0.003431,0.008826,0.017378,4,0.000000,0.000000,0.137397,0.833577,0.003856,-0.100164,0.137397,0.031334,0.395642,0.000000,0.833577,0.395642,121.696365,47.287350,60.867850,0.226515,0,456.45
20260607_233107,10.005,1,Right,99,80.808081,0.000000,80.808081,0.000000,0.002248,0.008342,0.013171,3,0.000000,0.000000,0.111296,0.797698,0.020443,0.000000,0.111296,0.020443,0.301849,0.000000,0.797698,0.301849,158.758392,52.883194,118.641850,0.549015,0,456.45
20260607_233107,15.010,1,Left,151,87.417219,0.000000,87.417219,0.000000,0.003635,0.006379,0.014313,5,0.000000,0.000000,0.137397,0.858848,0.018048,-0.100164,0.137397,0.036063,0.551360,0.000000,0.858848,0.551360,170.545636,47.287350,99.646367,0.254964,0,244.77
20260607_233107,15.010,1,Right,151,87.417219,0.000000,87.417219,0.000000,0.002448,0.006470,0.011207,4,0.000000,0.000000,0.111296,0.819412,0.006727,-0.073560,0.111296,0.020079,0.473936,0.000000,0.819412,0.473936,255.840807,52.883194,154.912332,0.423517,0,244.77
20260607_233107,20.010,1,Left,203,90.640394,0.000000,90.640394,0.000000,0.003742,0.005223,0.011775,9,0.000000,0.000000,0.137397,0.858848,0.019450,-0.100164,0.137397,0.032850,0.623115,0.000000,0.858848,0.623115,183.982220,47.287350,108.704363,0.260567,0,454.37
20260607_233107,20.010,1,Right,202,90.594059,0.000000,90.594059,0.000000,0.002758,0.005605,0.010489,6,0.000000,0.000000,0.111296,0.819412,0.014507,-0.073560,0.111296,0.024487,0.539237,0.000000,0.819412,0.539237,262.792080,52.883194,135.790393,0.348398,0,454.37
20260607_233107,25.020,1,Left,244,92.213115,0.000000,92.213115,0.000000,0.003683,0.004642,0.010557,11,0.000000,0.000000,0.137397,0.858848,0.019897,-0.100164,0.137397,0.031045,0.655584,0.000000,0.858848,0.655584,186.372406,47.287350,109.069170,0.259998,0,445.78
20260607_233107,25.020,1,Right,243,92.181070,0.000000,92.181070,0.000000,0.002921,0.008788,0.009832,7,0.000000,0.000000,0.111296,0.819412,0.018658,-0.073560,0.111296,0.026955,0.560286,0.000000,0.819412,0.560286,259.609227,52.883194,120.255630,0.306107,0,445.78
