run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,fps
20260607_195842,5.007,1,Left,48,62.500000,62.500000,62.500000,0.000000,0.002544,0.015058,0.016738,0,0.000000,0.000000,0.122098,0.722779,-0.023198,-0.122098,0.000000,0.023198,0.061099,0.000000,0.722779,0.061099,74.628612,50.185704,32.438964,0.245411,0,403.18
20260607_195842,5.007,1,Right,48,62.500000,81.250000,62.500000,0.000000,0.002084,0.000687,0.017541,0,0.000000,0.000000,0.100042,0.022763,0.014538,0.000000,0.100042,0.014538,0.002589,0.000000,0.022763,0.002589,82.373960,56.941682,58.610139,0.383244,0,403.18
20260607_195842,10.015,1,Left,99,81.818182,81.818182,81.818182,0.000000,0.004543,0.009771,0.018843,2,0.000000,0.000000,0.127328,0.879273,0.010213,-0.122098,0.127328,0.047783,0.464513,0.000000,0.879273,0.464513,172.390783,50.185704,94.081671,0.266810,0,262.29
20260607_195842,10.015,1,Right,99,81.818182,87.878788,81.818182,0.000000,0.004899,0.009576,0.017545,2,0.000000,0.000000,0.124955,0.864657,0.002832,-0.117547,0.124955,0.034767,0.418850,0.000000,0.864657,0.418850,220.474324,56.941682,123.762733,0.297090,0,262.29
20260607_195842,15.024,1,Left,149,87.919463,87.919463,87.919463,0.000000,0.004164,0.007305,0.013918,5,0.000000,0.000000,0.127328,0.891921,0.013417,-0.122098,0.127328,0.038380,0.605751,0.000000,0.891921,0.605751,218.006564,50.185704,131.588007,0.281750,0,247.93
20260607_195842,15.024,1,Right,148,87.837838,91.891892,87.837838,0.000000,0.004268,0.007562,0.015269,3,0.000000,0.000000,0.124955,0.864657,0.017062,-0.117547,0.124955,0.038424,0.543694,0.000000,0.864657,0.543694,229.556717,56.941682,116.671186,0.263001,0,247.93
20260607_195842,20.034,1,Left,199,90.954774,90.954774,90.954774,0.000000,0.004221,0.005962,0.011183,8,0.000000,0.000000,0.127328,0.891921,0.018482,-0.122098,0.127328,0.037173,0.672660,0.000000,0.891921,0.672660,231.043155,50.185704,140.995510,0.285698,0,218.26
20260607_195842,20.034,1,Right,198,90.909091,93.939394,90.909091,0.000000,0.004296,0.018705,0.014451,5,0.000000,0.000000,0.124955,0.864657,0.019682,-0.117547,0.124955,0.035649,0.575871,0.000000,0.864657,0.575871,227.296424,56.941682,106.984084,0.238612,0,218.26
20260607_195842,25.037,1,Left,249,92.771084,92.771084,92.771084,0.000000,0.004038,0.005200,0.009658,11,0.000000,0.000000,0.127328,0.891921,0.019506,-0.122098,0.127328,0.034444,0.709077,0.000000,0.891921,0.709077,232.751632,50.185704,140.645932,0.283983,0,372.00
20260607_195842,25.037,1,Right,248,92.741935,95.161290,92.741935,0.000000,0.003430,0.015496,0.012257,6,0.000000,0.000000,0.124955,0.864657,0.015714,-0.117547,0.124955,0.028462,0.617328,0.000000,0.864657,0.617328,225.396882,56.941682,100.886781,0.222044,0,372.00
20260607_195842,30.042,1,Left,302,94.039735,94.039735,94.039735,0.000000,0.003885,0.004662,0.008605,14,0.000000,0.000000,0.127328,0.891921,0.020774,-0.122098,0.127328,0.033091,0.728665,0.000000,0.891921,0.728665,226.514346,50.185704,133.018300,0.276519,0,253.59
20260607_195842,30.042,1,Right,300,94.000000,92.333333,94.000000,0.000000,0.004006,0.018093,0.014104,7,0.000000,0.000000,0.175592,0.864657,0.023541,-0.117547,0.175592,0.034079,0.618147,0.000000,0.864657,0.618147,224.816186,56.941682,97.519485,0.213641,0,253.59
20260607_195842,35.042,1,Left,360,95.000000,95.000000,95.000000,0.000000,0.003736,0.004273,0.007821,18,0.000000,0.000000,0.127328,0.891921,0.021762,-0.122098,0.127328,0.032094,0.738231,0.000000,0.891921,0.738231,216.660437,50.185704,122.136704,0.264989,0,446.01
20260607_195842,35.042,1,Right,355,94.929577,93.521127,94.929577,0.000000,0.004557,0.016206,0.013921,8,0.000000,0.000000,0.177363,0.919997,0.017474,-0.177363,0.175592,0.032163,0.646235,0.000000,0.919997,0.646235,227.279592,56.941682,97.971337,0.209767,0,446.01
20260607_195842,40.043,1,Left,414,95.652174,95.652174,95.652174,0.000000,0.003759,0.003978,0.007340,21,0.000000,0.000000,0.127328,0.891921,0.021305,-0.122098,0.127328,0.030289,0.744969,0.000000,0.891921,0.744969,210.288288,50.185704,115.078356,0.257404,0,255.22
20260607_195842,40.043,1,Right,407,95.577396,94.348894,95.577396,0.000000,0.004344,0.014500,0.013110,10,0.000000,0.000000,0.177363,0.919997,0.021304,-0.177363,0.175592,0.034116,0.658948,0.000000,0.919997,0.658948,222.158007,56.941682,91.471044,0.202593,0,255.22
20260607_195842,45.046,1,Left,467,96.145610,96.145610,96.145610,0.000000,0.003628,0.003759,0.007004,24,0.000000,0.000000,0.127328,0.891921,0.022644,-0.122098,0.127328,0.030609,0.750216,0.000000,0.891921,0.750216,205.578480,50.185704,109.855555,0.252083,0,457.84
20260607_195842,45.046,1,Right,460,96.086957,95.000000,96.086957,0.000000,0.004143,0.015665,0.012281,11,0.000000,0.000000,0.177363,0.919997,0.022522,-0.177363,0.175592,0.033858,0.664729,0.000000,0.919997,0.664729,218.201492,56.941682,86.443128,0.195509,0,457.84
20260607_195842,50.061,1,Left,521,96.545106,96.545106,96.545106,0.000000,0.003650,0.003663,0.006708,27,0.000000,0.000000,0.127328,0.891921,0.022324,-0.122098,0.127328,0.029463,0.754701,0.000000,0.891921,0.754701,202.083506,50.185704,105.949093,0.247877,0,218.43
20260607_195842,50.061,1,Right,514,96.498054,95.525292,96.498054,0.000000,0.003920,0.017737,0.011605,13,0.000000,0.000000,0.177363,0.919997,0.023529,-0.177363,0.175592,0.033673,0.668632,0.000000,0.919997,0.668632,214.251111,56.941682,81.636621,0.188601,0,218.43
20260607_195842,55.069,1,Left,572,96.853147,96.853147,96.853147,0.000000,0.003627,0.003526,0.006511,30,0.000000,0.000000,0.127328,0.891921,0.022811,-0.122098,0.127328,0.029314,0.757900,0.000000,0.891921,0.757900,199.147115,50.185704,102.697732,0.244485,0,452.36
20260607_195842,55.069,1,Right,565,96.814159,95.929204,96.814159,0.000000,0.003845,0.017407,0.010945,16,0.000000,0.000000,0.177363,0.919997,0.022783,-0.177363,0.175592,0.032012,0.674483,0.000000,0.919997,0.674483,211.451539,56.941682,78.183694,0.183791,0,452.36
20260607_195842,60.076,1,Left,628,97.133758,97.133758,97.133758,0.000000,0.003578,0.003407,0.006293,33,0.000000,0.000000,0.127328,0.891921,0.023120,-0.122098,0.127328,0.029043,0.761337,0.000000,0.891921,0.761337,197.000961,50.185704,100.266394,0.242098,0,424.27
20260607_195842,60.076,1,Right,620,97.096774,96.290323,97.096774,0.000000,0.003794,0.016082,0.010439,18,0.000000,0.000000,0.177363,0.919997,0.023201,-0.177363,0.175592,0.031611,0.678925,0.000000,0.919997,0.678925,208.311042,56.941682,74.462663,0.178839,0,424.27
20260607_195842,65.080,1,Left,683,97.364568,97.364568,97.364568,0.000000,0.003531,0.003298,0.006120,37,0.000000,0.000000,0.127328,0.891921,0.022955,-0.122098,0.127328,0.028400,0.764075,0.000000,0.891921,0.764075,195.164078,50.185704,98.196170,0.239934,0,242.15
20260607_195842,65.080,1,Right,674,97.329377,96.587537,97.329377,0.000000,0.003749,0.014957,0.009938,21,0.000000,0.000000,0.177363,0.919997,0.023839,-0.177363,0.175592,0.031576,0.682582,0.000000,0.919997,0.682582,205.858038,56.941682,71.534388,0.175054,0,242.15
