run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,fps
20260607_200354,5.010,1,Left,49,61.224490,61.224490,61.224490,0.000000,0.002410,0.017626,0.015590,1,0.000000,0.000000,0.116234,0.735651,-0.021629,-0.116234,0.000000,0.021629,0.104402,0.000000,0.735651,0.104402,74.330857,50.568340,20.516132,0.153157,0,211.04
20260607_200354,5.010,1,Right,49,61.224490,81.632653,61.224490,0.000000,0.001687,0.000574,0.016092,2,0.000000,0.000000,0.082669,0.028146,0.013044,0.000000,0.082669,0.013044,0.002819,0.000000,0.028146,0.002819,84.880912,56.833542,83.805312,0.497540,0,211.04
20260607_200354,10.020,1,Left,105,81.904762,81.904762,81.904762,0.000000,0.004508,0.009941,0.017689,2,0.000000,0.000000,0.120456,0.846945,0.017221,-0.116234,0.120456,0.045066,0.485394,0.000000,0.846945,0.485394,132.929378,50.568340,60.972338,0.220219,0,404.89
20260607_200354,10.020,1,Right,103,81.553398,91.262136,81.553398,0.000000,0.003066,0.009091,0.014189,4,0.000000,0.000000,0.107309,0.856685,0.003322,-0.107309,0.096136,0.032463,0.390177,0.000000,0.856685,0.390177,237.369800,56.833542,129.780741,0.317727,0,404.89
20260607_200354,15.029,1,Left,156,87.820513,87.820513,87.820513,0.000000,0.003817,0.007369,0.013045,4,0.000000,0.000000,0.120456,0.853384,0.018234,-0.116234,0.120456,0.036975,0.597278,0.000000,0.853384,0.597278,147.256431,50.568340,71.681333,0.231165,0,256.00
20260607_200354,15.029,1,Right,154,87.662338,94.155844,87.662338,0.000000,0.003241,0.007096,0.013311,4,0.000000,0.000000,0.107309,0.856685,0.009010,-0.107309,0.096136,0.029602,0.529337,0.000000,0.856685,0.529337,265.765903,56.833542,135.095693,0.276851,0,256.00
20260607_200354,20.036,1,Left,207,90.821256,90.821256,90.821256,0.000000,0.003694,0.006056,0.010724,7,0.000000,0.000000,0.120456,0.853384,0.019080,-0.116234,0.120456,0.033204,0.646309,0.000000,0.853384,0.646309,146.512867,50.568340,69.282700,0.227425,0,432.31
20260607_200354,20.036,1,Right,205,90.731707,95.609756,90.731707,0.000000,0.003801,0.012079,0.012504,7,0.000000,0.000000,0.107309,0.856685,0.020639,-0.107309,0.096136,0.036108,0.552497,0.000000,0.856685,0.552497,256.117988,56.833542,115.024031,0.243374,0,432.31
20260607_200354,25.048,1,Left,264,92.803030,92.803030,92.803030,0.000000,0.003572,0.005167,0.009212,10,0.000000,0.000000,0.120456,0.853384,0.020863,-0.116234,0.120456,0.031938,0.677413,0.000000,0.853384,0.677413,145.169860,50.568340,66.905325,0.224129,0,235.04
20260607_200354,25.048,1,Right,262,92.748092,96.564885,92.748092,0.000000,0.002974,0.009959,0.010833,8,0.000000,0.000000,0.107309,0.856685,0.016149,-0.107309,0.096136,0.028253,0.607621,0.000000,0.856685,0.607621,265.087118,56.833542,117.520901,0.229877,0,235.04
20260607_200354,30.056,1,Left,322,94.099379,94.099379,94.099379,0.000000,0.003479,0.004618,0.008137,14,0.000000,0.000000,0.120456,0.853384,0.022707,-0.116234,0.120456,0.031787,0.697562,0.000000,0.853384,0.697562,144.223426,50.568340,65.305845,0.221967,0,400.03
20260607_200354,30.056,1,Right,320,94.062500,93.437500,94.062500,0.000000,0.003106,0.013105,0.010979,9,0.000000,0.000000,0.160376,0.856685,0.022479,-0.107309,0.160376,0.032388,0.600353,0.000000,0.856685,0.600353,256.293255,56.833542,104.657402,0.210869,0,400.03
20260607_200354,35.061,1,Left,374,94.919786,94.919786,94.919786,0.000000,0.003549,0.004279,0.007579,17,0.000000,0.000000,0.120456,0.853384,0.022298,-0.116234,0.120456,0.030115,0.709643,0.000000,0.853384,0.709643,143.262497,50.568340,63.940846,0.219661,0,230.51
20260607_200354,35.061,1,Right,372,94.892473,94.354839,94.892473,0.000000,0.003425,0.011759,0.011370,10,0.000000,0.000000,0.160376,0.856685,0.019281,-0.107309,0.160376,0.030574,0.633056,0.000000,0.856685,0.633056,269.677247,56.833542,115.529725,0.214264,0,230.51
20260607_200354,40.070,1,Left,426,95.539906,95.539906,95.539906,0.000000,0.003536,0.003996,0.007199,20,0.000000,0.000000,0.120456,0.853384,0.023446,-0.116234,0.120456,0.030309,0.718784,0.000000,0.853384,0.718784,142.509783,50.568340,62.887313,0.218213,0,448.44
20260607_200354,40.070,1,Right,423,95.508274,93.853428,95.508274,0.000000,0.003412,0.012198,0.011424,11,0.000000,0.000000,0.160376,0.856685,0.021649,-0.107309,0.160376,0.031580,0.647779,0.000000,0.856685,0.647779,267.505279,56.833542,111.522425,0.207975,0,448.44
20260607_200354,45.075,1,Left,484,96.074380,96.074380,96.074380,0.000000,0.003466,0.003766,0.006838,23,0.000000,0.000000,0.120456,0.853384,0.023626,-0.116234,0.120456,0.029667,0.727134,0.000000,0.853384,0.727134,142.245470,50.568340,62.366844,0.217436,0,231.47
20260607_200354,45.075,1,Right,480,96.041667,94.583333,96.041667,0.000000,0.003309,0.012253,0.010764,12,0.000000,0.000000,0.160376,0.856685,0.021067,-0.107309,0.160376,0.029819,0.656677,0.000000,0.856685,0.656677,262.305855,56.833542,104.752303,0.199414,0,231.47
20260607_200354,50.077,1,Left,532,96.428571,96.428571,96.428571,0.000000,0.003475,0.003649,0.006587,26,0.000000,0.000000,0.120456,0.853384,0.024237,-0.116234,0.120456,0.029732,0.732715,0.000000,0.853384,0.732715,142.068238,50.568340,62.021424,0.217008,0,242.67
20260607_200354,50.077,1,Right,528,96.401515,95.075758,96.401515,0.000000,0.003257,0.011350,0.010186,15,0.000000,0.000000,0.160376,0.856685,0.022455,-0.107309,0.160376,0.030412,0.663053,0.000000,0.856685,0.663053,257.432542,56.833542,98.829150,0.192506,0,242.67
20260607_200354,55.086,1,Left,585,96.752137,96.752137,96.752137,0.000000,0.003447,0.003532,0.006361,29,0.000000,0.000000,0.120456,0.853384,0.023838,-0.116234,0.120456,0.028836,0.737635,0.000000,0.853384,0.737635,141.859133,50.568340,61.659750,0.216346,0,236.87
20260607_200354,55.086,1,Right,580,96.724138,95.517241,96.724138,0.000000,0.003265,0.012613,0.009739,17,0.000000,0.000000,0.160376,0.856685,0.022548,-0.107309,0.160376,0.029791,0.667465,0.000000,0.856685,0.667465,252.912400,56.833542,93.374414,0.185767,0,236.87
