run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,mean_formation_error,near_miss_count,fps
20260531_161304,5.008,1,Left,42,69.047619,69.047619,69.047619,0.000000,0.026870,0.043424,0.043583,1,0.000000,0.000000,0.316926,0.857110,0.019677,-0.215755,0.316926,0.068793,0.304591,0.000000,0.857110,0.304591,47.934705,26.257159,0.138289,2,258.97
20260531_161304,5.008,1,Right,40,67.500000,67.500000,67.500000,0.000000,0.024131,0.041574,0.045432,2,0.000000,0.000000,0.385151,0.831478,-0.043293,-0.385151,0.200212,0.083075,0.235025,0.000000,0.831478,0.235025,43.936767,21.119005,0.164964,5,258.97
20260531_161304,10.010,1,Left,88,85.227273,85.227273,85.227273,0.000000,0.040580,0.036436,0.040268,10,0.000000,0.000000,0.482928,0.903699,0.025137,-0.353557,0.482928,0.123966,0.463383,0.000000,0.903699,0.463383,49.789242,19.276301,0.212074,13,392.61
20260531_161304,10.010,1,Right,86,84.883721,84.883721,84.883721,0.000000,0.035163,0.050537,0.046231,5,0.000000,0.000000,0.385151,0.913219,0.009974,-0.385151,0.343286,0.111369,0.415635,0.000000,0.913219,0.415635,47.936381,21.119005,0.177798,9,392.61
20260531_161304,15.016,1,Left,137,90.510949,90.510949,90.510949,0.000000,0.046858,0.058626,0.087179,17,0.000000,0.000000,0.482928,0.950000,-0.006063,-0.353557,0.482928,0.111119,0.554921,0.000000,0.950000,0.554921,53.781939,19.276301,0.200910,14,250.96
20260531_161304,15.016,1,Right,135,90.370370,90.370370,90.370370,0.000000,0.040911,0.059058,0.095832,12,0.000000,0.000000,0.757872,0.913219,0.014937,-0.757872,0.479125,0.112323,0.468914,0.000000,0.913219,0.468914,49.635396,14.874054,0.187601,15,250.96
20260531_161304,20.021,1,Left,181,92.817680,91.160221,92.817680,0.000000,0.039188,0.045133,0.067513,21,0.000000,0.000000,0.482928,0.950000,0.011611,-0.353557,0.482928,0.112168,0.636413,0.000000,0.950000,0.636413,69.025144,19.276301,0.236160,14,250.47
20260531_161304,20.021,1,Right,179,92.737430,92.737430,92.737430,0.000000,0.037038,0.046181,0.082098,14,0.000000,0.000000,0.757872,0.950000,0.016386,-0.757872,0.490346,0.118700,0.576736,0.000000,0.950000,0.576736,81.544498,14.874054,0.246786,15,250.47
20260531_161304,25.027,1,Left,226,94.247788,92.920354,94.247788,0.000000,0.033396,0.037081,0.056163,24,0.000000,0.000000,0.482928,0.950000,0.020735,-0.353557,0.482928,0.104144,0.677572,0.000000,0.950000,0.677572,69.507848,19.276301,0.236780,14,417.43
20260531_161304,25.027,1,Right,224,94.196429,94.196429,94.196429,0.000000,0.031196,0.037581,0.067658,17,0.000000,0.000000,0.757872,0.950000,0.030235,-0.757872,0.490346,0.115140,0.634920,0.000000,0.950000,0.634920,91.819478,14.874054,0.263091,15,417.43
