run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,mean_formation_error,near_miss_count,fps
20260531_170433,5.012,1,Left,32,62.500000,62.500000,62.500000,0.000000,0.000000,0.026954,0.010868,1,0.000000,0.000000,0.000000,0.772765,0.000000,0.000000,0.000000,0.000000,0.356758,0.000000,0.772765,0.356758,72.832324,57.087401,0.100719,0,459.65
20260531_170433,5.012,1,Right,31,61.290323,83.870968,61.290323,0.000000,0.036376,0.050058,0.032272,1,0.000000,0.000000,0.390717,0.773594,-0.048202,-0.390717,0.300312,0.106327,0.236213,0.000000,0.773594,0.236213,68.019927,48.838473,0.153793,0,459.65
20260531_170433,10.014,1,Left,72,83.333333,83.333333,83.333333,0.000000,0.009756,0.036755,0.015912,5,0.000000,0.000000,0.230156,0.900000,0.011564,-0.147985,0.230156,0.044660,0.456712,0.000000,0.900000,0.456712,81.983766,46.691511,0.152063,0,454.03
20260531_170433,10.014,1,Right,71,83.098592,92.957746,83.098592,0.000000,0.029544,0.061530,0.037728,7,0.000000,0.000000,0.390717,0.941029,0.008647,-0.390717,0.300312,0.089479,0.417290,0.000000,0.941029,0.417290,76.026704,46.940513,0.146507,0,454.03
20260531_170433,15.022,1,Left,108,88.888889,88.888889,88.888889,0.000000,0.021990,0.033906,0.041401,11,0.000000,0.000000,0.479618,0.900000,0.016044,-0.300796,0.479618,0.069253,0.577947,0.000000,0.900000,0.577947,96.386587,46.691511,0.191868,0,194.67
20260531_170433,15.022,1,Right,107,88.785047,95.327103,88.785047,0.000000,0.027431,0.056474,0.035712,11,0.000000,0.000000,0.390717,0.941029,0.006045,-0.390717,0.300312,0.092586,0.558767,0.000000,0.941029,0.558767,91.696148,46.940513,0.187741,0,194.67
20260531_170433,20.028,1,Left,146,91.780822,91.780822,91.780822,0.000000,0.031417,0.032992,0.056378,22,0.000000,0.000000,0.507521,0.900000,0.031834,-0.300796,0.507521,0.076072,0.633735,0.000000,0.900000,0.633735,99.152070,46.691511,0.205004,0,206.35
20260531_170433,20.028,1,Right,145,91.724138,96.551724,91.724138,0.000000,0.036289,0.055012,0.052151,18,0.000000,0.000000,0.437796,0.941029,0.011774,-0.390717,0.437796,0.097471,0.605429,0.000000,0.941029,0.605429,92.841238,36.706269,0.191593,0,206.35
20260531_170433,25.037,1,Left,188,93.617021,93.617021,93.617021,0.000000,0.033470,0.030012,0.066180,29,0.000000,0.000000,0.507521,0.900000,0.022758,-0.300796,0.507521,0.070083,0.669110,0.000000,0.900000,0.669110,99.866148,46.691511,0.202469,0,219.49
20260531_170433,25.037,1,Right,187,93.582888,97.326203,93.582888,0.000000,0.039765,0.052485,0.070541,24,0.000000,0.000000,0.703138,0.941029,0.024361,-0.703138,0.437796,0.122496,0.631122,0.000000,0.941029,0.631122,92.809756,36.706269,0.206689,0,219.49
20260531_170433,30.043,1,Left,233,94.849785,94.849785,94.849785,0.000000,0.040278,0.033647,0.083034,37,0.000000,0.000000,0.872599,0.900000,0.015828,-0.745361,0.872599,0.096799,0.682164,0.000000,0.900000,0.682164,100.210725,46.691511,0.211256,0,452.36
20260531_170433,30.043,1,Right,232,94.827586,97.844828,94.827586,0.000000,0.043775,0.050490,0.073731,32,0.000000,0.000000,0.703138,0.950000,0.018518,-0.703138,0.437796,0.131829,0.657476,0.000000,0.950000,0.657476,93.500077,36.706269,0.210071,0,452.36
20260531_170433,35.053,1,Left,279,95.698925,95.698925,95.698925,0.000000,0.042516,0.035620,0.082644,42,0.000000,0.000000,0.872599,0.900000,0.023083,-0.745361,0.872599,0.104042,0.701158,0.000000,0.900000,0.701158,111.500354,46.691511,0.227508,0,451.53
20260531_170433,35.053,1,Right,277,95.667870,98.194946,95.667870,0.000000,0.040172,0.044866,0.062932,33,0.000000,0.000000,0.703138,0.950000,0.013476,-0.703138,0.437796,0.129593,0.676744,0.000000,0.950000,0.676744,94.181504,36.706269,0.213180,0,451.53
20260531_170433,40.056,1,Left,326,96.319018,96.319018,96.319018,0.000000,0.036981,0.030485,0.072495,51,0.000000,0.000000,0.872599,0.900000,0.022907,-0.745361,0.872599,0.092194,0.729825,0.000000,0.900000,0.729825,128.387033,46.691511,0.241652,0,380.99
20260531_170433,40.056,1,Right,323,96.284830,98.452012,96.284830,0.000000,0.037081,0.043263,0.056140,36,0.000000,0.000000,0.703138,0.950000,0.020400,-0.703138,0.437796,0.128794,0.685324,0.000000,0.950000,0.685324,94.959425,36.706269,0.212924,0,380.99
20260531_170433,45.066,1,Left,370,96.756757,96.756757,96.756757,0.000000,0.033074,0.026859,0.064446,58,0.000000,0.000000,0.872599,0.900000,0.024864,-0.745361,0.872599,0.085912,0.750062,0.000000,0.900000,0.750062,133.423856,46.691511,0.248661,0,230.34
20260531_170433,45.066,1,Right,367,96.730245,98.637602,96.730245,0.000000,0.034156,0.042745,0.051379,38,0.000000,0.000000,0.703138,0.950000,0.022624,-0.703138,0.437796,0.130951,0.682484,0.000000,0.950000,0.682484,95.752618,36.706269,0.216595,0,230.34
20260531_170433,50.079,1,Left,414,97.101449,97.101449,97.101449,0.000000,0.030256,0.024693,0.058545,62,0.000000,0.000000,0.872599,0.900000,0.025205,-0.745361,0.872599,0.079765,0.756844,0.000000,0.900000,0.756844,131.907095,46.691511,0.247137,0,317.49
20260531_170433,50.079,1,Right,410,97.073171,98.780488,97.073171,0.000000,0.036827,0.039299,0.052239,43,0.000000,0.000000,0.703138,0.950000,0.016880,-0.703138,0.437796,0.126722,0.705633,0.000000,0.950000,0.705633,101.487921,36.706269,0.225905,0,317.49
20260531_170433,55.081,1,Left,457,97.374179,97.374179,97.374179,0.000000,0.027640,0.022893,0.053529,65,0.000000,0.000000,0.872599,0.900000,0.023498,-0.745361,0.872599,0.072924,0.757997,0.000000,0.900000,0.757997,128.339085,46.691511,0.239679,0,436.41
20260531_170433,55.081,1,Right,452,97.345133,98.893805,97.345133,0.000000,0.035617,0.039774,0.048683,44,0.000000,0.000000,0.703138,0.950000,0.023178,-0.703138,0.437796,0.125010,0.708475,0.000000,0.950000,0.708475,101.819883,36.706269,0.224825,0,436.41
20260531_170433,60.082,1,Left,500,97.600000,97.600000,97.600000,0.000000,0.028289,0.022419,0.055235,73,0.000000,0.000000,0.872599,0.900000,0.023524,-0.745361,0.872599,0.071271,0.760404,0.000000,0.900000,0.760404,125.837535,46.691511,0.236374,0,455.51
20260531_170433,60.082,1,Right,495,97.575758,98.989899,97.575758,0.000000,0.036798,0.037495,0.053369,51,0.000000,0.000000,0.717723,0.950000,0.021317,-0.717723,0.437796,0.128449,0.720575,0.000000,0.950000,0.720575,102.788905,36.706269,0.227533,0,455.51
20260531_170433,65.090,1,Left,544,97.794118,97.794118,97.794118,0.000000,0.026452,0.021180,0.051171,75,0.000000,0.000000,0.872599,0.900000,0.024493,-0.745361,0.872599,0.068378,0.761276,0.000000,0.900000,0.761276,123.432921,46.691511,0.232276,0,458.85
20260531_170433,65.090,1,Right,539,97.773655,99.072356,97.773655,0.000000,0.039201,0.038971,0.055221,59,0.000000,0.000000,0.717723,0.950000,0.016353,-0.717723,0.437796,0.130583,0.721570,0.000000,0.950000,0.721570,103.870417,36.706269,0.229794,0,458.85
20260531_170433,70.098,1,Left,585,97.948718,97.948718,97.948718,0.000000,0.026805,0.020780,0.052327,79,0.000000,0.000000,0.872599,0.900000,0.023403,-0.745361,0.872599,0.065893,0.762810,0.000000,0.900000,0.762810,121.757493,46.691511,0.229339,0,455.06
20260531_170433,70.098,1,Right,580,97.931034,99.137931,97.931034,0.000000,0.039140,0.038353,0.056661,66,0.000000,0.000000,0.717723,0.950000,0.023120,-0.717723,0.437796,0.130674,0.727265,0.000000,0.950000,0.727265,103.036554,36.706269,0.227664,0,455.06
20260531_170433,75.099,1,Left,628,98.089172,98.089172,98.089172,0.000000,0.027292,0.020842,0.053550,85,0.000000,0.000000,0.872599,0.900000,0.023993,-0.745361,0.872599,0.065881,0.764331,0.000000,0.900000,0.764331,120.213078,46.691511,0.227282,0,454.82
20260531_170433,75.099,1,Right,623,98.073836,99.197432,98.073836,0.000000,0.040059,0.038838,0.059380,70,0.000000,0.000000,0.721512,0.950000,0.022999,-0.721512,0.437796,0.134786,0.727948,0.000000,0.950000,0.727948,101.683686,36.706269,0.226828,0,454.82
20260531_170433,80.105,1,Left,668,98.203593,98.203593,98.203593,0.000000,0.027271,0.020660,0.051802,96,0.000000,0.000000,0.872599,0.900000,0.025539,-0.745361,0.872599,0.064919,0.765156,0.000000,0.900000,0.765156,119.103054,46.691511,0.225692,0,208.30
20260531_170433,80.105,1,Right,663,98.190045,99.245852,98.190045,0.000000,0.041307,0.039033,0.060151,77,0.000000,0.000000,0.721512,0.950000,0.018901,-0.721512,0.437796,0.135078,0.728808,0.000000,0.950000,0.728808,101.212561,36.706269,0.226019,0,208.30
20260531_170433,85.116,1,Left,710,98.309859,98.309859,98.309859,0.000000,0.029404,0.022919,0.057472,108,0.000000,0.000000,0.872599,0.900000,0.025147,-0.745361,0.872599,0.067594,0.764758,0.000000,0.900000,0.764758,118.102061,46.691511,0.225502,0,451.73
20260531_170433,85.116,1,Right,705,98.297872,99.290780,98.297872,0.000000,0.039821,0.037386,0.058127,79,0.000000,0.000000,0.721512,0.950000,0.020976,-0.721512,0.437796,0.134425,0.732245,0.000000,0.950000,0.732245,100.431089,36.706269,0.224301,0,451.73
20260531_170433,90.125,1,Left,752,98.404255,98.404255,98.404255,0.000000,0.031173,0.024547,0.060013,115,0.000000,0.000000,0.872599,0.900000,0.023600,-0.745361,0.872599,0.068924,0.767662,0.000000,0.900000,0.767662,117.962499,46.691511,0.225933,0,233.22
20260531_170433,90.125,1,Right,747,98.393574,99.330656,98.393574,0.000000,0.039062,0.037694,0.058246,85,0.000000,0.000000,0.721512,0.950000,0.021757,-0.721512,0.437796,0.131343,0.731818,0.000000,0.950000,0.731818,99.615232,36.706269,0.221080,0,233.22
20260531_170433,95.135,1,Left,794,98.488665,98.488665,98.488665,0.000000,0.031237,0.025597,0.060332,121,0.000000,0.000000,0.872599,0.900000,0.025299,-0.745361,0.872599,0.069538,0.771696,0.000000,0.900000,0.771696,118.967449,46.691511,0.228740,0,455.56
20260531_170433,95.135,1,Right,789,98.479087,99.366286,98.479087,0.000000,0.037329,0.037468,0.055620,90,0.000000,0.000000,0.721512,0.950000,0.022737,-0.721512,0.437796,0.126489,0.731784,0.000000,0.950000,0.731784,98.633951,36.706269,0.215894,0,455.56
20260531_170433,100.144,1,Left,830,98.554217,98.554217,98.554217,0.000000,0.030133,0.024954,0.058379,124,0.000000,0.000000,0.872599,0.900000,0.025375,-0.745361,0.872599,0.067695,0.772541,0.000000,0.900000,0.772541,118.073034,46.691511,0.226914,0,215.22
20260531_170433,100.144,1,Right,825,98.545455,99.393939,98.545455,0.000000,0.037610,0.037909,0.056011,96,0.000000,0.000000,0.721512,0.950000,0.022996,-0.721512,0.437796,0.125762,0.731956,0.000000,0.950000,0.731956,98.049579,36.706269,0.214139,0,215.22
20260531_170433,105.146,1,Left,874,98.627002,98.627002,98.627002,0.000000,0.028953,0.023985,0.055754,130,0.000000,0.000000,0.872599,0.900000,0.025481,-0.745361,0.872599,0.066943,0.772642,0.000000,0.900000,0.772642,116.920059,46.691511,0.225355,0,461.01
20260531_170433,105.146,1,Right,868,98.617512,99.423963,98.617512,0.000000,0.035827,0.037636,0.053430,103,0.000000,0.000000,0.721512,0.950000,0.021857,-0.721512,0.437796,0.119532,0.732128,0.000000,0.950000,0.732128,97.185272,36.706269,0.209060,0,461.01
20260531_170433,110.150,1,Left,920,98.695652,98.695652,98.695652,0.000000,0.029122,0.024764,0.055729,138,0.000000,0.000000,0.872599,0.900000,0.025846,-0.745361,0.872599,0.067405,0.774088,0.000000,0.900000,0.774088,117.656387,46.691511,0.226766,0,445.44
20260531_170433,110.150,1,Right,914,98.687090,99.452954,98.687090,0.000000,0.034450,0.037742,0.051231,106,0.000000,0.000000,0.721512,0.950000,0.022790,-0.721512,0.437796,0.117429,0.731930,0.000000,0.950000,0.731930,97.233619,36.706269,0.207745,0,445.44
20260531_170433,115.152,1,Left,968,98.760331,98.760331,98.760331,0.000000,0.027977,0.023876,0.053520,144,0.000000,0.000000,0.872599,0.900000,0.025748,-0.745361,0.872599,0.065246,0.775403,0.000000,0.900000,0.775403,116.957791,46.691511,0.225406,0,242.31
20260531_170433,115.152,1,Right,962,98.752599,99.480249,98.752599,0.000000,0.033348,0.037658,0.049783,110,0.000000,0.000000,0.721512,0.950000,0.025014,-0.721512,0.437796,0.118173,0.728065,0.000000,0.950000,0.728065,97.101652,36.706269,0.208396,0,242.31
20260531_170433,120.159,1,Left,1017,98.820059,98.820059,98.820059,0.000000,0.026629,0.023061,0.051082,151,0.000000,0.000000,0.872599,0.900000,0.024507,-0.745361,0.872599,0.062102,0.774906,0.000000,0.900000,0.774906,115.832373,46.691511,0.222699,0,460.31
20260531_170433,120.159,1,Right,1011,98.813056,99.505440,98.813056,0.000000,0.033503,0.037584,0.050140,113,0.000000,0.000000,0.721512,0.950000,0.021723,-0.721512,0.437796,0.115610,0.735074,0.000000,0.950000,0.735074,99.782187,36.706269,0.212003,0,460.31
20260531_170433,125.164,1,Left,1067,98.875351,98.875351,98.875351,0.000000,0.026992,0.022724,0.052837,163,0.000000,0.000000,0.872599,0.900000,0.025795,-0.745361,0.872599,0.062988,0.774430,0.000000,0.900000,0.774430,115.057045,46.691511,0.222388,0,450.03
20260531_170433,125.164,1,Right,1061,98.868992,99.528746,98.868992,0.000000,0.032481,0.037362,0.048481,116,0.000000,0.000000,0.721512,0.950000,0.024724,-0.721512,0.437796,0.115115,0.735384,0.000000,0.950000,0.735384,99.683812,36.706269,0.211994,0,450.03
20260531_170433,130.176,1,Left,1114,98.922801,98.922801,98.922801,0.000000,0.026115,0.022163,0.050911,167,0.000000,0.000000,0.872599,0.900000,0.026082,-0.745361,0.872599,0.061870,0.775397,0.000000,0.900000,0.775397,114.451044,46.691511,0.221544,0,433.21
20260531_170433,130.176,1,Right,1107,98.915989,99.548329,98.915989,0.000000,0.031989,0.038142,0.048446,121,0.000000,0.000000,0.721512,0.950000,0.023822,-0.721512,0.437796,0.115020,0.734199,0.000000,0.950000,0.734199,99.477842,36.706269,0.212115,0,433.21
