run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,speed_mps,leader_speed_mps,x_m,z_m,leader_x_m,leader_z_m,formation_size_mean_side_m,formation_size_mean_leader_to_followers_m,pos_error_m,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,formation_iou,formation_area_err,centroid_offset_m,per_boat_rms_m,fps
20260628_180105,5.009,1,Left,63,100.000000,0.000000,100.000000,0.000000,0.003440,0.008571,0.006597,2,0.000000,0.000000,0.071504,0.900000,0.023003,-0.050495,0.071504,0.040872,0.878571,0.360000,0.900000,0.878571,16.839211,14.744633,13.985498,-213.707642,-1.319316,-230.699005,21.789214,19.882590,7.679819,113.028636,91.186178,87.622132,0.335243,0,0.307496,200.331829,7.045364,9.203624,299.40
20260628_180105,5.009,1,Right,59,100.000000,0.000000,100.000000,0.000000,0.004861,0.014545,0.009183,4,0.000000,0.000000,0.087191,0.928112,-0.027736,-0.087191,0.040994,0.043435,0.829187,0.360000,0.928112,0.829187,17.582166,14.734153,-11.387356,-217.128799,-1.319316,-230.699005,21.789214,19.882590,13.969269,102.668759,57.842940,71.387478,0.300682,0,0.307496,200.331829,7.045364,9.203624,299.40
20260628_180105,10.020,1,Left,121,100.000000,0.000000,100.000000,0.000000,0.002425,0.006056,0.003892,4,0.000000,0.000000,0.071504,0.900000,0.023009,-0.050495,0.071504,0.032313,0.860821,0.360000,0.900000,0.860821,18.215160,15.959938,-8.966032,-308.060730,-21.264166,-317.121735,20.698971,19.100752,14.788721,90.256202,46.115406,64.849698,0.297008,0,0.277301,221.029788,7.608089,9.880374,359.29
20260628_180105,10.020,1,Right,117,100.000000,0.000000,100.000000,0.000000,0.008271,0.013955,0.011282,7,0.000000,0.000000,0.249496,0.949996,0.023707,-0.151701,0.249496,0.085851,0.796425,0.360000,0.949996,0.796425,17.417617,15.996202,-29.411455,-295.692413,-21.264166,-317.121735,20.698971,19.100752,8.611567,84.203366,38.643534,52.922085,0.297385,0,0.277301,221.029788,7.608089,9.880374,359.29
20260628_180105,15.026,1,Left,177,100.000000,0.000000,100.000000,0.000000,0.002376,0.005430,0.003553,6,0.000000,0.000000,0.092340,0.900000,0.025280,-0.050495,0.092340,0.031640,0.834683,0.360000,0.900000,0.834683,18.390432,16.377587,-49.553810,-393.181213,-62.546021,-397.234131,19.865592,20.264868,16.653273,74.276483,34.051478,48.869979,0.255176,0,0.265791,267.643733,5.319739,12.349369,254.49
20260628_180105,15.026,1,Right,171,100.000000,0.000000,100.000000,0.000000,0.009836,0.017268,0.014379,13,0.000000,0.000000,0.366478,0.949996,0.032647,-0.158833,0.366478,0.110012,0.764636,0.240433,0.949996,0.764636,17.210762,16.401615,-48.726219,-374.132141,-62.546021,-397.234131,19.865592,20.264868,13.423459,75.929136,24.221532,45.117897,0.298603,7,0.265791,267.643733,5.319739,12.349369,254.49
20260628_180105,20.038,1,Left,232,100.000000,0.000000,100.000000,0.000000,0.003692,0.007475,0.005012,7,0.000000,0.000000,0.183058,0.911929,0.017618,-0.085340,0.183058,0.039367,0.817279,0.360000,0.911929,0.817279,18.246544,16.591530,-105.478180,-462.130646,-122.429527,-464.580658,26.366994,23.466519,12.929202,65.309353,26.569404,39.902848,0.230066,11,0.298888,137.121806,7.387663,9.332471,278.90
20260628_180105,20.038,1,Right,226,100.000000,0.000000,100.000000,0.000000,0.010107,0.013811,0.014297,18,0.000000,0.000000,0.366478,0.949996,0.005878,-0.168960,0.366478,0.107405,0.801365,0.240433,0.949996,0.801365,17.790823,16.615390,-122.403061,-434.775116,-122.429527,-464.580658,26.366994,23.466519,9.701585,93.329988,24.221532,62.404357,0.322129,7,0.298888,137.121806,7.387663,9.332471,278.90
20260628_180105,25.040,1,Left,286,100.000000,0.000000,100.000000,0.000000,0.005052,0.009857,0.006299,13,0.000000,0.000000,0.252370,0.911929,0.012039,-0.252370,0.214194,0.060345,0.803131,0.333146,0.911929,0.803131,18.145252,16.721523,-178.873322,-507.400208,-197.162720,-514.943848,16.215008,19.619086,14.819196,61.610083,26.569404,36.203579,0.235719,17,0.229736,300.180626,5.198264,10.631392,366.51
20260628_180105,25.040,1,Right,279,100.000000,0.000000,100.000000,0.000000,0.009977,0.013323,0.013628,21,0.000000,0.000000,0.366478,0.949996,0.025915,-0.168960,0.366478,0.109859,0.804418,0.240433,0.949996,0.804418,18.013489,16.741644,-184.694260,-500.010651,-197.162720,-514.943848,16.215008,19.619086,10.930276,88.917599,24.221532,57.924408,0.318289,7,0.229736,300.180626,5.198264,10.631392,366.51
