run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,speed_mps,leader_speed_mps,x_m,z_m,leader_x_m,leader_z_m,formation_size_mean_side_m,formation_size_mean_leader_to_followers_m,pos_error_m,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,formation_iou,formation_area_err,centroid_offset_m,per_boat_rms_m,fps
20260613_144703,5.007,1,Left,47,100.000000,0.000000,100.000000,0.000000,0.033390,0.034359,0.065922,8,0.000000,0.000000,0.472233,0.795530,-0.015342,-0.255314,0.472233,0.126724,0.466891,0.236894,0.795530,0.466891,8.778689,8.359677,10.483426,-175.607376,0.580826,-197.604889,21.278950,21.999081,6.557783,87.569681,38.541128,13.857339,0.151149,0,0.488193,199.457021,4.154118,6.971934,306.85
20260613_144703,5.007,1,Right,47,100.000000,0.000000,100.000000,0.000000,0.018153,0.025581,0.030307,4,0.000000,0.000000,0.284966,0.813319,-0.040290,-0.260013,0.284966,0.101943,0.457638,0.183795,0.813319,0.457638,10.074847,8.362939,-8.838834,-180.104462,0.580826,-197.604889,21.278950,21.999081,10.139974,75.828403,24.938573,44.415823,0.469126,9,0.488193,199.457021,4.154118,6.971934,306.85
20260613_144703,10.011,1,Left,95,100.000000,0.000000,100.000000,0.000000,0.018263,0.020939,0.034848,10,0.000000,0.000000,0.472233,0.872600,0.017024,-0.255314,0.472233,0.087309,0.645777,0.236894,0.872600,0.645777,13.587143,12.836073,13.530779,-267.054779,-11.547244,-286.604126,42.536882,38.966412,4.313419,112.628194,38.541128,32.602814,0.163811,0,0.545802,324.304231,4.491840,10.276441,207.80
20260613_144703,10.011,1,Right,95,100.000000,0.000000,100.000000,0.000000,0.016624,0.020399,0.024335,8,0.000000,0.000000,0.394743,0.937750,0.017007,-0.260013,0.394743,0.128278,0.579233,0.183795,0.937750,0.579233,12.228800,12.838495,-30.828634,-244.691223,-11.547244,-286.604126,42.536882,38.966412,17.268761,135.630125,24.938573,86.010918,0.430407,9,0.545802,324.304231,4.491840,10.276441,207.80
20260613_144703,15.027,1,Left,144,100.000000,0.000000,100.000000,0.000000,0.012699,0.014454,0.023473,11,0.000000,0.000000,0.472233,0.872600,0.015826,-0.255314,0.472233,0.062195,0.704891,0.236894,0.872600,0.704891,15.648953,14.348247,-23.445261,-357.089539,-44.951427,-369.153168,25.969587,25.573320,5.405318,117.622155,38.541128,35.493342,0.153870,0,0.675318,98.777972,2.792697,3.738101,171.81
20260613_144703,15.027,1,Right,143,100.000000,0.000000,100.000000,0.000000,0.012271,0.013918,0.017345,8,0.000000,0.000000,0.394743,0.937750,0.017561,-0.260013,0.394743,0.102175,0.684867,0.183795,0.937750,0.684867,14.856830,14.329354,-46.000675,-342.685913,-44.951427,-369.153168,25.969587,25.573320,3.564089,168.530640,24.938573,107.062726,0.382219,9,0.675318,98.777972,2.792697,3.738101,171.81
20260613_144703,20.033,1,Left,190,100.000000,0.000000,100.000000,0.000000,0.009773,0.011201,0.017941,12,0.000000,0.000000,0.472233,0.872600,0.018817,-0.255314,0.472233,0.053959,0.723457,0.236894,0.872600,0.723457,16.398026,15.058048,-75.134460,-435.793091,-98.585762,-442.020874,25.626401,25.661789,5.791265,115.212911,38.541128,32.096773,0.140229,0,0.688009,107.056044,2.455716,3.806033,217.59
20260613_144703,20.033,1,Right,189,100.000000,0.000000,100.000000,0.000000,0.009852,0.012532,0.013587,10,0.000000,0.000000,0.394743,0.937750,0.023186,-0.260013,0.394743,0.087206,0.691328,0.183795,0.937750,0.691328,15.461189,15.047510,-91.264137,-415.970795,-98.585762,-442.020874,25.626401,25.661789,3.149433,151.835556,24.938573,84.660098,0.311844,9,0.688009,107.056044,2.455716,3.806033,217.59
20260613_144703,25.037,1,Left,243,100.000000,0.000000,100.000000,0.000000,0.012756,0.013462,0.025496,19,0.000000,0.000000,0.472233,0.886123,0.011478,-0.269854,0.472233,0.070307,0.720434,0.236894,0.886123,0.720434,16.465926,15.542676,-138.757263,-488.983643,-168.082870,-498.831177,24.928667,27.317724,8.681200,112.800162,38.541128,30.886604,0.150525,0,0.553819,150.936655,1.162927,6.247296,220.83
20260613_144703,25.037,1,Right,240,100.000000,0.000000,100.000000,0.000000,0.008149,0.010865,0.011313,12,0.000000,0.000000,0.394743,0.937750,0.021911,-0.260013,0.394743,0.072326,0.700431,0.183795,0.937750,0.700431,15.975837,15.521918,-155.948975,-478.472229,-168.082870,-498.831177,24.928667,27.317724,6.459324,141.398442,24.938573,70.571413,0.263124,9,0.553819,150.936655,1.162927,6.247296,220.83
20260613_144703,30.046,1,Left,294,100.000000,0.000000,100.000000,0.000000,0.012398,0.011391,0.022576,20,0.000000,0.000000,0.472233,0.905525,0.021238,-0.269854,0.472233,0.074718,0.750064,0.236894,0.905525,0.750064,17.082507,15.844051,-217.834167,-548.594299,-250.159958,-536.901428,32.749516,29.985549,6.140579,123.293391,38.541128,40.635070,0.169713,0,0.601088,40.295727,2.294400,5.195377,210.10
20260613_144703,30.046,1,Right,291,100.000000,0.000000,100.000000,0.000000,0.007352,0.010319,0.010126,14,0.000000,0.000000,0.394743,0.937750,0.021438,-0.260013,0.394743,0.069902,0.708985,0.183795,0.937750,0.708985,16.295859,15.830038,-236.566650,-515.213806,-250.159958,-536.901428,32.749516,29.985549,6.577927,135.539288,24.938573,62.242623,0.239931,9,0.601088,40.295727,2.294400,5.195377,210.10
20260613_144703,35.050,1,Left,349,100.000000,0.000000,100.000000,0.000000,0.010744,0.009875,0.019329,21,0.000000,0.000000,0.472233,0.905525,0.019376,-0.269854,0.472233,0.065809,0.765996,0.236894,0.905525,0.765996,17.532771,16.070348,-314.805817,-566.090149,-337.340240,-553.199280,23.919775,24.659677,4.370213,127.408864,38.541128,44.191312,0.170874,0,0.550646,144.991066,3.472858,5.256272,338.88
20260613_144703,35.050,1,Right,346,100.000000,0.000000,100.000000,0.000000,0.006834,0.010208,0.009391,15,0.000000,0.000000,0.394743,0.937750,0.027941,-0.260013,0.394743,0.070231,0.711291,0.183795,0.937750,0.711291,16.441658,16.060525,-316.008545,-543.682434,-337.340240,-553.199280,23.919775,24.659677,7.986640,129.879234,24.938573,54.735172,0.220914,9,0.550646,144.991066,3.472858,5.256272,338.88
20260613_144703,40.056,1,Left,403,100.000000,0.000000,100.000000,0.000000,0.010276,0.009063,0.018975,24,0.000000,0.000000,0.472233,0.905525,0.020964,-0.269854,0.472233,0.061237,0.765460,0.236894,0.905525,0.765460,17.686530,16.232437,-409.313385,-562.687378,-428.334381,-547.214233,25.691357,25.853895,5.543922,124.617441,38.541128,41.387725,0.162949,0,0.721939,105.556614,2.395589,3.589706,191.91
20260613_144703,40.056,1,Right,399,100.000000,0.000000,100.000000,0.000000,0.007183,0.010927,0.011535,18,0.000000,0.000000,0.394743,0.937750,0.021426,-0.260013,0.394743,0.068449,0.710353,0.183795,0.937750,0.710353,16.544646,16.222512,-402.683105,-538.202942,-428.334381,-547.214233,25.691357,25.853895,2.814764,125.527717,24.938573,49.972131,0.209096,9,0.721939,105.556614,2.395589,3.589706,191.91
20260613_144703,45.060,1,Left,457,100.000000,0.000000,100.000000,0.000000,0.009651,0.008592,0.017470,28,0.000000,0.000000,0.472233,0.905525,0.022312,-0.269854,0.472233,0.061313,0.769896,0.236894,0.905525,0.769896,17.822896,16.356221,-500.316925,-544.248047,-512.954590,-519.484497,28.971096,26.727521,4.515509,124.124736,38.541128,40.543231,0.161782,0,0.516470,41.719594,3.416087,4.495298,200.93
20260613_144703,45.060,1,Right,451,100.000000,0.000000,100.000000,0.000000,0.007007,0.010412,0.011030,22,0.000000,0.000000,0.394743,0.937750,0.023774,-0.260013,0.394743,0.070892,0.718317,0.183795,0.937750,0.718317,16.770370,16.344441,-488.109558,-513.096252,-512.954590,-519.484497,28.971096,26.727521,6.342972,123.907790,24.938573,47.272669,0.204308,9,0.516470,41.719594,3.416087,4.495298,200.93
20260613_144703,50.061,1,Left,509,100.000000,0.000000,100.000000,0.000000,0.008903,0.008396,0.015869,29,0.000000,0.000000,0.472233,0.905525,0.020360,-0.269854,0.472233,0.056427,0.769566,0.236894,0.905525,0.769566,17.901554,16.450596,-577.737671,-494.165161,-588.457458,-471.603638,22.389720,24.552783,5.516914,122.865276,38.541128,39.015558,0.155555,0,0.528539,183.733679,2.390019,5.687736,346.67
20260613_144703,50.061,1,Right,503,100.000000,0.000000,100.000000,0.000000,0.006734,0.010336,0.010463,23,0.000000,0.000000,0.394743,0.937750,0.026974,-0.260013,0.394743,0.070971,0.718185,0.183795,0.937750,0.718185,16.806312,16.441160,-566.003723,-480.431702,-588.457458,-471.603638,22.389720,24.552783,8.161782,121.555030,24.938573,44.063578,0.195739,9,0.528539,183.733679,2.390019,5.687736,346.67
20260613_144703,55.065,1,Left,562,100.000000,0.000000,100.000000,0.000000,0.009626,0.008410,0.017836,34,0.000000,0.000000,0.472233,0.905525,0.021990,-0.269854,0.472233,0.059407,0.770771,0.236894,0.905525,0.770771,17.961512,16.528815,-645.797607,-431.423492,-650.892761,-405.138763,26.200078,25.815177,4.032550,121.958140,38.541128,38.205543,0.156279,0,0.598981,93.616472,2.978967,4.333063,211.27
20260613_144703,55.065,1,Right,555,100.000000,0.000000,100.000000,0.000000,0.007492,0.010487,0.013012,26,0.000000,0.000000,0.394743,0.937750,0.020260,-0.260013,0.394743,0.071148,0.720518,0.183795,0.937750,0.720518,16.928789,16.519755,-627.020569,-412.063812,-650.892761,-405.138763,26.200078,25.815177,6.329681,119.851628,24.938573,42.104953,0.191645,9,0.598981,93.616472,2.978967,4.333063,211.27
20260613_144703,60.071,1,Left,613,100.000000,0.000000,100.000000,0.000000,0.009693,0.008141,0.018020,38,0.000000,0.000000,0.472233,0.905525,0.024632,-0.269854,0.472233,0.061486,0.772954,0.236894,0.905525,0.772954,18.072321,16.591313,-701.060120,-354.008148,-693.831116,-327.127136,29.936712,27.784484,4.104614,121.440531,38.541128,37.545209,0.156569,0,0.567232,15.064395,2.746907,3.794506,333.30
20260613_144703,60.071,1,Right,606,100.000000,0.000000,100.000000,0.000000,0.007770,0.010156,0.012718,29,0.000000,0.000000,0.394743,0.937750,0.025737,-0.260013,0.394743,0.075747,0.725401,0.183795,0.937750,0.725401,16.991780,16.583737,-669.569580,-340.561829,-693.831116,-327.127136,29.936712,27.784484,5.132930,119.955718,24.938573,41.605475,0.193476,9,0.567232,15.064395,2.746907,3.794506,333.30
20260613_144703,65.081,1,Left,664,100.000000,0.000000,100.000000,0.000000,0.009441,0.007760,0.017229,44,0.000000,0.000000,0.472233,0.905525,0.022615,-0.269854,0.472233,0.061536,0.774889,0.236894,0.905525,0.774889,18.140483,16.644210,-728.555725,-262.494019,-716.538452,-239.177551,24.215780,26.252824,4.399956,121.017586,38.541128,36.944718,0.155447,0,0.521096,145.550813,3.701448,6.426046,189.51
20260613_144703,65.081,1,Right,656,100.000000,0.000000,100.000000,0.000000,0.008478,0.010165,0.014485,33,0.000000,0.000000,0.394743,0.937750,0.028131,-0.281472,0.394743,0.082108,0.723697,0.183795,0.937750,0.723697,17.002509,16.636807,-708.485352,-264.187500,-716.538452,-239.177551,24.215780,26.252824,10.223628,118.033695,24.938573,39.617460,0.193351,9,0.521096,145.550813,3.701448,6.426046,189.51
20260613_144703,70.089,1,Left,717,100.000000,0.000000,100.000000,0.000000,0.010872,0.008745,0.020445,51,0.000000,0.000000,0.472233,0.905525,0.019477,-0.295002,0.472233,0.067844,0.771848,0.236894,0.905525,0.771848,18.080111,16.691208,-726.205200,-177.913086,-716.819214,-150.844650,26.884610,26.692967,9.069396,120.343255,38.541128,36.680202,0.159937,0,0.447937,80.072450,4.838926,7.888625,156.91
