run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,fps
20260607_201903,5.006,1,Left,49,69.387755,69.387755,69.387755,0.000000,0.004237,0.000000,0.010433,2,0.000000,0.000000,0.103797,0.000000,-0.010591,-0.103797,0.000000,0.010591,0.000000,0.000000,0.000000,0.000000,86.331974,70.043647,128.359585,0.635416,0,220.20
20260607_201903,5.006,1,Right,49,69.387755,83.673469,69.387755,0.000000,0.006883,0.000648,0.017477,0,0.000000,0.000000,0.127991,0.014033,0.011560,-0.103077,0.127991,0.032596,0.001558,0.000000,0.014033,0.001558,90.220349,61.721966,121.718753,0.626991,0,220.20
20260607_201903,10.017,1,Left,98,84.693878,84.693878,84.693878,0.000000,0.005594,0.009316,0.015142,3,0.000000,0.000000,0.116638,0.855458,-0.010804,-0.116638,0.107364,0.032104,0.291813,0.000000,0.855458,0.291813,245.798942,70.043647,153.441672,0.391506,0,453.59
20260607_201903,10.017,1,Right,98,84.693878,90.816327,84.693878,0.000000,0.004748,0.009660,0.013928,1,0.000000,0.000000,0.127991,0.849603,0.016106,-0.103077,0.127991,0.026624,0.304892,0.000000,0.849603,0.304892,238.433142,61.721966,138.606305,0.371907,0,453.59
20260607_201903,15.028,1,Left,151,90.066225,90.066225,90.066225,0.000000,0.008721,0.008485,0.022412,7,0.000000,0.000000,0.309332,0.941652,0.007226,-0.116638,0.309332,0.035074,0.489614,0.000000,0.941652,0.489614,337.769234,70.043647,197.737572,0.344896,0,452.95
20260607_201903,15.028,1,Right,151,90.066225,94.039735,90.066225,0.000000,0.004732,0.007409,0.012905,2,0.000000,0.000000,0.127991,0.849603,0.004297,-0.103077,0.127991,0.024715,0.485098,0.000000,0.849603,0.485098,301.383169,61.721966,157.865522,0.309647,0,452.95
20260607_201903,20.030,1,Left,200,92.500000,92.500000,92.500000,0.000000,0.007512,0.007107,0.017685,10,0.000000,0.000000,0.309332,0.941652,0.014875,-0.116638,0.309332,0.035900,0.581437,0.000000,0.941652,0.581437,391.515745,70.043647,231.709299,0.330056,0,250.66
20260607_201903,20.030,1,Right,199,92.462312,95.477387,92.462312,0.000000,0.004541,0.018348,0.011387,4,0.000000,0.000000,0.127991,0.849603,0.018181,-0.103077,0.127991,0.033674,0.518544,0.000000,0.849603,0.518544,295.448326,61.721966,134.081604,0.267758,0,250.66
20260607_201903,25.042,1,Left,250,94.000000,94.000000,94.000000,0.000000,0.006666,0.006170,0.014840,13,0.000000,0.000000,0.309332,0.941652,0.016630,-0.116638,0.309332,0.033450,0.640069,0.000000,0.941652,0.640069,431.269838,70.043647,259.785709,0.322638,0,186.46
20260607_201903,25.042,1,Right,249,93.975904,96.385542,93.975904,0.000000,0.003929,0.015297,0.010347,6,0.000000,0.000000,0.127991,0.849603,0.015985,-0.103077,0.127991,0.028366,0.574032,0.000000,0.849603,0.574032,306.851165,61.721966,134.678379,0.248171,0,186.46
20260607_201903,30.053,1,Left,305,95.081967,95.081967,95.081967,0.000000,0.006509,0.005905,0.012784,17,0.000000,0.000000,0.309332,0.950000,0.017754,-0.116638,0.309332,0.031541,0.683718,0.000000,0.950000,0.683718,463.841976,70.043647,284.163334,0.318678,0,246.20
20260607_201903,30.053,1,Right,304,95.065789,97.039474,95.065789,0.000000,0.003541,0.024859,0.009485,7,0.000000,0.000000,0.127991,0.849603,0.021251,-0.103077,0.127991,0.031392,0.580957,0.000000,0.849603,0.580957,302.952261,61.721966,123.211491,0.228675,0,246.20
20260607_201903,35.062,1,Left,360,95.833333,95.833333,95.833333,0.000000,0.005989,0.005345,0.011365,20,0.000000,0.000000,0.309332,0.950000,0.018943,-0.116638,0.309332,0.030623,0.715012,0.000000,0.950000,0.715012,492.107949,70.043647,306.847538,0.317413,0,453.88
20260607_201903,35.062,1,Right,358,95.810056,97.486034,95.810056,0.000000,0.003193,0.021592,0.008892,8,0.000000,0.000000,0.127991,0.849603,0.018667,-0.103077,0.127991,0.027279,0.617887,0.000000,0.849603,0.617887,320.572666,61.721966,135.762771,0.225729,0,453.88
