run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,mean_formation_error,near_miss_count,fps
20260531_160931,5.009,1,Left,42,78.571429,78.571429,78.571429,0.000000,0.026036,0.048512,0.037677,2,0.000000,0.000000,0.277043,0.859607,0.021215,-0.277043,0.173676,0.046721,0.215393,0.000000,0.859607,0.215393,36.041473,24.990675,0.126927,10,162.75
20260531_160931,5.009,1,Right,41,78.048780,78.048780,78.048780,0.000000,0.066818,0.043971,0.107374,2,0.000000,0.000000,0.422426,0.739432,-0.023230,-0.422426,0.326070,0.149322,0.217669,0.000000,0.739432,0.217669,19.475287,10.266854,0.377677,32,162.75
20260531_160931,10.015,1,Left,94,90.425532,90.425532,90.425532,0.000000,0.016074,0.050621,0.027849,9,0.000000,0.000000,0.277043,0.900000,0.005798,-0.277043,0.173676,0.044041,0.468243,0.000000,0.900000,0.468243,46.553731,24.990675,0.141047,10,449.45
20260531_160931,10.015,1,Right,93,90.322581,90.322581,90.322581,0.000000,0.046276,0.048307,0.080507,10,0.000000,0.000000,0.433728,0.887981,-0.026654,-0.433728,0.326070,0.144100,0.481718,0.000000,0.887981,0.481718,29.953153,10.266854,0.279080,40,449.45
20260531_160931,15.018,1,Left,143,93.706294,93.706294,93.706294,0.000000,0.014071,0.035862,0.022733,11,0.000000,0.000000,0.277043,0.900000,0.001334,-0.277043,0.176915,0.069697,0.573720,0.000000,0.900000,0.573720,49.876306,24.990675,0.168470,10,455.80
20260531_160931,15.018,1,Right,142,93.661972,93.661972,93.661972,0.000000,0.043237,0.042844,0.061357,14,0.000000,0.000000,0.558609,0.950000,0.006493,-0.433728,0.558609,0.150812,0.561178,0.000000,0.950000,0.561178,46.369619,10.266854,0.293848,53,455.80
20260531_160931,20.028,1,Left,190,95.263158,95.263158,95.263158,0.000000,0.013781,0.028571,0.021233,16,0.000000,0.000000,0.277043,0.900000,0.024369,-0.277043,0.260936,0.076452,0.642542,0.000000,0.900000,0.642542,57.680373,24.990675,0.196487,10,251.55
20260531_160931,20.028,1,Right,189,95.238095,93.650794,95.238095,0.000000,0.038935,0.042354,0.052876,15,0.000000,0.000000,0.558609,0.950000,0.033366,-0.433728,0.558609,0.152502,0.599530,0.000000,0.950000,0.599530,49.703768,10.266854,0.299423,65,251.55
20260531_160931,25.031,1,Left,246,96.341463,96.341463,96.341463,0.000000,0.012370,0.023234,0.019068,22,0.000000,0.000000,0.277043,0.900000,0.021581,-0.277043,0.260936,0.077969,0.672636,0.000000,0.900000,0.672636,59.114856,24.990675,0.204634,10,451.58
20260531_160931,25.031,1,Right,244,96.311475,93.852459,96.311475,0.000000,0.033557,0.033012,0.044960,22,0.000000,0.000000,0.558609,0.950000,0.006826,-0.433728,0.558609,0.137651,0.668283,0.000000,0.950000,0.668283,70.196925,10.266854,0.318806,65,451.58
