run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,speed_mps,leader_speed_mps,x_m,z_m,leader_x_m,leader_z_m,formation_size_mean_side_m,formation_size_mean_leader_to_followers_m,pos_error_m,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,formation_iou,formation_area_err,centroid_offset_m,per_boat_rms_m,fps
20260628_184823,5.006,0,Left,60,100.000000,0.000000,100.000000,0.000000,0.007332,0.023169,0.006928,2,0.000000,0.000000,0.112247,0.855137,0.010121,-0.084402,0.112247,0.051100,0.697483,0.315232,0.855137,0.697483,14.009137,13.368060,13.419237,-199.723969,0.180130,-224.031342,26.963796,27.853470,3.097393,111.096051,79.955799,28.368385,0.125854,0,0.802692,76.893348,0.828242,2.212740,266.03
20260628_184823,5.006,0,Right,59,100.000000,0.000000,100.000000,0.000000,0.009506,0.031281,0.010309,2,0.000000,0.000000,0.149063,0.897322,-0.012901,-0.149063,0.124756,0.064753,0.653272,0.240001,0.897322,0.653272,13.719305,13.413699,-11.742971,-198.665817,0.180130,-224.031342,26.963796,27.853470,2.257169,109.610674,54.358972,41.089277,0.187074,0,0.802692,76.893348,0.828242,2.212740,266.03
20260628_184823,10.015,0,Left,117,100.000000,0.000000,100.000000,0.000000,0.006019,0.012545,0.005887,4,0.000000,0.000000,0.112247,0.855137,0.022938,-0.084402,0.112247,0.056863,0.754575,0.315232,0.855137,0.754575,16.645702,15.273884,7.275760,-296.157471,-15.299576,-312.452576,27.469239,25.319048,4.235186,115.670635,79.955799,32.647901,0.144325,0,0.475367,80.499423,4.159542,5.467356,248.49
20260628_184823,10.015,0,Right,113,100.000000,0.000000,100.000000,0.000000,0.007051,0.019548,0.007759,4,0.000000,0.000000,0.149063,0.897322,0.009158,-0.149063,0.136560,0.069750,0.717914,0.240001,0.897322,0.717914,16.286711,15.261318,-24.141844,-291.441223,-15.299576,-312.452576,27.469239,25.319048,8.469897,108.252319,54.358972,35.873630,0.179045,0,0.475367,80.499423,4.159542,5.467356,248.49
20260628_184823,15.028,0,Left,170,100.000000,0.000000,100.000000,0.000000,0.004532,0.009079,0.004551,5,0.000000,0.000000,0.112247,0.855137,0.017021,-0.084402,0.112247,0.040369,0.764436,0.315232,0.855137,0.764436,17.377882,15.899323,-31.744106,-383.026581,-52.361652,-394.602356,21.982928,23.103103,6.362096,112.960670,79.955799,29.841102,0.128346,0,0.528292,183.830183,3.624787,6.106677,262.83
20260628_184823,15.028,0,Right,164,100.000000,0.000000,100.000000,0.000000,0.006382,0.016535,0.007369,5,0.000000,0.000000,0.149063,0.897322,0.025758,-0.149063,0.136560,0.070094,0.719807,0.240001,0.897322,0.719807,16.509755,15.889082,-48.379726,-372.395233,-52.361652,-394.602356,21.982928,23.103103,8.449747,103.398606,54.358972,29.709327,0.163087,0,0.528292,183.830183,3.624787,6.106677,262.83
20260628_184823,20.040,0,Left,220,100.000000,0.000000,100.000000,0.000000,0.003943,0.007347,0.003794,7,0.000000,0.000000,0.112247,0.855137,0.020448,-0.084402,0.112247,0.038490,0.769638,0.315232,0.855137,0.769638,17.700329,16.213122,-84.214577,-458.828979,-107.633087,-463.966003,23.610680,23.292553,6.107883,111.809536,79.955799,28.641385,0.124834,0,0.566537,148.972839,4.082747,5.536953,337.14
20260628_184823,20.040,0,Right,214,100.000000,0.000000,100.000000,0.000000,0.006248,0.014319,0.007460,6,0.000000,0.000000,0.149063,0.897322,0.017003,-0.149063,0.136560,0.064937,0.726252,0.240001,0.897322,0.726252,16.822786,16.214072,-101.789345,-442.124451,-107.633087,-463.966003,23.610680,23.292553,7.393735,101.196315,54.358972,26.828564,0.151603,0,0.566537,148.972839,4.082747,5.536953,337.14
20260628_184823,25.044,0,Left,275,100.000000,0.000000,100.000000,0.000000,0.003300,0.006210,0.003201,8,0.000000,0.000000,0.112247,0.855137,0.021629,-0.084402,0.112247,0.036062,0.771308,0.315232,0.855137,0.771308,17.903778,16.426500,-157.136673,-519.523804,-180.366531,-518.971436,25.360904,24.106502,6.791222,110.074794,79.955799,26.873606,0.118549,0,0.505199,116.135514,4.427361,5.495631,216.84
20260628_184823,25.044,0,Right,269,100.000000,0.000000,100.000000,0.000000,0.005803,0.012749,0.007058,7,0.000000,0.000000,0.149063,0.897322,0.020690,-0.149063,0.136560,0.066823,0.729769,0.240001,0.897322,0.729769,17.012302,16.432015,-171.480820,-495.628906,-180.366531,-518.971436,25.360904,24.106502,6.669720,99.621272,54.358972,24.798516,0.147701,0,0.505199,116.135514,4.427361,5.495631,216.84
20260628_184823,30.054,0,Left,330,100.000000,0.000000,100.000000,0.000000,0.002845,0.005365,0.002787,10,0.000000,0.000000,0.112247,0.855137,0.022513,-0.084402,0.112247,0.034541,0.772062,0.315232,0.855137,0.772062,18.023590,16.568753,-241.122162,-560.001892,-263.546204,-553.650635,21.773355,23.029009,6.722474,108.770248,79.955799,25.547036,0.113974,0,0.492646,188.329439,3.863788,6.510200,309.41
20260628_184823,30.054,0,Right,323,100.000000,0.000000,100.000000,0.000000,0.005676,0.013141,0.006943,9,0.000000,0.000000,0.149063,0.897322,0.025992,-0.149063,0.143080,0.069628,0.728522,0.240001,0.897322,0.728522,17.056554,16.573787,-244.598236,-541.056091,-263.546204,-553.650635,21.773355,23.029009,9.052980,98.289620,54.358972,23.170887,0.145589,0,0.492646,188.329439,3.863788,6.510200,309.41
20260628_184823,35.060,0,Left,382,100.000000,0.000000,100.000000,0.000000,0.002517,0.004793,0.002492,12,0.000000,0.000000,0.112247,0.855137,0.023041,-0.084402,0.112247,0.033432,0.772375,0.315232,0.855137,0.772375,18.101772,16.665574,-330.556152,-578.396790,-350.933075,-566.546692,24.192381,23.351921,6.474587,107.798159,79.955799,24.559957,0.110533,0,0.518143,138.245503,4.379132,5.648651,160.31
20260628_184823,35.060,0,Right,375,100.000000,0.000000,100.000000,0.000000,0.005785,0.012354,0.007057,10,0.000000,0.000000,0.149063,0.897322,0.019503,-0.149063,0.143080,0.066603,0.732728,0.240001,0.897322,0.732728,17.198305,16.671717,-332.482178,-552.595276,-350.933075,-566.546692,24.192381,23.351921,7.334949,98.203244,54.358972,22.880061,0.142790,0,0.518143,138.245503,4.379132,5.648651,160.31
20260628_184823,40.062,0,Left,438,100.000000,0.000000,100.000000,0.000000,0.002251,0.004316,0.002250,16,0.000000,0.000000,0.112247,0.855137,0.023309,-0.084402,0.112247,0.032371,0.773073,0.315232,0.855137,0.773073,18.171856,16.744132,-424.572449,-573.645325,-441.285583,-557.209656,24.581668,23.779200,6.596852,107.210966,79.955799,23.960600,0.108287,0,0.538601,129.898530,4.135217,5.300039,333.09
20260628_184823,40.062,0,Right,431,100.000000,0.000000,100.000000,0.000000,0.005693,0.011670,0.007015,11,0.000000,0.000000,0.149063,0.897322,0.024389,-0.149063,0.143080,0.068133,0.733934,0.240001,0.897322,0.733934,17.262681,16.750753,-418.968506,-548.065369,-441.285583,-557.209656,24.581668,23.779200,6.383791,97.939650,54.358972,22.451461,0.142777,0,0.538601,129.898530,4.135217,5.300039,333.09
20260628_184823,45.069,0,Left,489,100.000000,0.000000,100.000000,0.000000,0.002076,0.004008,0.002091,23,0.000000,0.000000,0.112247,0.855137,0.023605,-0.084402,0.112247,0.031722,0.773366,0.315232,0.855137,0.773366,18.217305,16.800022,-513.249207,-546.327637,-525.467529,-526.054382,22.029662,23.766489,6.372850,106.706155,79.955799,23.447137,0.106481,0,0.491373,186.713168,3.612113,6.615660,237.13
20260628_184823,45.069,0,Right,482,100.000000,0.000000,100.000000,0.000000,0.005714,0.011088,0.007018,13,0.000000,0.000000,0.182934,0.897322,0.025686,-0.149063,0.182934,0.071159,0.730015,0.240001,0.897322,0.730015,17.232582,16.806753,-502.213745,-531.409729,-525.467529,-526.054382,22.029662,23.766489,9.523008,96.563706,54.358972,21.049646,0.140628,0,0.491373,186.713168,3.612113,6.615660,237.13
20260628_184823,50.077,0,Left,542,100.000000,0.000000,100.000000,0.000000,0.001930,0.003745,0.001954,34,0.000000,0.000000,0.112247,0.855137,0.023871,-0.084402,0.112247,0.031195,0.773935,0.315232,0.855137,0.773935,18.264241,16.846958,-592.648682,-497.473511,-599.325134,-475.041443,25.810055,23.690129,6.646324,106.420662,79.955799,23.154377,0.105409,0,0.421794,114.565285,5.510705,6.901417,341.31
20260628_184823,50.077,0,Right,535,100.000000,0.000000,100.000000,0.000000,0.006026,0.010274,0.007050,14,0.000000,0.000000,0.182934,0.897322,0.020539,-0.149063,0.182934,0.072342,0.737425,0.240001,0.897322,0.737425,17.402677,16.853637,-575.451538,-472.830963,-599.325134,-475.041443,25.810055,23.690129,9.935544,97.496315,54.358972,21.875356,0.144410,0,0.421794,114.565285,5.510705,6.901417,341.31
20260628_184823,55.082,0,Left,595,100.000000,0.000000,100.000000,0.000000,0.001816,0.003821,0.001850,39,0.000000,0.000000,0.112247,0.855137,0.023932,-0.084402,0.112247,0.030603,0.773890,0.315232,0.855137,0.773890,18.289482,16.885532,-656.787170,-431.775604,-657.864502,-407.939606,24.719237,24.980623,6.182356,106.126714,79.955799,22.854456,0.104224,0,0.643412,126.434179,2.753828,4.355788,262.16
20260628_184823,55.082,0,Right,587,100.000000,0.000000,100.000000,0.000000,0.006371,0.011377,0.007270,15,0.000000,0.000000,0.205702,0.897322,0.027031,-0.149063,0.205702,0.075065,0.734629,0.240001,0.897322,0.734629,17.340098,16.891408,-635.189514,-420.866425,-657.864502,-407.939606,24.719237,24.980623,4.324020,97.439402,54.358972,22.131216,0.147096,0,0.643412,126.434179,2.753828,4.355788,262.16
20260628_184823,60.087,0,Left,653,100.000000,0.000000,100.000000,0.000000,0.001697,0.003579,0.001742,42,0.000000,0.000000,0.112247,0.855137,0.024211,-0.084402,0.112247,0.030290,0.774396,0.315232,0.855137,0.774396,18.327633,16.920570,-703.384399,-350.091370,-698.627258,-327.165771,22.035346,22.701559,6.615064,105.933671,79.955799,22.655989,0.103535,0,0.510902,181.064759,4.083651,6.279975,252.09
20260628_184823,60.087,0,Right,644,100.000000,0.000000,100.000000,0.000000,0.006427,0.011348,0.007339,16,0.000000,0.000000,0.205702,0.897322,0.023123,-0.149063,0.205702,0.076246,0.732374,0.240001,0.897322,0.732374,17.419294,16.925803,-683.793396,-343.397827,-698.627258,-327.165771,22.035346,22.701559,8.634535,97.764292,54.358972,22.795592,0.150331,0,0.510902,181.064759,4.083651,6.279975,252.09
20260628_184823,65.093,0,Left,710,100.000000,0.000000,100.000000,0.000000,0.001615,0.003392,0.001667,54,0.000000,0.000000,0.112247,0.855137,0.024403,-0.084402,0.112247,0.029993,0.774491,0.315232,0.855137,0.774491,18.351650,16.949427,-728.396729,-259.856598,-717.963257,-238.779556,28.550908,26.110781,6.524394,105.627316,79.955799,22.345166,0.102483,0,0.458981,58.472043,5.084260,6.386375,356.26
20260628_184823,65.093,0,Right,701,100.000000,0.000000,100.000000,0.000000,0.006543,0.011521,0.007299,18,0.000000,0.000000,0.222068,0.918020,0.022864,-0.149063,0.222068,0.078844,0.739383,0.240001,0.918020,0.739383,17.454007,16.954604,-695.164185,-256.217834,-717.963257,-238.779556,28.550908,26.110781,8.932506,100.321109,54.358972,25.337981,0.158434,0,0.458981,58.472043,5.084260,6.386375,356.26
20260628_184823,70.102,0,Left,763,100.000000,0.000000,100.000000,0.000000,0.001547,0.003265,0.001612,60,0.000000,0.000000,0.112247,0.855137,0.024525,-0.084402,0.112247,0.029727,0.774589,0.315232,0.855137,0.774589,18.368484,16.972390,-730.312134,-166.753448,-714.709167,-148.718979,25.243672,27.014421,6.201575,105.407113,79.955799,22.121407,0.101702,0,0.581819,132.951891,1.931623,6.053357,232.64
20260628_184823,70.102,0,Right,754,100.000000,0.000000,100.000000,0.000000,0.006714,0.012451,0.007473,19,0.000000,0.000000,0.222068,0.945923,0.027238,-0.149063,0.222068,0.080862,0.735509,0.240001,0.945923,0.735509,17.357983,16.977477,-712.261108,-178.801056,-714.709167,-148.718979,25.243672,27.014421,8.453986,100.355429,54.358972,25.752660,0.161502,0,0.581819,132.951891,1.931623,6.053357,232.64
20260628_184823,75.116,0,Left,818,100.000000,0.000000,100.000000,0.000000,0.001481,0.003127,0.001552,70,0.000000,0.000000,0.112247,0.855137,0.024631,-0.084402,0.112247,0.029484,0.774967,0.315232,0.855137,0.774967,18.391313,16.993073,-708.519470,-75.662544,-689.189270,-62.288372,25.580300,23.644127,6.547164,105.329996,79.955799,22.041088,0.101379,0,0.435193,117.314259,5.297213,6.627459,288.76
20260628_184823,75.116,0,Right,809,100.000000,0.000000,100.000000,0.000000,0.006683,0.011805,0.007416,20,0.000000,0.000000,0.222068,0.945923,0.022026,-0.149063,0.222068,0.079157,0.745187,0.240001,0.945923,0.745187,17.540216,16.998045,-680.387085,-84.381905,-689.189270,-62.288372,25.580300,23.644127,9.428908,103.805976,54.358972,29.067891,0.166964,0,0.435193,117.314259,5.297213,6.627459,288.76
20260628_184823,80.124,0,Left,869,100.000000,0.000000,100.000000,0.000000,0.001486,0.003356,0.001536,75,0.000000,0.000000,0.112247,0.855137,0.024402,-0.084402,0.112247,0.028970,0.774828,0.315232,0.855137,0.774828,18.398131,17.009913,-665.997559,5.416194,-643.666870,14.244123,26.936229,26.625425,5.997249,105.284027,79.955799,21.992512,0.101064,0,0.751974,81.486286,2.239812,3.496244,167.38
20260628_184823,80.124,0,Right,860,100.000000,0.000000,100.000000,0.000000,0.006829,0.012601,0.007552,21,0.000000,0.000000,0.222068,0.945923,0.025723,-0.149063,0.222068,0.080625,0.743499,0.240001,0.945923,0.743499,17.486675,17.014766,-647.242493,-14.774939,-643.666870,14.244123,26.936229,26.625425,0.839143,104.385777,54.358972,29.839895,0.169817,0,0.751974,81.486286,2.239812,3.496244,167.38
20260628_184823,85.129,0,Left,924,100.000000,0.000000,100.000000,0.000000,0.001469,0.003255,0.001512,77,0.000000,0.000000,0.112247,0.855137,0.024624,-0.084402,0.112247,0.028920,0.775292,0.315232,0.855137,0.775292,18.422173,17.025991,-602.443237,75.530891,-579.329529,78.364685,21.309830,22.336309,6.723573,105.281463,79.955799,21.987459,0.101167,0,0.481098,196.602911,4.243127,6.800300,289.58
20260628_184823,85.129,0,Right,915,100.000000,0.000000,100.000000,0.000000,0.006797,0.012563,0.007554,22,0.000000,0.000000,0.222068,0.945923,0.023856,-0.149063,0.222068,0.080960,0.743515,0.240001,0.945923,0.743515,17.561596,17.030710,-590.712158,60.259712,-579.329529,78.364685,21.309830,22.336309,9.670874,104.918161,54.358972,30.527358,0.171899,0,0.481098,196.602911,4.243127,6.800300,289.58
20260628_184823,90.133,0,Left,977,100.000000,0.000000,100.000000,0.000000,0.001456,0.003430,0.001496,79,0.000000,0.000000,0.112247,0.855137,0.024906,-0.084402,0.112247,0.028969,0.775407,0.315232,0.855137,0.775407,18.433083,17.039771,-526.132202,127.738533,-502.313446,123.771660,29.999104,27.326347,6.019176,105.354800,79.955799,22.058662,0.101411,0,0.476826,27.383074,4.689029,6.148701,266.12
20260628_184823,90.133,0,Right,968,100.000000,0.000000,100.000000,0.000000,0.006905,0.012613,0.007514,24,0.000000,0.000000,0.222068,0.945923,0.023369,-0.149063,0.222068,0.082387,0.747448,0.240001,0.945923,0.747448,17.563721,17.044360,-512.644775,95.068497,-502.313446,123.771660,29.999104,27.326347,8.785732,106.498446,54.358972,32.069369,0.176555,0,0.476826,27.383074,4.689029,6.148701,266.12
