run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,mean_formation_error,near_miss_count,fps
20260531_170932,5.000,0,Left,40,65.000000,65.000000,65.000000,0.000000,0.000000,0.036698,0.020287,2,0.000000,0.000000,0.000000,0.730218,0.000000,0.000000,0.000000,0.000000,0.234922,0.000000,0.730218,0.234922,67.023845,51.879329,0.077492,0,457.05
20260531_170932,5.000,0,Right,40,65.000000,82.500000,65.000000,0.000000,0.019356,0.012335,0.019801,0,0.000000,0.000000,0.296548,0.179578,0.011190,0.000000,0.296548,0.011190,0.056244,0.000000,0.179578,0.056244,97.822480,64.584555,0.271759,0,457.05
20260531_170932,10.008,0,Left,90,84.444444,84.444444,84.444444,0.000000,0.002460,0.026311,0.022763,4,0.000000,0.000000,0.124123,0.781152,0.006045,-0.048625,0.124123,0.009203,0.459157,0.000000,0.781152,0.459157,76.747555,51.879329,0.115883,0,237.97
20260531_170932,10.008,0,Right,89,84.269663,92.134831,84.269663,0.000000,0.013005,0.032261,0.019923,3,0.000000,0.000000,0.296548,0.900000,0.001609,-0.083568,0.296548,0.020809,0.344543,0.000000,0.900000,0.344543,157.561061,64.584555,0.167627,0,237.97
20260531_170932,15.019,0,Left,136,89.705882,89.705882,89.705882,0.000000,0.003305,0.018538,0.017683,6,0.000000,0.000000,0.124483,0.802250,0.011278,-0.048625,0.124483,0.013368,0.567881,0.000000,0.802250,0.567881,82.128426,51.879329,0.131082,0,256.82
20260531_170932,15.019,0,Right,135,89.629630,94.814815,89.629630,0.000000,0.009389,0.033904,0.018127,5,0.000000,0.000000,0.296548,0.900000,0.014389,-0.083568,0.296548,0.027047,0.479180,0.000000,0.900000,0.479180,177.388187,64.584555,0.163957,0,256.82
20260531_170932,20.028,0,Left,183,92.349727,92.349727,92.349727,0.000000,0.003147,0.014307,0.015620,8,0.000000,0.000000,0.124483,0.802250,0.014299,-0.048625,0.124483,0.015852,0.622580,0.000000,0.802250,0.622580,84.637751,51.879329,0.138560,0,397.19
20260531_170932,20.028,0,Right,182,92.307692,96.153846,92.307692,0.000000,0.007339,0.032445,0.016018,6,0.000000,0.000000,0.296548,0.900000,0.011685,-0.083568,0.296548,0.021073,0.553940,0.000000,0.900000,0.553940,183.754605,64.584555,0.149753,0,397.19
20260531_170932,25.041,0,Left,231,93.939394,93.939394,93.939394,0.000000,0.003522,0.012025,0.014015,10,0.000000,0.000000,0.124483,0.802250,0.017001,-0.048625,0.124483,0.018232,0.654373,0.000000,0.802250,0.654373,85.731597,51.879329,0.141294,0,251.74
20260531_170932,25.041,0,Right,229,93.886463,96.943231,93.886463,0.000000,0.006975,0.043307,0.016033,9,0.000000,0.000000,0.296548,0.900000,0.018090,-0.083568,0.296548,0.025552,0.588574,0.000000,0.900000,0.588574,183.341599,64.584555,0.144268,0,251.74
20260531_170932,30.053,0,Left,282,95.035461,95.035461,95.035461,0.000000,0.003693,0.010340,0.013316,14,0.000000,0.000000,0.124483,0.802250,0.019242,-0.048625,0.124483,0.020250,0.677825,0.000000,0.802250,0.677825,87.034584,51.879329,0.146054,0,249.20
20260531_170932,30.053,0,Right,279,94.982079,97.491039,94.982079,0.000000,0.006308,0.040811,0.015132,11,0.000000,0.000000,0.296548,0.900000,0.019370,-0.083568,0.296548,0.025494,0.620702,0.000000,0.900000,0.620702,184.187458,64.584555,0.141155,0,249.20
20260531_170932,35.059,0,Left,332,95.783133,95.783133,95.783133,0.000000,0.003806,0.009118,0.012612,16,0.000000,0.000000,0.124483,0.802250,0.019827,-0.048625,0.124483,0.020683,0.692281,0.000000,0.802250,0.692281,87.252526,51.879329,0.147120,0,256.75
20260531_170932,35.059,0,Right,327,95.718654,97.859327,95.718654,0.000000,0.005914,0.038988,0.014737,13,0.000000,0.000000,0.296548,0.900000,0.020723,-0.083568,0.296548,0.025949,0.644400,0.000000,0.900000,0.644400,186.163466,64.584555,0.141193,0,256.75
20260531_170932,40.060,0,Left,382,96.335079,96.335079,96.335079,0.000000,0.003881,0.008159,0.012478,18,0.000000,0.000000,0.124483,0.802250,0.020225,-0.048625,0.124483,0.020969,0.703052,0.000000,0.802250,0.703052,87.384140,51.879329,0.148317,0,249.99
20260531_170932,40.060,0,Right,377,96.286472,98.143236,96.286472,0.000000,0.005547,0.037497,0.014477,17,0.000000,0.000000,0.296548,0.900000,0.021130,-0.083568,0.296548,0.025662,0.659731,0.000000,0.900000,0.659731,187.960167,64.584555,0.140544,0,249.99
20260531_170932,45.064,0,Left,430,96.744186,96.744186,96.744186,0.000000,0.004190,0.007547,0.012285,20,0.000000,0.000000,0.124483,0.802250,0.021285,-0.048625,0.124483,0.021946,0.711247,0.000000,0.802250,0.711247,87.525897,51.879329,0.149492,0,460.46
20260531_170932,45.064,0,Right,425,96.705882,98.352941,96.705882,0.000000,0.005338,0.037944,0.014397,19,0.000000,0.000000,0.296548,0.900000,0.022042,-0.083568,0.296548,0.026062,0.667712,0.000000,0.900000,0.667712,187.766125,64.584555,0.137950,0,460.46
20260531_170932,50.065,0,Left,481,97.089397,97.089397,97.089397,0.000000,0.004223,0.006993,0.011996,24,0.000000,0.000000,0.124483,0.802250,0.021882,-0.048625,0.124483,0.022473,0.718140,0.000000,0.802250,0.718140,87.707754,51.879329,0.150256,0,458.04
20260531_170932,50.065,0,Right,475,97.052632,98.526316,97.052632,0.000000,0.005567,0.041209,0.014413,22,0.000000,0.000000,0.296548,0.900000,0.021706,-0.083568,0.296548,0.025303,0.669471,0.000000,0.900000,0.669471,187.455326,64.584555,0.135418,0,458.04
20260531_170932,55.071,0,Left,535,97.383178,97.383178,97.383178,0.000000,0.004203,0.006494,0.011740,26,0.000000,0.000000,0.124483,0.802250,0.021818,-0.048625,0.124483,0.022350,0.724016,0.000000,0.802250,0.724016,87.858320,51.879329,0.150357,0,240.42
