run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,fps
20260531_234557,5.006,0,Left,48,72.916667,72.916667,72.916667,0.000000,0.001920,0.006375,0.016088,1,0.000000,0.000000,0.079887,0.141512,-0.024405,-0.079887,0.000000,0.024405,0.022619,0.000000,0.141512,0.022619,93.063044,56.160949,119.161065,0.639922,0,441.51
20260531_234557,5.006,0,Right,48,72.916667,89.583333,72.916667,0.000000,0.004616,0.005160,0.014010,1,0.000000,0.000000,0.107859,0.085709,0.032241,0.000000,0.107859,0.032241,0.024066,0.000000,0.085709,0.024066,97.621145,56.972963,69.496210,0.390156,0,441.51
20260531_234557,10.017,0,Left,99,86.868687,86.868687,86.868687,0.000000,0.002841,0.015037,0.013542,4,0.000000,0.000000,0.117871,0.879458,-0.001946,-0.079887,0.117871,0.028418,0.313592,0.000000,0.879458,0.313592,197.505326,56.160949,89.785395,0.340879,0,458.90
20260531_234557,10.017,0,Right,99,86.868687,94.949495,86.868687,0.000000,0.004399,0.024251,0.015303,2,0.000000,0.000000,0.107859,0.810824,-0.000536,-0.106990,0.107859,0.031801,0.357125,0.000000,0.810824,0.357125,169.809693,56.972963,59.526290,0.236758,0,458.90
20260531_234557,15.019,0,Left,146,91.095890,91.095890,91.095890,0.000000,0.003684,0.012700,0.010862,6,0.000000,0.000000,0.117871,0.900000,0.010500,-0.079887,0.117871,0.031089,0.490285,0.000000,0.900000,0.490285,247.456781,56.160949,102.806802,0.285959,0,247.69
20260531_234557,15.019,0,Right,146,91.095890,96.575342,91.095890,0.000000,0.004622,0.025505,0.013899,3,0.000000,0.000000,0.118298,0.810824,0.018186,-0.106990,0.118298,0.040113,0.453592,0.000000,0.810824,0.453592,185.372557,56.972963,55.164241,0.195479,0,247.69
20260531_234557,20.026,0,Left,188,93.085106,93.085106,93.085106,0.000000,0.004466,0.011415,0.010323,9,0.000000,0.000000,0.117871,0.900000,0.014671,-0.079887,0.117871,0.030661,0.569604,0.000000,0.900000,0.569604,268.975314,56.160949,108.107544,0.261282,0,212.46
20260531_234557,20.026,0,Right,187,93.048128,97.326203,93.048128,0.000000,0.003609,0.020405,0.011689,6,0.000000,0.000000,0.118298,0.810824,0.014199,-0.106990,0.118298,0.031318,0.520850,0.000000,0.810824,0.520850,196.066994,56.972963,57.267917,0.182862,0,212.46
20260531_234557,25.031,0,Left,239,94.560669,94.560669,94.560669,0.000000,0.004500,0.010566,0.009378,13,0.000000,0.000000,0.117871,0.900000,0.017348,-0.079887,0.117871,0.029925,0.628930,0.000000,0.900000,0.628930,282.895902,56.160949,110.438870,0.241941,0,414.99
20260531_234557,25.031,0,Right,238,94.537815,97.899160,94.537815,0.000000,0.004108,0.021689,0.012071,7,0.000000,0.000000,0.144325,0.810824,0.022406,-0.106990,0.144325,0.035857,0.543968,0.000000,0.810824,0.543968,201.559253,56.972963,56.443523,0.171329,0,414.99
