run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,mean_formation_error,near_miss_count,fps
20260531_171659,5.006,1,Left,40,67.500000,65.000000,67.500000,0.000000,0.007589,0.025992,0.003638,1,0.000000,0.000000,0.082101,0.758026,-0.016822,-0.082101,0.069672,0.020305,0.197481,0.000000,0.758026,0.197481,75.383451,56.221329,0.091643,0,466.81
20260531_171659,5.006,1,Right,40,67.500000,85.000000,67.500000,0.000000,0.006565,0.021638,0.005445,3,0.000000,0.000000,0.086166,0.222671,0.018233,0.000000,0.086166,0.018233,0.062165,0.000000,0.222671,0.062165,92.188138,62.528410,0.311642,0,466.81
20260531_171659,10.011,1,Left,86,84.883721,83.720930,84.883721,0.000000,0.007017,0.031542,0.007973,3,0.000000,0.000000,0.107447,0.819368,0.000131,-0.082101,0.107447,0.017399,0.416084,0.000000,0.819368,0.416084,90.437157,56.221329,0.114243,0,242.32
20260531_171659,10.011,1,Right,86,84.883721,93.023256,84.883721,0.000000,0.006442,0.039294,0.010145,6,0.000000,0.000000,0.103685,0.900000,-0.000123,-0.103685,0.086166,0.024302,0.362491,0.000000,0.900000,0.362491,154.338052,62.528410,0.188010,0,242.32
20260531_171659,15.025,1,Left,133,90.225564,89.473684,90.225564,0.000000,0.005575,0.022587,0.006963,7,0.000000,0.000000,0.111533,0.819368,0.010803,-0.082101,0.111533,0.021969,0.545405,0.000000,0.819368,0.545405,98.111279,56.221329,0.135552,0,243.81
20260531_171659,15.025,1,Right,133,90.225564,95.488722,90.225564,0.000000,0.006425,0.045863,0.008682,9,0.000000,0.000000,0.103685,0.900000,0.016032,-0.103685,0.086166,0.031825,0.499929,0.000000,0.900000,0.499929,170.746793,62.528410,0.167996,0,243.81
20260531_171659,20.036,1,Left,182,92.857143,92.307692,92.857143,0.000000,0.006177,0.017606,0.006651,16,0.000000,0.000000,0.111533,0.819368,0.019398,-0.082101,0.111533,0.027557,0.610509,0.000000,0.819368,0.610509,102.136248,56.221329,0.147780,0,456.15
20260531_171659,20.036,1,Right,182,92.857143,96.703297,92.857143,0.000000,0.005273,0.045828,0.007564,13,0.000000,0.000000,0.103685,0.900000,0.015171,-0.103685,0.086166,0.026712,0.550206,0.000000,0.900000,0.550206,175.394643,62.528410,0.148805,0,456.15
20260531_171659,25.044,1,Left,227,94.273128,93.832599,94.273128,0.000000,0.005791,0.015340,0.006451,23,0.000000,0.000000,0.111533,0.819368,0.019544,-0.082101,0.111533,0.026086,0.644615,0.000000,0.819368,0.644615,103.937046,56.221329,0.152728,0,241.68
20260531_171659,25.044,1,Right,227,94.273128,97.356828,94.273128,0.000000,0.005028,0.041884,0.007290,19,0.000000,0.000000,0.103685,0.900000,0.017483,-0.103685,0.086166,0.026736,0.598112,0.000000,0.900000,0.598112,178.989483,62.528410,0.142545,0,241.68
20260531_171659,30.054,1,Left,274,95.255474,94.890511,95.255474,0.000000,0.005500,0.013596,0.006220,27,0.000000,0.000000,0.111533,0.819368,0.019856,-0.082101,0.111533,0.025276,0.668921,0.000000,0.819368,0.668921,105.346819,56.221329,0.155975,0,465.52
20260531_171659,30.054,1,Right,274,95.255474,97.810219,95.255474,0.000000,0.004837,0.040328,0.007436,21,0.000000,0.000000,0.103685,0.900000,0.019430,-0.103685,0.091942,0.027096,0.613340,0.000000,0.900000,0.613340,180.704509,62.528410,0.137996,0,465.52
20260531_171659,35.064,1,Left,325,96.000000,95.692308,96.000000,0.000000,0.005235,0.012306,0.006115,31,0.000000,0.000000,0.111533,0.819368,0.020680,-0.082101,0.111533,0.025250,0.686095,0.000000,0.819368,0.686095,105.734142,56.221329,0.157150,0,461.78
20260531_171659,35.064,1,Right,324,95.987654,98.148148,95.987654,0.000000,0.004536,0.040788,0.007221,26,0.000000,0.000000,0.103685,0.900000,0.020075,-0.103685,0.091942,0.026558,0.632605,0.000000,0.900000,0.632605,182.008478,62.528410,0.134594,0,461.78
20260531_171659,40.064,1,Left,375,96.533333,96.266667,96.533333,0.000000,0.005307,0.011320,0.006129,42,0.000000,0.000000,0.111533,0.819368,0.022780,-0.082101,0.111533,0.026741,0.698156,0.000000,0.819368,0.698156,105.951865,56.221329,0.158283,0,458.14
20260531_171659,40.064,1,Right,374,96.524064,98.395722,96.524064,0.000000,0.004395,0.039560,0.007198,30,0.000000,0.000000,0.103685,0.900000,0.021106,-0.103685,0.091942,0.026723,0.641137,0.000000,0.900000,0.641137,183.128520,62.528410,0.131845,0,458.14
20260531_171659,45.074,1,Left,425,96.941176,96.705882,96.941176,0.000000,0.005353,0.010587,0.006102,47,0.000000,0.000000,0.111533,0.819368,0.023512,-0.082101,0.111533,0.027006,0.707985,0.000000,0.819368,0.707985,106.359462,56.221329,0.159717,0,255.59
20260531_171659,45.074,1,Right,424,96.933962,98.584906,96.933962,0.000000,0.004798,0.040190,0.007230,32,0.000000,0.000000,0.103685,0.900000,0.021693,-0.103685,0.091942,0.026647,0.649565,0.000000,0.900000,0.649565,183.738861,62.528410,0.130033,0,255.59
20260531_171659,50.085,1,Left,475,97.263158,97.052632,97.263158,0.000000,0.005183,0.010018,0.006038,51,0.000000,0.000000,0.111533,0.819368,0.022925,-0.082101,0.111533,0.026052,0.715209,0.000000,0.819368,0.715209,106.536400,56.221329,0.160068,0,254.23
20260531_171659,50.085,1,Right,474,97.257384,98.734177,97.257384,0.000000,0.004618,0.039332,0.007226,36,0.000000,0.000000,0.103685,0.900000,0.021825,-0.103685,0.091942,0.026256,0.660560,0.000000,0.900000,0.660560,185.356397,62.528410,0.129501,0,254.23
20260531_171659,55.094,1,Left,522,97.509579,97.318008,97.509579,0.000000,0.005088,0.009478,0.006014,57,0.000000,0.000000,0.111533,0.819368,0.022808,-0.082101,0.111533,0.025652,0.721105,0.000000,0.819368,0.721105,106.880204,56.221329,0.160829,0,245.65
