run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,mean_formation_error,near_miss_count,fps
20260531_120318,5.008,1,Left,42,66.666667,66.666667,66.666667,0.000000,0.000000,0.034338,0.000000,1,0.000000,0.000000,0.000000,0.738465,0.000000,0.000000,0.000000,0.000000,0.234879,0.000000,0.738465,0.234879,71.539005,55.107805,0.073978,0,468.32
20260531_120318,5.008,1,Right,42,66.666667,88.095238,66.666667,0.000000,0.032886,0.023368,0.000000,1,0.000000,0.000000,0.404830,0.900000,0.074858,-0.285781,0.404830,0.198225,0.163254,0.000000,0.900000,0.163254,84.544258,46.050493,0.347932,0,468.32
20260531_120318,10.015,1,Left,73,80.821918,80.821918,80.821918,0.000000,0.002381,0.032260,0.000000,3,0.000000,0.000000,0.086905,0.816394,-0.010944,-0.086905,0.000000,0.010944,0.359928,0.000000,0.816394,0.359928,79.907384,55.107805,0.103470,0,472.70
20260531_120318,10.015,1,Right,72,80.555556,93.055556,80.555556,0.000000,0.032392,0.038281,0.000000,2,0.000000,0.000000,0.404830,0.900000,-0.021697,-0.373489,0.404830,0.203574,0.364746,0.000000,0.900000,0.364746,109.378327,46.050493,0.275938,0,472.70
20260531_120318,15.026,1,Left,73,80.821918,80.821918,80.821918,0.000000,0.002381,0.032260,0.000000,3,0.000000,0.000000,0.086905,0.816394,-0.010944,-0.086905,0.000000,0.010944,0.359928,0.000000,0.816394,0.359928,79.907384,55.107805,0.103470,0,418.43
20260531_120318,15.026,1,Right,72,80.555556,93.055556,80.555556,0.000000,0.032392,0.038281,0.000000,2,0.000000,0.000000,0.404830,0.900000,-0.021697,-0.373489,0.404830,0.203574,0.364746,0.000000,0.900000,0.364746,109.378327,46.050493,0.275938,0,418.43
20260531_120318,20.031,1,Left,73,80.821918,80.821918,80.821918,0.000000,0.002381,0.032260,0.000000,3,0.000000,0.000000,0.086905,0.816394,-0.010944,-0.086905,0.000000,0.010944,0.359928,0.000000,0.816394,0.359928,79.907384,55.107805,0.103470,0,440.49
20260531_120318,20.031,1,Right,72,80.555556,93.055556,80.555556,0.000000,0.032392,0.038281,0.000000,2,0.000000,0.000000,0.404830,0.900000,-0.021697,-0.373489,0.404830,0.203574,0.364746,0.000000,0.900000,0.364746,109.378327,46.050493,0.275938,0,440.49
20260531_120318,25.040,1,Left,73,80.821918,80.821918,80.821918,0.000000,0.002381,0.032260,0.000000,3,0.000000,0.000000,0.086905,0.816394,-0.010944,-0.086905,0.000000,0.010944,0.359928,0.000000,0.816394,0.359928,79.907384,55.107805,0.103470,0,459.95
20260531_120318,25.040,1,Right,72,80.555556,93.055556,80.555556,0.000000,0.032392,0.038281,0.000000,2,0.000000,0.000000,0.404830,0.900000,-0.021697,-0.373489,0.404830,0.203574,0.364746,0.000000,0.900000,0.364746,109.378327,46.050493,0.275938,0,459.95
20260531_120318,30.044,1,Left,73,80.821918,80.821918,80.821918,0.000000,0.002381,0.032260,0.000000,3,0.000000,0.000000,0.086905,0.816394,-0.010944,-0.086905,0.000000,0.010944,0.359928,0.000000,0.816394,0.359928,79.907384,55.107805,0.103470,0,470.11
20260531_120318,30.044,1,Right,72,80.555556,93.055556,80.555556,0.000000,0.032392,0.038281,0.000000,2,0.000000,0.000000,0.404830,0.900000,-0.021697,-0.373489,0.404830,0.203574,0.364746,0.000000,0.900000,0.364746,109.378327,46.050493,0.275938,0,470.11
20260531_120318,35.056,1,Left,73,80.821918,80.821918,80.821918,0.000000,0.002381,0.032260,0.000000,3,0.000000,0.000000,0.086905,0.816394,-0.010944,-0.086905,0.000000,0.010944,0.359928,0.000000,0.816394,0.359928,79.907384,55.107805,0.103470,0,450.18
20260531_120318,35.056,1,Right,72,80.555556,93.055556,80.555556,0.000000,0.032392,0.038281,0.000000,2,0.000000,0.000000,0.404830,0.900000,-0.021697,-0.373489,0.404830,0.203574,0.364746,0.000000,0.900000,0.364746,109.378327,46.050493,0.275938,0,450.18
20260531_120318,40.065,1,Left,73,80.821918,80.821918,80.821918,0.000000,0.002381,0.032260,0.000000,3,0.000000,0.000000,0.086905,0.816394,-0.010944,-0.086905,0.000000,0.010944,0.359928,0.000000,0.816394,0.359928,79.907384,55.107805,0.103470,0,448.68
20260531_120318,40.065,1,Right,72,80.555556,93.055556,80.555556,0.000000,0.032392,0.038281,0.000000,2,0.000000,0.000000,0.404830,0.900000,-0.021697,-0.373489,0.404830,0.203574,0.364746,0.000000,0.900000,0.364746,109.378327,46.050493,0.275938,0,448.68
