run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,fps
20260607_152453,5.007,1,Left,47,63.829787,63.829787,63.829787,0.000000,0.003180,0.020257,0.018130,1,0.000000,0.000000,0.074724,0.740821,-0.018588,-0.074724,0.000000,0.018588,0.161082,0.000000,0.740821,0.161082,83.557674,56.040363,17.589405,0.113923,0,466.09
20260607_152453,5.007,1,Right,47,63.829787,82.978723,63.829787,0.000000,0.006625,0.019847,0.017063,1,0.000000,0.000000,0.105996,0.801402,0.026982,0.000000,0.105996,0.026982,0.118942,0.000000,0.801402,0.118942,98.682065,60.855984,29.161622,0.165285,0,466.09
20260607_152453,10.021,1,Left,99,82.828283,82.828283,82.828283,0.000000,0.026679,0.042416,0.077836,7,0.000000,0.000000,0.574315,0.947937,-0.029829,-0.378203,0.574315,0.105021,0.360634,0.000000,0.947937,0.360634,104.093905,44.802088,34.635280,0.188520,0,250.17
20260607_152453,10.021,1,Right,99,82.828283,91.919192,82.828283,0.000000,0.008809,0.028383,0.031851,3,0.000000,0.000000,0.172848,0.900000,0.018031,-0.172848,0.149519,0.057947,0.386958,0.000000,0.900000,0.386958,135.606398,60.855984,43.845869,0.173256,0,250.17
20260607_152453,15.026,1,Left,147,88.435374,88.435374,88.435374,0.000000,0.022376,0.029127,0.063130,8,0.000000,0.000000,0.574315,0.950000,0.010912,-0.378203,0.574315,0.102517,0.538946,0.000000,0.950000,0.538946,160.992552,44.802088,88.315994,0.241747,0,435.41
20260607_152453,15.026,1,Right,146,88.356164,94.520548,88.356164,0.000000,0.006549,0.019998,0.023582,4,0.000000,0.000000,0.172848,0.900000,0.012226,-0.172848,0.149519,0.039293,0.504861,0.000000,0.900000,0.504861,142.997837,60.855984,45.135901,0.163308,0,435.41
20260607_152453,20.027,1,Left,196,91.326531,91.326531,91.326531,0.000000,0.017576,0.021845,0.047695,10,0.000000,0.000000,0.574315,0.950000,0.014289,-0.378203,0.574315,0.082993,0.629209,0.000000,0.950000,0.629209,191.538501,44.802088,117.357096,0.261262,0,261.08
20260607_152453,20.027,1,Right,195,91.282051,95.897436,91.282051,0.000000,0.006614,0.027653,0.023084,5,0.000000,0.000000,0.172848,0.900000,0.022016,-0.172848,0.159185,0.042281,0.548999,0.000000,0.900000,0.548999,143.949505,60.855984,43.157201,0.155936,0,261.08
20260607_152453,25.041,1,Left,243,93.004115,93.004115,93.004115,0.000000,0.015051,0.017620,0.038854,13,0.000000,0.000000,0.574315,0.950000,0.016724,-0.378203,0.574315,0.072139,0.681584,0.000000,0.950000,0.681584,205.456245,44.802088,130.444551,0.272207,0,225.60
20260607_152453,25.041,1,Right,241,92.946058,96.680498,92.946058,0.000000,0.005842,0.022840,0.021262,6,0.000000,0.000000,0.172848,0.900000,0.015088,-0.172848,0.159185,0.036936,0.588358,0.000000,0.900000,0.588358,145.218843,60.855984,42.842283,0.152708,0,225.60
20260607_152453,30.049,1,Left,295,94.237288,94.237288,94.237288,0.000000,0.013271,0.014841,0.032614,16,0.000000,0.000000,0.574315,0.950000,0.018779,-0.378203,0.574315,0.064426,0.716063,0.000000,0.950000,0.716063,207.232216,44.802088,131.629038,0.274898,0,243.83
20260607_152453,30.049,1,Right,292,94.178082,97.260274,94.178082,0.000000,0.006101,0.023557,0.021153,7,0.000000,0.000000,0.172848,0.900000,0.021146,-0.172848,0.159185,0.042926,0.604913,0.000000,0.900000,0.604913,149.397577,60.855984,45.884110,0.158154,0,243.83
20260607_152453,35.053,1,Left,349,95.128940,95.128940,95.128940,0.000000,0.014280,0.015129,0.034003,21,0.000000,0.000000,0.574315,0.950000,0.021471,-0.378203,0.574315,0.061953,0.729304,0.000000,0.950000,0.729304,196.910604,44.802088,121.035663,0.266214,0,245.27
20260607_152453,35.053,1,Right,346,95.086705,97.687861,95.086705,0.000000,0.005711,0.021165,0.019774,9,0.000000,0.000000,0.172848,0.900000,0.021858,-0.172848,0.159185,0.043423,0.629506,0.000000,0.900000,0.629506,150.044368,60.855984,45.711303,0.157394,0,245.27
20260607_152453,40.059,1,Left,405,95.802469,95.802469,95.802469,0.000000,0.016098,0.015643,0.037637,26,0.000000,0.000000,0.574315,0.950000,0.021474,-0.378203,0.574315,0.075066,0.734967,0.000000,0.950000,0.734967,195.529670,40.402931,119.946681,0.272233,0,460.96
