run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,fps
20260607_164502,5.011,1,Left,48,64.583333,64.583333,64.583333,0.000000,0.002399,0.015570,0.016558,0,0.000000,0.000000,0.115139,0.723956,-0.012764,-0.115139,0.000000,0.012764,0.080020,0.000000,0.723956,0.080020,66.333645,45.265939,17.747951,0.148987,0,448.11
20260607_164502,5.011,1,Right,48,64.583333,83.333333,64.583333,0.000000,0.001704,0.000534,0.015987,2,0.000000,0.000000,0.081804,0.020359,0.006428,0.000000,0.081804,0.006428,0.001710,0.000000,0.020359,0.001710,70.872684,50.774218,52.090826,0.377701,0,448.11
20260607_164502,10.016,1,Left,93,81.720430,81.720430,81.720430,0.000000,0.004772,0.009862,0.019998,2,0.000000,0.000000,0.126843,0.847840,0.015244,-0.117630,0.126843,0.042258,0.433302,0.000000,0.847840,0.433302,113.980663,45.265939,48.930272,0.207770,0,453.93
20260607_164502,10.016,1,Right,93,81.720430,88.172043,81.720430,0.000000,0.005344,0.010252,0.018787,4,0.000000,0.000000,0.124885,0.868506,-0.001479,-0.123327,0.124885,0.033735,0.389416,0.000000,0.868506,0.389416,184.916981,50.774218,104.464250,0.300513,0,453.93
20260607_164502,15.026,1,Left,138,87.681159,87.681159,87.681159,0.000000,0.004443,0.007341,0.015172,4,0.000000,0.000000,0.126843,0.851410,0.016742,-0.117630,0.126843,0.034947,0.560900,0.000000,0.851410,0.560900,130.369050,45.265939,61.100430,0.221331,0,447.15
20260607_164502,15.026,1,Right,138,87.681159,87.681159,87.681159,0.000000,0.005247,0.008749,0.017806,5,0.000000,0.000000,0.138787,0.868506,0.017764,-0.123327,0.138787,0.041495,0.517471,0.000000,0.868506,0.517471,193.177166,50.774218,96.924459,0.262427,0,447.15
20260607_164502,20.028,1,Left,188,90.957447,90.957447,90.957447,0.000000,0.003862,0.005890,0.011970,7,0.000000,0.000000,0.126843,0.851410,0.016618,-0.117630,0.126843,0.029981,0.622339,0.000000,0.851410,0.622339,130.813647,45.265939,59.461951,0.218186,0,445.11
20260607_164502,20.028,1,Right,187,90.909091,90.909091,90.909091,0.000000,0.004487,0.013300,0.014978,6,0.000000,0.000000,0.138787,0.868506,0.014603,-0.123327,0.138787,0.032116,0.568456,0.000000,0.868506,0.568456,180.920041,50.774218,76.975947,0.215973,0,445.11
20260607_164502,25.028,1,Left,237,92.827004,92.827004,92.827004,0.000000,0.003838,0.005136,0.010397,10,0.000000,0.000000,0.126843,0.851410,0.019649,-0.117630,0.126843,0.030250,0.656765,0.000000,0.851410,0.656765,130.709036,45.265939,58.234563,0.216624,0,252.73
20260607_164502,25.028,1,Right,236,92.796610,92.796610,92.796610,0.000000,0.004131,0.017739,0.014468,7,0.000000,0.000000,0.138787,0.868506,0.021073,-0.123327,0.138787,0.034950,0.586228,0.000000,0.868506,0.586228,187.964598,50.774218,79.770926,0.210828,0,252.73
20260607_164502,30.033,1,Left,289,94.117647,94.117647,94.117647,0.000000,0.003735,0.004564,0.009287,13,0.000000,0.000000,0.126843,0.851410,0.020263,-0.117630,0.126843,0.028956,0.680569,0.000000,0.851410,0.680569,130.796265,45.265939,57.572711,0.215576,0,445.35
20260607_164502,30.033,1,Right,288,94.097222,94.097222,94.097222,0.000000,0.004309,0.015066,0.014053,8,0.000000,0.000000,0.138787,0.868506,0.015225,-0.123327,0.138787,0.032368,0.627614,0.000000,0.868506,0.627614,196.983316,50.774218,85.960644,0.210955,0,445.35
20260607_164502,35.040,1,Left,341,95.014663,95.014663,95.014663,0.000000,0.003702,0.004169,0.008615,16,0.000000,0.000000,0.126843,0.851410,0.021912,-0.117630,0.126843,0.029279,0.696080,0.000000,0.851410,0.696080,130.136039,45.265939,56.403851,0.213868,0,465.83
20260607_164502,35.040,1,Right,339,94.985251,92.330383,94.985251,0.000000,0.004300,0.013350,0.013664,9,0.000000,0.000000,0.143850,0.868506,0.021305,-0.123327,0.143850,0.035869,0.643631,0.000000,0.868506,0.643631,190.887891,50.774218,77.978150,0.199308,0,465.83
20260607_164502,40.047,1,Left,388,95.618557,95.618557,95.618557,0.000000,0.003808,0.003935,0.008098,19,0.000000,0.000000,0.126843,0.851410,0.021674,-0.117630,0.126843,0.028149,0.706922,0.000000,0.851410,0.706922,130.001347,45.265939,55.932108,0.213084,0,244.69
20260607_164502,40.047,1,Right,386,95.595855,93.264249,95.595855,0.000000,0.004074,0.015186,0.012814,11,0.000000,0.000000,0.143850,0.868506,0.023841,-0.123327,0.143850,0.036631,0.644118,0.000000,0.868506,0.644118,186.649889,50.774218,72.462950,0.190588,0,244.69
20260607_164502,45.055,1,Left,437,96.109840,96.109840,96.109840,0.000000,0.003805,0.003751,0.007704,22,0.000000,0.000000,0.126843,0.851410,0.023366,-0.117630,0.126843,0.029115,0.715931,0.000000,0.851410,0.715931,129.983455,45.265939,55.643141,0.212975,0,215.60
20260607_164502,45.055,1,Right,435,96.091954,94.022989,96.091954,0.000000,0.004291,0.013808,0.013262,12,0.000000,0.000000,0.143850,0.868506,0.019433,-0.123327,0.143850,0.036454,0.664780,0.000000,0.868506,0.664780,193.304798,50.774218,78.092121,0.195180,0,215.60
20260607_164502,50.064,1,Left,486,96.502058,96.502058,96.502058,0.000000,0.003667,0.003573,0.007398,25,0.000000,0.000000,0.126843,0.851410,0.022776,-0.117630,0.126843,0.027946,0.722738,0.000000,0.851410,0.722738,129.775676,45.265939,55.220930,0.212035,0,455.90
20260607_164502,50.064,1,Right,483,96.480331,91.511387,96.480331,0.000000,0.004550,0.015820,0.013948,13,0.000000,0.000000,0.165483,0.868506,0.025092,-0.123327,0.165483,0.040421,0.662058,0.000000,0.868506,0.662058,191.826373,50.774218,75.818047,0.192875,0,455.90
20260607_164502,55.069,1,Left,497,96.579477,96.579477,96.579477,0.000000,0.003694,0.003533,0.007343,25,0.000000,0.000000,0.126843,0.851410,0.022878,-0.117630,0.126843,0.027933,0.724158,0.000000,0.851410,0.724158,129.782548,45.265939,55.185682,0.211996,0,469.53
20260607_164502,55.069,1,Right,494,96.558704,91.700405,96.558704,0.000000,0.004449,0.015523,0.014280,13,0.000000,0.000000,0.165483,0.868506,0.024533,-0.123327,0.165483,0.039521,0.666498,0.000000,0.868506,0.666498,194.326906,50.774218,78.158796,0.194171,0,469.53
