run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,mean_formation_error,near_miss_count,fps
20260531_224941,5.002,0,Left,39,64.102564,64.102564,64.102564,0.000000,0.004778,0.002307,0.016162,1,0.000000,0.000000,0.086226,0.066184,-0.023861,-0.086226,0.048126,0.026329,0.008017,0.000000,0.066184,0.008017,90.899032,67.599933,0.351813,0,226.21
20260531_224941,5.002,0,Right,39,64.102564,84.615385,64.102564,0.000000,0.015139,0.006167,0.015181,2,0.000000,0.000000,0.242188,0.074439,0.023302,0.000000,0.242188,0.023302,0.013916,0.000000,0.074439,0.013916,100.609144,65.083870,0.355818,0,226.21
20260531_224941,10.012,0,Left,80,82.500000,82.500000,82.500000,0.000000,0.006870,0.011936,0.015754,2,0.000000,0.000000,0.140468,0.778406,0.008344,-0.086226,0.140468,0.042237,0.358914,0.000000,0.778406,0.358914,162.636173,67.599933,0.220778,0,223.66
20260531_224941,10.012,0,Right,79,82.278481,92.405063,82.278481,0.000000,0.012510,0.031439,0.014332,4,0.000000,0.000000,0.242188,0.826099,-0.004642,-0.138127,0.242188,0.043263,0.328359,0.000000,0.826099,0.328359,178.389435,65.083870,0.225720,0,223.66
20260531_224941,15.021,0,Left,126,88.888889,88.888889,88.888889,0.000000,0.005066,0.009544,0.012507,4,0.000000,0.000000,0.140468,0.854947,0.010557,-0.086226,0.140468,0.032077,0.519518,0.000000,0.854947,0.519518,195.119421,67.599933,0.196761,0,242.63
20260531_224941,15.021,0,Right,125,88.800000,95.200000,88.800000,0.000000,0.010290,0.021330,0.010079,6,0.000000,0.000000,0.242188,0.832530,0.014231,-0.138127,0.242188,0.044507,0.489195,0.000000,0.832530,0.489195,200.821154,65.083870,0.189049,0,242.63
20260531_224941,20.026,0,Left,168,91.666667,91.666667,91.666667,0.000000,0.005457,0.008537,0.010647,6,0.000000,0.000000,0.140468,0.854947,0.016947,-0.086226,0.140468,0.033086,0.592876,0.000000,0.854947,0.592876,210.605315,67.599933,0.194859,0,448.21
20260531_224941,20.026,0,Right,167,91.616766,96.407186,91.616766,0.000000,0.009499,0.023728,0.010449,7,0.000000,0.000000,0.242188,0.832530,0.021286,-0.138127,0.242188,0.043948,0.527987,0.000000,0.832530,0.527987,206.375462,65.083870,0.171001,0,448.21
20260531_224941,25.029,0,Left,212,93.396226,93.396226,93.396226,0.000000,0.005156,0.007650,0.009834,9,0.000000,0.000000,0.140468,0.854947,0.017359,-0.086226,0.140468,0.030148,0.637894,0.000000,0.854947,0.637894,220.917499,67.599933,0.193663,0,211.57
20260531_224941,25.029,0,Right,211,93.364929,97.156398,93.364929,0.000000,0.007518,0.019455,0.009191,8,0.000000,0.000000,0.242188,0.832530,0.016847,-0.138127,0.242188,0.034783,0.577322,0.000000,0.832530,0.577322,212.456338,65.083870,0.160536,0,211.57
20260531_224941,30.037,0,Left,257,94.552529,94.552529,94.552529,0.000000,0.005261,0.007202,0.009541,11,0.000000,0.000000,0.140468,0.854947,0.019659,-0.086226,0.140468,0.030210,0.668700,0.000000,0.854947,0.668700,226.381274,67.599933,0.192501,0,404.04
20260531_224941,30.037,0,Right,256,94.531250,97.656250,94.531250,0.000000,0.007191,0.021446,0.010007,9,0.000000,0.000000,0.242188,0.832530,0.021231,-0.138127,0.242188,0.036015,0.582847,0.000000,0.832530,0.582847,215.997114,65.083870,0.156514,0,404.04
20260531_224941,35.048,0,Left,303,95.379538,95.379538,95.379538,0.000000,0.005360,0.006643,0.008988,14,0.000000,0.000000,0.140468,0.854947,0.021197,-0.086226,0.140468,0.030146,0.686575,0.000000,0.854947,0.686575,227.517688,67.599933,0.188468,0,447.63
20260531_224941,35.048,0,Right,302,95.364238,98.013245,95.364238,0.000000,0.006096,0.019138,0.009223,10,0.000000,0.000000,0.242188,0.876219,0.017997,-0.138127,0.242188,0.030529,0.613936,0.000000,0.876219,0.613936,221.847377,65.083870,0.152783,0,447.63
20260531_224941,40.052,0,Left,354,96.045198,96.045198,96.045198,0.000000,0.005060,0.006225,0.008749,17,0.000000,0.000000,0.140468,0.854947,0.021020,-0.086226,0.140468,0.028680,0.701188,0.000000,0.854947,0.701188,228.566193,67.599933,0.185246,0,180.32
20260531_224941,40.052,0,Right,351,96.011396,98.290598,96.011396,0.000000,0.006001,0.020240,0.009181,12,0.000000,0.000000,0.242188,0.876219,0.021653,-0.138127,0.242188,0.032435,0.629253,0.000000,0.876219,0.629253,221.180409,65.083870,0.148534,0,180.32
20260531_224941,45.059,0,Left,400,96.500000,96.500000,96.500000,0.000000,0.005112,0.006175,0.008657,20,0.000000,0.000000,0.140468,0.854947,0.022360,-0.086226,0.140468,0.029138,0.711484,0.000000,0.854947,0.711484,229.525662,67.599933,0.183878,0,221.56
20260531_224941,45.059,0,Right,396,96.464646,98.484848,96.464646,0.000000,0.005799,0.021098,0.008875,15,0.000000,0.000000,0.242188,0.876219,0.023348,-0.138127,0.242188,0.032905,0.638932,0.000000,0.876219,0.638932,219.828084,65.083870,0.143561,0,221.56
20260531_224941,50.066,0,Left,449,96.881960,96.881960,96.881960,0.000000,0.005100,0.006277,0.008388,22,0.000000,0.000000,0.140468,0.854947,0.022587,-0.086226,0.140468,0.028626,0.722222,0.000000,0.854947,0.722222,231.641968,67.599933,0.183802,0,235.93
20260531_224941,50.066,0,Right,445,96.853933,98.651685,96.853933,0.000000,0.005531,0.020429,0.008713,16,0.000000,0.000000,0.242188,0.876219,0.022196,-0.138127,0.242188,0.030701,0.646337,0.000000,0.876219,0.646337,218.820865,65.083870,0.138103,0,235.93
20260531_224941,55.067,0,Left,495,97.171717,97.171717,97.171717,0.000000,0.005148,0.006035,0.008359,25,0.000000,0.000000,0.140468,0.854947,0.022503,-0.086226,0.140468,0.027981,0.728820,0.000000,0.854947,0.728820,232.318315,67.599933,0.182682,0,234.20
20260531_224941,55.067,0,Right,490,97.142857,98.775510,97.142857,0.000000,0.005372,0.020288,0.008825,17,0.000000,0.000000,0.242188,0.876219,0.022635,-0.138127,0.242188,0.031141,0.654709,0.000000,0.876219,0.654709,222.290251,65.083870,0.140335,0,234.20
20260531_224941,60.068,0,Left,544,97.426471,97.426471,97.426471,0.000000,0.005144,0.005890,0.008139,28,0.000000,0.000000,0.140468,0.854947,0.023673,-0.086226,0.140468,0.028658,0.735531,0.000000,0.854947,0.735531,233.525867,67.599933,0.182797,0,447.97
20260531_224941,60.068,0,Right,537,97.392924,98.882682,97.392924,0.000000,0.005380,0.021011,0.009220,19,0.000000,0.000000,0.242188,0.876219,0.023643,-0.138127,0.242188,0.032124,0.655879,0.000000,0.876219,0.655879,222.403082,65.083870,0.139463,0,447.97
20260531_224941,65.075,0,Left,591,97.631134,97.631134,97.631134,0.000000,0.005024,0.005667,0.008040,31,0.000000,0.000000,0.140468,0.854947,0.023293,-0.086226,0.140468,0.027881,0.740270,0.000000,0.854947,0.740270,234.357550,67.599933,0.182290,0,451.49
20260531_224941,65.075,0,Right,583,97.598628,98.970840,97.598628,0.000000,0.005138,0.019568,0.009023,20,0.000000,0.000000,0.242188,0.876219,0.022905,-0.138127,0.242188,0.030717,0.664858,0.000000,0.876219,0.664858,223.858755,65.083870,0.139218,0,451.49
20260531_224941,70.089,0,Left,639,97.809077,97.809077,97.809077,0.000000,0.005181,0.005595,0.007984,34,0.000000,0.000000,0.140468,0.854947,0.024088,-0.086226,0.140468,0.028331,0.745016,0.000000,0.854947,0.745016,235.247272,67.599933,0.182565,0,221.01
20260531_224941,70.089,0,Right,631,97.781300,99.049128,97.781300,0.000000,0.005203,0.022047,0.009344,21,0.000000,0.000000,0.242188,0.876219,0.024387,-0.138127,0.242188,0.031604,0.666318,0.000000,0.876219,0.666318,224.152244,65.083870,0.138728,0,221.01
20260531_224941,75.101,0,Left,686,97.959184,97.959184,97.959184,0.000000,0.005155,0.005481,0.007940,37,0.000000,0.000000,0.140468,0.854947,0.023838,-0.086226,0.140468,0.027790,0.749143,0.000000,0.854947,0.749143,236.067386,67.599933,0.182600,0,461.17
20260531_224941,75.101,0,Right,677,97.932053,99.113737,97.932053,0.000000,0.004850,0.022454,0.009089,22,0.000000,0.000000,0.242188,0.876219,0.022730,-0.138127,0.242188,0.029457,0.667363,0.000000,0.876219,0.667363,223.538399,65.083870,0.135246,0,461.17
20260531_224941,80.105,0,Left,731,98.084815,98.084815,98.084815,0.000000,0.005122,0.005397,0.007929,40,0.000000,0.000000,0.140468,0.854947,0.024282,-0.086226,0.140468,0.027991,0.751938,0.000000,0.854947,0.751938,236.589437,67.599933,0.182383,0,449.17
20260531_224941,80.105,0,Right,722,98.060942,99.168975,98.060942,0.000000,0.004888,0.021262,0.009009,24,0.000000,0.000000,0.242188,0.876219,0.023653,-0.138127,0.242188,0.029960,0.672966,0.000000,0.876219,0.672966,223.879010,65.083870,0.134879,0,449.17
20260531_224941,85.109,0,Left,779,98.202824,98.202824,98.202824,0.000000,0.005122,0.005458,0.007800,43,0.000000,0.000000,0.140468,0.854947,0.024350,-0.086226,0.140468,0.027831,0.755687,0.000000,0.854947,0.755687,237.494678,67.599933,0.182644,0,391.84
20260531_224941,85.109,0,Right,768,98.177083,99.218750,98.177083,0.000000,0.004849,0.023274,0.009085,25,0.000000,0.000000,0.242188,0.876219,0.024694,-0.138127,0.242188,0.030624,0.672175,0.000000,0.876219,0.672175,223.530136,65.083870,0.133627,0,391.84
20260531_224941,90.113,0,Left,826,98.305085,98.305085,98.305085,0.000000,0.005166,0.005309,0.007806,45,0.000000,0.000000,0.140468,0.854947,0.024206,-0.086226,0.140468,0.027488,0.757728,0.000000,0.854947,0.757728,237.644519,67.599933,0.182244,0,455.41
20260531_224941,90.113,0,Right,815,98.282209,99.263804,98.282209,0.000000,0.004569,0.022128,0.008903,26,0.000000,0.000000,0.242188,0.876219,0.023270,-0.138127,0.242188,0.028858,0.678109,0.000000,0.876219,0.678109,224.797168,65.083870,0.133961,0,455.41
20260531_224941,95.114,0,Left,871,98.392652,98.392652,98.392652,0.000000,0.005221,0.005250,0.007682,48,0.000000,0.000000,0.140468,0.854947,0.024503,-0.086226,0.140468,0.027616,0.759852,0.000000,0.854947,0.759852,237.933871,67.599933,0.182103,0,392.76
20260531_224941,95.114,0,Right,858,98.368298,99.300699,98.368298,0.000000,0.004683,0.022562,0.009018,27,0.000000,0.000000,0.242188,0.876219,0.024387,-0.138127,0.242188,0.029694,0.677953,0.000000,0.876219,0.677953,224.848326,65.083870,0.133931,0,392.76
20260531_224941,100.120,0,Left,921,98.479913,98.479913,98.479913,0.000000,0.005135,0.005361,0.007647,50,0.000000,0.000000,0.140468,0.900000,0.024662,-0.086226,0.140468,0.027606,0.762602,0.000000,0.900000,0.762602,237.523328,67.599933,0.181006,0,255.83
20260531_224941,100.120,0,Right,907,98.456450,99.338479,98.456450,0.000000,0.006430,0.023103,0.011413,31,0.000000,0.000000,0.453729,0.897716,0.023945,-0.453729,0.332089,0.033561,0.675192,0.000000,0.897716,0.675192,223.900707,65.083870,0.137016,0,255.83
20260531_224941,105.132,0,Left,965,98.549223,98.549223,98.549223,0.000000,0.005090,0.005219,0.007627,53,0.000000,0.000000,0.140468,0.900000,0.024426,-0.086226,0.140468,0.027236,0.763351,0.000000,0.900000,0.763351,236.947473,67.599933,0.179779,0,173.59
20260531_224941,105.132,0,Right,951,98.527865,99.369085,98.527865,0.000000,0.006193,0.022298,0.011157,32,0.000000,0.000000,0.453729,0.897716,0.022895,-0.453729,0.332089,0.032067,0.681038,0.000000,0.897716,0.681038,225.515390,65.083870,0.137354,0,173.59
20260531_224941,110.147,0,Left,1012,98.616601,98.616601,98.616601,0.000000,0.005110,0.005152,0.007685,55,0.000000,0.000000,0.140468,0.900000,0.024659,-0.086226,0.140468,0.027338,0.764887,0.000000,0.900000,0.764887,237.043704,67.599933,0.179613,0,196.80
20260531_224941,110.147,0,Right,998,98.597194,99.398798,98.597194,0.000000,0.006161,0.022636,0.011233,33,0.000000,0.000000,0.453729,0.897716,0.024252,-0.453729,0.332089,0.032992,0.680101,0.000000,0.897716,0.680101,226.199731,65.083870,0.137853,0,196.80
20260531_224941,115.155,0,Left,1058,98.676749,98.676749,98.676749,0.000000,0.005134,0.005054,0.007656,58,0.000000,0.000000,0.140468,0.900000,0.025032,-0.086226,0.140468,0.027595,0.766246,0.000000,0.900000,0.766246,237.285328,67.599933,0.179562,0,250.53
20260531_224941,115.155,0,Right,1044,98.659004,99.425287,98.659004,0.000000,0.005890,0.021780,0.010947,34,0.000000,0.000000,0.453729,0.897716,0.023184,-0.453729,0.332089,0.031538,0.683927,0.000000,0.897716,0.683927,226.673603,65.083870,0.137543,0,250.53
20260531_224941,120.158,0,Left,1109,98.737601,98.737601,98.737601,0.000000,0.005059,0.004983,0.007634,61,0.000000,0.000000,0.140468,0.900000,0.024646,-0.086226,0.140468,0.027091,0.767489,0.000000,0.900000,0.767489,237.208964,67.599933,0.179001,0,464.43
20260531_224941,120.158,0,Right,1093,98.719122,99.451052,98.719122,0.000000,0.005869,0.023061,0.011098,35,0.000000,0.000000,0.453729,0.897716,0.024311,-0.453729,0.332089,0.032291,0.683538,0.000000,0.897716,0.683538,226.748830,65.083870,0.137501,0,464.43
20260531_224941,125.162,0,Left,1152,98.784722,98.784722,98.784722,0.000000,0.005104,0.005093,0.007675,64,0.000000,0.000000,0.140468,0.900000,0.025125,-0.086226,0.140468,0.027478,0.769122,0.000000,0.900000,0.769122,236.953977,67.599933,0.178554,0,234.08
20260531_224941,125.162,0,Right,1136,98.767606,99.471831,98.767606,0.000000,0.008202,0.023929,0.014368,41,0.000000,0.000000,0.833648,0.950000,0.024820,-0.833648,0.572937,0.038245,0.678984,0.000000,0.950000,0.678984,225.744190,65.083870,0.140080,0,234.08
20260531_224941,130.164,0,Left,1199,98.832360,98.832360,98.832360,0.000000,0.005066,0.005027,0.007639,66,0.000000,0.000000,0.140468,0.900000,0.024932,-0.086226,0.140468,0.027193,0.769062,0.000000,0.900000,0.769062,236.005349,67.599933,0.176861,0,237.66
20260531_224941,130.164,0,Right,1182,98.815567,99.492386,98.815567,0.000000,0.008303,0.023050,0.014364,41,0.000000,0.000000,0.833648,0.950000,0.024001,-0.833648,0.572937,0.037619,0.687696,0.000000,0.950000,0.687696,231.365296,65.083870,0.144206,0,237.66
20260531_224941,135.170,0,Left,1243,98.873693,98.873693,98.873693,0.000000,0.005058,0.005012,0.007585,69,0.000000,0.000000,0.140468,0.900000,0.024669,-0.086226,0.140468,0.026850,0.769920,0.000000,0.900000,0.769920,235.853396,67.599933,0.176455,0,237.80
20260531_224941,135.170,0,Right,1226,98.858075,99.510604,98.858075,0.000000,0.008117,0.023500,0.014166,42,0.000000,0.000000,0.833648,0.950000,0.023443,-0.833648,0.572937,0.036572,0.687229,0.000000,0.950000,0.687229,231.773721,65.083870,0.143922,0,237.80
20260531_224941,140.174,0,Left,1289,98.913887,98.913887,98.913887,0.000000,0.005076,0.004975,0.007632,72,0.000000,0.000000,0.140468,0.900000,0.024952,-0.086226,0.140468,0.027056,0.771375,0.000000,0.900000,0.771375,236.632276,67.599933,0.177075,0,449.55
20260531_224941,140.174,0,Right,1271,98.898505,99.527931,98.898505,0.000000,0.008076,0.022828,0.013997,44,0.000000,0.000000,0.833648,0.950000,0.024080,-0.833648,0.572937,0.037869,0.690459,0.000000,0.950000,0.690459,232.236671,65.083870,0.145002,0,449.55
