run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,speed_mps,leader_speed_mps,x_m,z_m,leader_x_m,leader_z_m,formation_size_mean_side_m,formation_size_mean_leader_to_followers_m,pos_error_m,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,formation_iou,formation_area_err,centroid_offset_m,per_boat_rms_m,fps
20260616_114652,5.002,0,Left,51,100.000000,0.000000,100.000000,56.862745,0.038840,0.085377,0.028377,7,0.000000,0.000000,0.440318,0.885833,-0.057011,-0.255476,0.440318,0.160220,0.668204,0.380000,0.885833,0.668204,13.056258,13.309869,8.659504,-193.938034,0.144635,-222.405640,27.297135,28.779858,8.360381,99.022256,29.500617,82.202860,0.433498,1,0.594089,73.337778,3.076614,5.278861,205.05
20260616_114652,5.002,0,Right,50,100.000000,0.000000,100.000000,50.000000,0.027466,0.093490,0.037145,12,0.000000,0.000000,0.139837,0.888566,-0.006788,-0.076292,0.139837,0.040408,0.643381,0.187691,0.888566,0.643381,13.686387,13.357924,-15.115411,-199.113403,0.144635,-222.405640,27.297135,28.779858,3.701776,121.334847,90.168191,71.868457,0.265799,0,0.594089,73.337778,3.076614,5.278861,205.05
20260616_114652,10.003,0,Left,103,100.000000,0.000000,100.000000,53.398058,0.045964,0.089880,0.033530,13,0.000000,0.000000,0.448192,0.889458,0.019559,-0.255476,0.448192,0.155730,0.695469,0.380000,0.889458,0.695469,15.029780,15.314211,16.231518,-273.074310,-15.618546,-311.139587,39.860436,43.018812,20.221836,150.303736,29.500617,133.484341,0.453733,1,0.356418,220.859882,9.636984,12.715044,334.95
20260616_114652,10.003,0,Right,101,98.019802,0.000000,98.019802,48.514851,0.030981,0.096867,0.034925,25,0.000000,0.000000,0.170012,0.888566,0.019913,-0.076292,0.170012,0.054624,0.645626,0.187691,0.888566,0.645626,14.511999,15.338382,-17.269178,-274.771973,-15.618546,-311.139587,39.860436,43.018812,8.723211,132.197873,90.168191,82.731483,0.291578,0,0.356418,220.859882,9.636984,12.715044,334.95
20260616_114652,15.016,0,Left,152,98.684211,0.000000,98.684211,54.605263,0.039176,0.088992,0.029157,23,0.000000,0.000000,0.448192,0.906014,0.010970,-0.255476,0.448192,0.125596,0.684560,0.096116,0.906014,0.684560,15.336781,15.947922,0.322610,-350.572052,-52.549767,-392.564484,53.174635,51.890383,38.301568,209.439901,29.500617,192.620505,0.446187,1,0.295057,620.375588,13.675545,22.479120,365.87
20260616_114652,15.016,0,Right,150,98.666667,0.000000,98.666667,45.333333,0.031256,0.095923,0.036155,40,0.000000,0.000000,0.170012,0.939489,0.011731,-0.121291,0.170012,0.051799,0.681592,0.187691,0.939489,0.681592,15.665276,15.972647,-55.115677,-356.393890,-52.549767,-392.564484,53.174635,51.890383,6.994456,159.639809,90.168191,110.173419,0.310035,0,0.295057,620.375588,13.675545,22.479120,365.87
20260616_114652,20.022,0,Left,204,99.019608,0.000000,99.019608,52.941176,0.037443,0.087110,0.029511,35,0.000000,0.000000,0.448192,0.932274,0.016168,-0.255476,0.448192,0.107619,0.700081,0.096116,0.932274,0.700081,16.013786,16.287480,-34.317154,-435.056030,-109.959061,-463.876526,61.035485,58.989767,51.286014,285.568555,29.500617,268.749159,0.440587,1,0.266664,793.129025,18.866864,29.889153,195.76
20260616_114652,20.022,0,Right,199,98.994975,0.000000,98.994975,46.733668,0.031489,0.098784,0.035199,53,0.000000,0.000000,0.215121,0.939489,0.020182,-0.121291,0.215121,0.054984,0.684439,0.187691,0.939489,0.684439,15.946196,16.294566,-99.110023,-428.468170,-109.959061,-463.876526,61.035485,58.989767,7.058978,166.831013,90.168191,117.364623,0.320434,0,0.266664,793.129025,18.866864,29.889153,195.76
20260616_114652,25.029,0,Left,256,99.218750,0.000000,99.218750,51.953125,0.037052,0.084326,0.030083,49,0.000000,0.000000,0.448192,0.932274,0.021438,-0.255476,0.448192,0.096065,0.709421,0.096116,0.932274,0.709421,16.414201,16.489088,-92.009140,-502.744598,-181.617218,-517.340271,65.664006,63.592403,61.402140,354.504651,29.500617,337.685256,0.437203,1,0.218242,773.222687,22.790493,35.693628,217.80
20260616_114652,25.029,0,Right,251,99.203187,0.000000,99.203187,46.613546,0.030585,0.095839,0.034561,66,0.000000,0.000000,0.215121,0.940975,0.020939,-0.121291,0.215121,0.055111,0.691534,0.187691,0.940975,0.691534,16.188543,16.498722,-160.219498,-487.898926,-181.617218,-517.340271,65.664006,63.592403,7.202946,172.258590,90.168191,122.792199,0.325792,0,0.218242,773.222687,22.790493,35.693628,217.80
