run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,fps
20260607_171322,5.005,1,Left,44,27.272727,27.272727,27.272727,0.000000,0.002975,0.017475,0.018173,0,0.000000,0.000000,0.108206,0.768916,-0.006902,-0.108206,0.000000,0.006902,0.062551,0.000000,0.768916,0.062551,58.847722,52.301255,6.917948,0.055166,0,447.58
20260607_171322,5.005,1,Right,43,27.906977,27.906977,27.906977,0.000000,0.006314,0.018786,0.017249,0,0.000000,0.000000,0.103398,0.781168,-0.000900,-0.103398,0.064713,0.003910,0.064510,0.000000,0.781168,0.064510,62.870435,55.862801,7.942894,0.057753,0,447.58
20260607_171322,10.013,1,Left,95,66.315789,66.315789,66.315789,0.000000,0.006056,0.010032,0.024484,2,0.000000,0.000000,0.149300,0.900000,0.020380,-0.127008,0.149300,0.051023,0.496886,0.000000,0.900000,0.496886,128.162533,52.301255,75.029868,0.265717,0,446.58
20260607_171322,10.013,1,Right,94,67.021277,61.702128,67.021277,0.000000,0.008464,0.010697,0.027176,2,0.000000,0.000000,0.153992,0.872936,-0.010685,-0.153992,0.140425,0.044174,0.491041,0.000000,0.872936,0.491041,127.831049,55.862801,69.875046,0.241561,0,446.58
20260607_171322,15.024,1,Left,146,78.082192,78.082192,78.082192,0.000000,0.004430,0.007257,0.016605,3,0.000000,0.000000,0.149300,0.900000,0.018325,-0.127008,0.149300,0.038264,0.626152,0.000000,0.900000,0.626152,134.145372,52.301255,80.886087,0.271923,0,248.55
20260607_171322,15.024,1,Right,145,78.620690,62.758621,78.620690,0.000000,0.010268,0.017540,0.033847,3,0.000000,0.000000,0.263833,0.897711,0.025726,-0.165567,0.263833,0.071788,0.568356,0.000000,0.897711,0.568356,118.359168,55.862801,60.084380,0.238593,0,248.55
20260607_171322,20.030,1,Left,197,83.756345,83.756345,83.756345,0.000000,0.003937,0.005911,0.012998,6,0.000000,0.000000,0.149300,0.900000,0.020478,-0.127008,0.149300,0.035255,0.671497,0.000000,0.900000,0.671497,122.251575,52.301255,68.943945,0.255404,0,240.98
20260607_171322,20.030,1,Right,196,84.183673,66.836735,84.183673,0.000000,0.009760,0.013651,0.031177,5,0.000000,0.000000,0.263833,0.900000,0.015261,-0.202447,0.263833,0.083270,0.647659,0.000000,0.900000,0.647659,135.940898,55.862801,77.544392,0.267730,0,240.98
20260607_171322,25.038,1,Left,248,87.096774,87.096774,87.096774,0.000000,0.003796,0.005060,0.010955,9,0.000000,0.000000,0.149300,0.900000,0.020235,-0.127008,0.149300,0.031973,0.693670,0.000000,0.900000,0.693670,113.706567,52.301255,60.373421,0.241095,0,215.52
20260607_171322,25.038,1,Right,247,87.449393,72.064777,87.449393,0.000000,0.014317,0.017252,0.042794,8,0.000000,0.000000,0.588058,0.900000,0.003718,-0.588058,0.270856,0.089602,0.653073,0.000000,0.900000,0.653073,123.470055,39.093368,65.536990,0.250371,0,215.52
20260607_171322,30.038,1,Left,300,89.333333,89.333333,89.333333,0.000000,0.003727,0.004457,0.009719,11,0.000000,0.000000,0.149300,0.900000,0.021969,-0.127008,0.149300,0.031673,0.708498,0.000000,0.900000,0.708498,108.325357,52.301255,54.976193,0.232527,0,239.33
20260607_171322,30.038,1,Right,299,89.632107,71.571906,89.632107,0.000000,0.019648,0.020862,0.056904,10,0.000000,0.000000,0.725509,0.950000,0.002771,-0.725509,0.441802,0.115402,0.682784,0.000000,0.950000,0.682784,122.982761,39.093368,65.063640,0.265187,0,239.33
20260607_171322,35.047,1,Left,351,90.883191,90.883191,90.883191,0.000000,0.003786,0.004081,0.008832,15,0.000000,0.000000,0.149300,0.900000,0.021639,-0.127008,0.149300,0.029932,0.718521,0.000000,0.900000,0.718521,104.702323,52.301255,51.342522,0.226395,0,220.73
20260607_171322,35.047,1,Right,350,91.142857,70.000000,91.142857,0.000000,0.021107,0.019255,0.060551,14,0.000000,0.000000,0.725509,0.950000,0.010110,-0.725509,0.441802,0.133141,0.707709,0.000000,0.950000,0.707709,122.319023,39.093368,64.280082,0.276932,0,220.73
20260607_171322,40.058,1,Left,407,92.137592,92.137592,92.137592,0.000000,0.003593,0.003738,0.008180,18,0.000000,0.000000,0.149300,0.900000,0.023353,-0.127008,0.149300,0.030506,0.726499,0.000000,0.900000,0.726499,101.753150,52.301255,48.385002,0.221656,0,442.67
20260607_171322,40.058,1,Right,403,92.307692,68.238213,92.307692,0.000000,0.022330,0.021569,0.063845,15,0.000000,0.000000,0.725509,0.950000,0.023887,-0.725509,0.473900,0.144184,0.712665,0.000000,0.950000,0.712665,123.212388,39.093368,65.129666,0.281071,0,442.67
