run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,fps
20260607_161420,5.002,1,Left,40,70.000000,70.000000,70.000000,0.000000,0.002615,0.000000,0.015785,0,0.000000,0.000000,0.104584,0.000000,-0.015646,-0.104584,0.000000,0.015646,0.000000,0.000000,0.000000,0.000000,93.201712,71.113886,184.576066,0.876510,0,416.27
20260607_161420,5.002,1,Right,40,70.000000,70.000000,70.000000,0.000000,0.002379,0.000320,0.016131,0,0.000000,0.000000,0.095161,0.003619,0.013547,0.000000,0.095161,0.013547,0.000577,0.000000,0.003619,0.000577,100.553966,63.753984,198.489096,0.941177,0,416.27
20260607_161420,10.007,1,Left,85,85.882353,85.882353,85.882353,0.000000,0.003530,0.010752,0.013911,1,0.000000,0.000000,0.107169,0.833262,-0.017757,-0.107169,0.085739,0.024837,0.248764,0.000000,0.833262,0.248764,269.318954,71.113886,171.038337,0.466675,0,461.88
20260607_161420,10.007,1,Right,85,85.882353,85.882353,85.882353,0.000000,0.002404,0.009953,0.012019,1,0.000000,0.000000,0.102133,0.785814,0.022995,0.000000,0.102133,0.022995,0.231539,0.000000,0.785814,0.231539,270.041401,63.753984,162.205752,0.479168,0,461.88
20260607_161420,15.011,1,Left,133,90.977444,90.977444,90.977444,0.000000,0.003956,0.009793,0.011605,4,0.000000,0.000000,0.107169,0.898060,0.008862,-0.107169,0.104125,0.036084,0.454890,0.000000,0.898060,0.454890,392.506257,71.113886,223.020155,0.381311,0,405.56
20260607_161420,15.011,1,Right,133,90.977444,90.977444,90.977444,0.000000,0.002511,0.008205,0.010074,4,0.000000,0.000000,0.102133,0.808641,0.010974,-0.064795,0.102133,0.018418,0.432083,0.000000,0.808641,0.432083,377.643617,63.753984,193.957094,0.368763,0,405.56
20260607_161420,20.016,1,Left,182,93.406593,93.406593,93.406593,0.000000,0.006107,0.009814,0.009700,7,0.000000,0.000000,0.107169,0.900000,0.013171,-0.107169,0.104125,0.033064,0.569783,0.000000,0.900000,0.569783,472.963869,71.113886,272.264284,0.350437,0,436.63
20260607_161420,20.016,1,Right,182,93.406593,93.406593,93.406593,0.000000,0.003031,0.007288,0.009147,5,0.000000,0.000000,0.102133,0.808641,0.015199,-0.064795,0.102133,0.020639,0.523522,0.000000,0.808641,0.523522,412.242508,63.753984,195.306158,0.316298,0,436.63
20260607_161420,25.019,1,Left,234,94.871795,94.871795,94.871795,0.000000,0.006039,0.008036,0.008612,10,0.000000,0.000000,0.107169,0.900000,0.017692,-0.107169,0.104125,0.033165,0.642868,0.000000,0.900000,0.642868,520.881606,71.113886,302.127669,0.332242,0,220.93
20260607_161420,25.019,1,Right,233,94.849785,94.849785,94.849785,0.000000,0.003028,0.011423,0.008246,7,0.000000,0.000000,0.102133,0.808641,0.021188,-0.064795,0.102133,0.025437,0.552600,0.000000,0.808641,0.552600,402.419244,63.753984,166.535191,0.269948,0,220.93
20260607_161420,30.030,1,Left,283,95.759717,95.759717,95.759717,0.706714,0.005584,0.012790,0.007948,13,0.000000,0.000000,0.107169,0.900000,0.017789,-0.107169,0.104125,0.030582,0.684316,0.000000,0.900000,0.684316,554.983173,71.113886,325.557029,0.322209,0,263.83
20260607_161420,30.030,1,Right,281,95.729537,95.729537,95.729537,0.000000,0.003116,0.028578,0.007764,9,0.000000,0.000000,0.102133,0.808641,0.020810,-0.064795,0.102133,0.024333,0.565152,0.000000,0.808641,0.565152,394.986379,63.753984,147.832317,0.239663,0,263.83
20260607_161420,35.031,1,Left,336,96.428571,96.428571,96.428571,1.488095,0.005980,0.018508,0.007245,17,0.000000,0.000000,0.107169,0.900000,0.019863,-0.107169,0.104125,0.030638,0.714470,0.000000,0.900000,0.714470,585.730975,71.113886,348.395459,0.316513,0,450.95
20260607_161420,35.031,1,Right,333,96.396396,96.396396,96.396396,0.000000,0.003779,0.026662,0.007559,12,0.000000,0.000000,0.102133,0.808641,0.020400,-0.064795,0.102133,0.023373,0.593594,0.000000,0.808641,0.593594,405.922231,63.753984,150.362474,0.228574,0,450.95
20260607_161420,40.042,1,Left,386,94.818653,96.891192,94.818653,7.772021,0.012010,0.035321,0.006969,19,0.000000,0.000000,0.432562,0.900000,0.015000,-0.432562,0.104125,0.035028,0.697100,0.000000,0.900000,0.697100,608.681816,71.113886,366.705384,0.314812,0,252.52
20260607_161420,40.042,1,Right,383,96.866841,96.866841,96.866841,0.000000,0.004143,0.023751,0.007285,14,0.000000,0.000000,0.102133,0.808641,0.021240,-0.064795,0.102133,0.023825,0.613240,0.000000,0.808641,0.613240,409.791978,63.753984,148.371938,0.219247,0,252.52
20260607_161420,45.050,1,Left,437,86.956522,96.567506,86.956522,9.382151,0.016403,0.041888,0.006915,19,0.000000,0.000000,0.432562,0.950000,0.012316,-0.432562,0.318853,0.043615,0.649549,0.000000,0.950000,0.649549,615.374086,71.113886,372.078657,0.318629,0,243.71
20260607_161420,45.050,1,Right,433,97.228637,97.228637,97.228637,0.000000,0.004149,0.024318,0.007148,16,0.000000,0.000000,0.102133,0.808641,0.022920,-0.064795,0.102133,0.025207,0.614821,0.000000,0.808641,0.614821,405.362463,63.753984,139.474131,0.207487,0,243.71
