run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,fps
20260607_171740,5.012,1,Left,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,443.79
20260607_171740,5.012,1,Right,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,443.79
20260607_171740,10.014,1,Left,41,65.853659,65.853659,65.853659,0.000000,0.003864,0.002424,0.020319,1,0.000000,0.000000,0.134997,0.099389,-0.044543,-0.134997,0.000000,0.044543,0.002603,0.000000,0.099389,0.002603,105.201925,73.648541,65.818681,0.343554,0,217.09
20260607_171740,10.014,1,Right,41,65.853659,70.731707,65.853659,0.000000,0.003413,0.018423,0.021892,1,0.000000,0.000000,0.134052,0.711749,0.035411,0.000000,0.134052,0.035411,0.038467,0.000000,0.711749,0.038467,118.430714,76.747236,52.002891,0.267857,0,217.09
20260607_171740,15.023,1,Left,92,84.782609,84.782609,84.782609,0.000000,0.004722,0.010455,0.018712,2,0.000000,0.000000,0.134997,0.870421,0.005001,-0.134997,0.114486,0.051035,0.466831,0.000000,0.870421,0.466831,287.597566,73.648541,163.673383,0.294636,0,454.67
20260607_171740,15.023,1,Right,92,84.782609,86.956522,84.782609,0.000000,0.005332,0.010896,0.019556,2,0.000000,0.000000,0.134052,0.874965,0.006743,-0.111229,0.134052,0.037479,0.489133,0.000000,0.874965,0.489133,290.275079,76.747236,160.200413,0.261874,0,454.67
20260607_171740,20.036,1,Left,139,89.928058,89.928058,89.928058,0.000000,0.004434,0.007681,0.013757,5,0.000000,0.000000,0.134997,0.894202,0.011844,-0.134997,0.114486,0.042313,0.608470,0.000000,0.894202,0.608470,364.551865,73.648541,223.799062,0.299537,0,241.26
20260607_171740,20.036,1,Right,138,89.855072,91.304348,89.855072,0.000000,0.004254,0.008451,0.015738,3,0.000000,0.000000,0.134052,0.874965,0.014657,-0.111229,0.134052,0.035148,0.599100,0.000000,0.874965,0.599100,300.290949,76.747236,157.716381,0.247191,0,241.26
20260607_171740,25.039,1,Left,190,92.631579,92.631579,92.631579,0.000000,0.004433,0.006393,0.011156,8,0.000000,0.000000,0.134997,0.894202,0.017752,-0.134997,0.114486,0.040043,0.682749,0.000000,0.894202,0.682749,400.562024,73.648541,251.716348,0.302136,0,403.14
20260607_171740,25.039,1,Right,189,92.592593,89.947090,92.592593,0.000000,0.004536,0.020816,0.014042,5,0.000000,0.000000,0.134052,0.874965,0.025923,-0.111229,0.134052,0.040885,0.606230,0.000000,0.874965,0.606230,273.010572,76.747236,124.259034,0.214858,0,403.14
20260607_171740,30.044,1,Left,238,94.117647,94.117647,94.117647,0.000000,0.004249,0.005550,0.009807,11,0.000000,0.000000,0.134997,0.900000,0.019483,-0.134997,0.114486,0.037277,0.724807,0.000000,0.900000,0.724807,424.900302,73.648541,271.804167,0.304599,0,400.91
20260607_171740,30.044,1,Right,235,94.042553,91.914894,94.042553,0.000000,0.004751,0.017316,0.014279,6,0.000000,0.000000,0.134052,0.874965,0.018993,-0.111229,0.134052,0.036272,0.647200,0.000000,0.874965,0.647200,278.925991,76.747236,127.048427,0.213500,0,400.91
20260607_171740,35.045,1,Left,286,95.104895,95.104895,95.104895,0.000000,0.004134,0.004843,0.008793,14,0.000000,0.000000,0.134997,0.900000,0.020276,-0.134997,0.114486,0.035085,0.753855,0.000000,0.900000,0.753855,446.503365,73.648541,290.656933,0.307547,0,437.54
20260607_171740,35.045,1,Right,283,95.053004,89.399293,95.053004,0.000000,0.004694,0.020172,0.014154,7,0.000000,0.000000,0.147960,0.874965,0.025931,-0.111229,0.147960,0.040279,0.636853,0.000000,0.874965,0.636853,269.481882,76.747236,115.482238,0.202446,0,437.54
20260607_171740,40.053,1,Left,301,95.348837,95.348837,95.348837,0.000000,0.004135,0.004632,0.008588,16,0.000000,0.000000,0.134997,0.900000,0.021405,-0.134997,0.114486,0.035475,0.761117,0.000000,0.900000,0.761117,452.429438,73.648541,295.912202,0.308626,0,455.85
20260607_171740,40.053,1,Right,298,95.302013,89.932886,95.302013,0.000000,0.004739,0.019394,0.014724,7,0.000000,0.000000,0.147960,0.874965,0.025434,-0.111229,0.147960,0.039059,0.647569,0.000000,0.874965,0.647569,274.852850,76.747236,120.337164,0.204875,0,455.85
