run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,fps
20260607_165500,5.011,1,Left,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,465.52
20260607_165500,5.011,1,Right,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,465.52
20260607_165500,10.018,1,Left,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,460.20
20260607_165500,10.018,1,Right,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,460.20
20260607_165500,15.023,1,Left,47,63.829787,63.829787,63.829787,0.000000,0.005221,0.019815,0.021943,1,0.000000,0.000000,0.122692,0.794196,-0.036705,-0.122692,0.000000,0.036705,0.271464,0.000000,0.794196,0.271464,101.419987,61.417516,32.847828,0.142930,0,251.65
20260607_165500,15.023,1,Right,47,63.829787,72.340426,63.829787,0.000000,0.003743,0.016944,0.020020,1,0.000000,0.000000,0.130461,0.752794,0.035401,0.000000,0.130461,0.035401,0.052613,0.000000,0.752794,0.052613,131.426073,78.561502,56.601872,0.269743,0,251.65
20260607_165500,20.029,1,Left,105,83.809524,83.809524,83.809524,0.000000,0.004737,0.010154,0.018288,2,0.000000,0.000000,0.125990,0.873778,0.017931,-0.122692,0.125990,0.050791,0.590336,0.000000,0.873778,0.590336,162.709576,61.417516,91.324794,0.251417,0,228.93
20260607_165500,20.029,1,Right,104,83.653846,87.500000,83.653846,0.000000,0.004528,0.009888,0.016650,2,0.000000,0.000000,0.130461,0.865706,0.006536,-0.104979,0.130461,0.032648,0.485628,0.000000,0.865706,0.485628,299.650926,78.561502,157.345028,0.252564,0,228.93
20260607_165500,25.036,1,Left,151,88.741722,88.741722,88.741722,0.000000,0.004432,0.007695,0.013721,5,0.000000,0.000000,0.125990,0.873778,0.019303,-0.122692,0.125990,0.042153,0.668809,0.000000,0.873778,0.668809,175.349770,61.417516,103.465577,0.267099,0,244.25
20260607_165500,25.036,1,Right,150,88.666667,91.333333,88.666667,0.000000,0.003756,0.007928,0.013991,2,0.000000,0.000000,0.130461,0.865706,0.012095,-0.104979,0.130461,0.030199,0.584147,0.000000,0.865706,0.584147,306.827168,78.561502,152.237305,0.235024,0,244.25
