run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,speed_mps,leader_speed_mps,x_m,z_m,leader_x_m,leader_z_m,formation_size_mean_side_m,formation_size_mean_leader_to_followers_m,pos_error_m,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,formation_iou,formation_area_err,centroid_offset_m,per_boat_rms_m,fps
20260810_234024,5.010,1,Left,51,100.000000,0.000000,100.000000,5.882353,0.009040,0.043750,0.014003,6,0.000000,0.000000,0.106927,0.938154,0.016753,-0.055589,0.106927,0.047956,0.752541,0.510390,0.938154,0.752541,15.283264,13.867007,14.855680,-205.913116,-0.144037,-228.018738,27.773479,27.254905,3.299906,161.179910,68.649739,118.076462,0.294121,0,0.745391,56.651769,1.974100,2.468783,353.44
20260810_234024,5.010,1,Right,50,100.000000,0.000000,100.000000,12.000000,0.010943,0.039786,0.018448,6,0.000000,0.000000,0.141081,0.942301,-0.015990,-0.141081,0.096203,0.060408,0.705644,0.433930,0.942301,0.705644,14.776136,13.902656,-13.881351,-203.855118,-0.144037,-228.018738,27.773479,27.254905,2.719428,166.799887,64.873092,114.542362,0.275302,0,0.745391,56.651769,1.974100,2.468783,353.44
20260810_234024,10.016,1,Left,108,100.000000,0.000000,100.000000,2.777778,0.005985,0.032331,0.009566,15,0.000000,0.000000,0.106927,0.941719,0.017645,-0.055589,0.106927,0.039468,0.800039,0.510390,0.941719,0.800039,17.477717,15.675366,3.259637,-301.071991,-16.814531,-315.496033,23.987895,23.050229,6.129717,143.552710,54.968499,100.449262,0.282721,0,0.486894,145.025646,4.764576,6.114447,352.76
20260810_234024,10.016,1,Right,105,100.000000,0.000000,100.000000,14.285714,0.007883,0.045495,0.011065,11,0.000000,0.000000,0.141081,0.942301,0.021045,-0.141081,0.102432,0.057425,0.744424,0.433930,0.942301,0.744424,16.892382,15.678397,-21.807814,-294.705719,-16.814531,-315.496033,23.987895,23.050229,8.636316,142.287113,64.873092,90.029588,0.272039,0,0.486894,145.025646,4.764576,6.114447,352.76
20260810_234024,15.028,1,Left,163,100.000000,0.000000,100.000000,5.521472,0.004683,0.036823,0.007471,19,0.000000,0.000000,0.106927,0.941719,0.017362,-0.055589,0.106927,0.031821,0.790073,0.510390,0.941719,0.790073,17.881077,16.220716,-34.125374,-385.190155,-54.639198,-396.509796,21.661966,22.276910,6.584584,128.344207,54.968499,85.240758,0.267017,0,0.515633,188.763446,4.199790,6.494248,225.69
20260810_234024,15.028,1,Right,160,100.000000,0.000000,100.000000,12.500000,0.006632,0.047680,0.008993,13,0.000000,0.000000,0.141081,0.942301,0.023208,-0.141081,0.102432,0.052125,0.729332,0.377487,0.942301,0.729332,17.081746,16.232932,-52.132240,-375.534973,-54.639198,-396.509796,21.661966,22.276910,9.119705,125.531375,64.873092,73.273850,0.246631,0,0.515633,188.763446,4.199790,6.494248,225.69
20260810_234024,20.039,1,Left,212,100.000000,0.000000,100.000000,10.849057,0.004340,0.036807,0.006796,23,0.000000,0.000000,0.106927,0.941719,0.019600,-0.055589,0.106927,0.030717,0.786676,0.510390,0.941719,0.786676,17.936577,16.468624,-84.589104,-459.987549,-111.782097,-466.197540,28.237558,28.510652,2.139501,126.786346,54.968499,83.682897,0.270688,0,0.860858,44.979327,0.762248,1.554018,310.05
20260810_234024,20.039,1,Right,209,100.000000,0.000000,100.000000,20.574163,0.007874,0.045945,0.013384,18,0.000000,0.000000,0.188801,0.942301,0.020295,-0.188801,0.138930,0.054381,0.717734,0.377487,0.942301,0.717734,16.878671,16.481539,-102.261978,-438.668976,-111.782097,-466.197540,28.237558,28.510652,1.633235,125.640991,64.873092,73.383466,0.254115,0,0.860858,44.979327,0.762248,1.554018,310.05
20260810_234024,25.045,1,Left,267,100.000000,0.000000,100.000000,10.112360,0.003983,0.035326,0.006010,26,0.000000,0.000000,0.106927,0.941719,0.023383,-0.055589,0.106927,0.032210,0.798185,0.510390,0.941719,0.798185,18.259203,16.647447,-158.349121,-522.257996,-184.127075,-519.333801,28.518619,26.533001,4.928428,125.181276,54.968499,82.077828,0.273825,0,0.532557,49.139909,3.425586,4.317508,352.61
20260810_234024,25.045,1,Right,262,100.000000,0.000000,100.000000,19.083969,0.007849,0.045847,0.012436,22,0.000000,0.000000,0.188801,0.942301,0.021373,-0.188801,0.166513,0.052288,0.734869,0.377487,0.942301,0.734869,17.187349,16.653914,-174.405777,-494.013092,-184.127075,-519.333801,28.518619,26.533001,5.624341,124.118626,64.873092,71.861101,0.255897,0,0.532557,49.139909,3.425586,4.317508,352.61
