run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,speed_mps,leader_speed_mps,x_m,z_m,leader_x_m,leader_z_m,formation_size_mean_side_m,formation_size_mean_leader_to_followers_m,pos_error_m,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,formation_iou,formation_area_err,centroid_offset_m,per_boat_rms_m,fps
20260803_141718,5.002,1,Left,56,100.000000,0.000000,100.000000,0.000000,0.011782,0.036253,0.016600,9,0.000000,0.000000,0.128006,0.931531,-0.003448,-0.118441,0.128006,0.065833,0.669503,0.240024,0.931531,0.669503,13.195713,13.658983,14.600052,-194.803558,-0.054381,-226.294418,31.773449,33.750928,6.685097,166.628092,75.542163,83.083365,0.199862,0,0.597508,36.950572,3.252734,4.286845,265.65
20260803_141718,5.002,1,Right,55,100.000000,0.000000,100.000000,0.000000,0.009649,0.037519,0.016935,8,0.000000,0.000000,0.132763,0.931334,-0.002289,-0.132763,0.126458,0.062625,0.654300,0.240022,0.931334,0.654300,13.569457,13.654521,-13.179773,-196.269775,-0.054381,-226.294418,31.773449,33.750928,3.231193,156.600260,65.788021,81.205795,0.212707,0,0.597508,36.950572,3.252734,4.286845,265.65
20260803_141718,10.010,1,Left,118,100.000000,0.000000,100.000000,0.000000,0.008093,0.024564,0.010489,12,0.000000,0.000000,0.128006,0.946909,0.021758,-0.118441,0.128006,0.061399,0.762136,0.240024,0.946909,0.762136,16.609531,15.566204,11.889900,-293.305634,-16.925325,-315.551483,33.827091,31.804197,6.907826,192.705845,75.542163,107.762351,0.234510,0,0.717995,79.670272,1.425146,4.741820,289.06
20260803_141718,10.010,1,Right,115,100.000000,0.000000,100.000000,4.347826,0.007567,0.032561,0.012292,14,0.000000,0.000000,0.136992,0.942382,0.010884,-0.132763,0.136992,0.049192,0.727461,0.240022,0.942382,0.727461,16.383872,15.550628,-25.824352,-289.842957,-16.925325,-315.551483,33.827091,31.804197,4.442579,156.875806,65.788021,79.118484,0.217617,0,0.717995,79.670272,1.425146,4.741820,289.06
20260803_141718,15.020,1,Left,180,100.000000,0.000000,100.000000,3.333333,0.006864,0.029758,0.009560,18,0.000000,0.000000,0.128006,0.946909,0.019775,-0.118441,0.128006,0.045762,0.764166,0.240024,0.946909,0.764166,17.246891,16.159103,-23.184940,-378.582062,-54.830959,-396.527374,30.632199,31.202960,6.458496,186.341453,75.542163,100.962787,0.227057,0,0.744039,10.041549,2.399638,4.593579,342.34
20260803_141718,15.020,1,Right,175,100.000000,0.000000,100.000000,4.000000,0.006390,0.034383,0.010091,16,0.000000,0.000000,0.136992,0.942382,0.021669,-0.132763,0.136992,0.047039,0.719158,0.240022,0.942382,0.719158,16.624996,16.146188,-51.603428,-370.702362,-54.830959,-396.527374,30.632199,31.202960,4.646582,146.813940,65.788021,68.314006,0.203896,0,0.744039,10.041549,2.399638,4.593579,342.34
20260803_141718,20.033,1,Left,242,100.000000,0.000000,100.000000,4.545455,0.005776,0.028498,0.008008,22,0.000000,0.000000,0.128006,0.946909,0.022432,-0.118441,0.128006,0.041762,0.785701,0.240024,0.946909,0.785701,17.715129,16.448900,-73.871513,-457.904907,-111.520912,-465.662689,35.339114,34.546919,8.522004,193.752274,75.542163,108.161417,0.235532,0,0.739542,137.251557,2.692423,4.954440,206.07
20260803_141718,20.033,1,Right,236,100.000000,0.000000,100.000000,8.050847,0.005728,0.037785,0.009053,20,0.000000,0.000000,0.136992,0.942382,0.020137,-0.132763,0.136992,0.040811,0.718934,0.240022,0.942382,0.718934,16.704044,16.442010,-103.627220,-436.042999,-111.520912,-465.662689,35.339114,34.546919,1.007412,141.437853,65.788021,62.570022,0.194030,0,0.739542,137.251557,2.692423,4.954440,206.07
20260803_141718,25.038,1,Left,301,100.000000,0.000000,100.000000,3.654485,0.004919,0.025068,0.006728,24,0.000000,0.000000,0.128006,0.946909,0.023057,-0.118441,0.128006,0.038598,0.796647,0.240024,0.946909,0.796647,18.072071,16.619231,-148.259903,-519.533325,-183.812744,-518.871277,31.695376,31.044116,5.563732,194.894574,75.542163,109.182965,0.236200,0,0.831046,27.597425,1.399853,3.821059,259.55
20260803_141718,25.038,1,Right,294,100.000000,0.000000,100.000000,7.482993,0.004951,0.034102,0.007787,24,0.000000,0.000000,0.136992,0.942382,0.020530,-0.132763,0.136992,0.037126,0.722642,0.240022,0.942382,0.722642,16.971729,16.615027,-171.012787,-495.634216,-183.812744,-518.871277,31.695376,31.044116,3.584181,138.913233,65.788021,59.837185,0.188287,0,0.831046,27.597425,1.399853,3.821059,259.55
