run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,speed_mps,leader_speed_mps,x_m,z_m,leader_x_m,leader_z_m,formation_size_mean_side_m,formation_size_mean_leader_to_followers_m,pos_error_m,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,formation_iou,formation_area_err,centroid_offset_m,per_boat_rms_m,fps
20260803_123141,5.009,0,Left,53,100.000000,0.000000,100.000000,0.000000,0.009219,0.038194,0.008316,2,0.000000,0.000000,0.139646,0.942840,-0.005448,-0.117444,0.139646,0.067463,0.703183,0.240146,0.942840,0.703183,13.420267,13.519988,14.297365,-195.273743,0.049633,-225.078857,30.945219,32.922721,5.105330,162.999112,72.933296,78.518139,0.199811,0,0.618017,15.529523,2.748256,3.608645,275.25
20260803_123141,5.009,0,Right,53,100.000000,0.000000,100.000000,0.000000,0.010641,0.037879,0.012067,2,0.000000,0.000000,0.157293,0.937729,-0.000395,-0.157293,0.155288,0.071530,0.656355,0.240001,0.937729,0.656355,13.256416,13.522422,-12.689411,-194.842941,0.049633,-225.078857,30.945219,32.922721,3.605908,156.358898,51.092331,85.659588,0.243799,0,0.618017,15.529523,2.748256,3.608645,275.25
20260803_123141,10.016,0,Left,105,100.000000,0.000000,100.000000,0.000000,0.007754,0.021860,0.006983,4,0.000000,0.000000,0.139646,0.947534,0.018521,-0.117444,0.139646,0.070944,0.794368,0.240146,0.947534,0.794368,16.694599,15.386609,11.605748,-293.278625,-15.725543,-312.359009,34.450607,32.474159,5.486227,179.962085,72.933296,92.847496,0.228644,0,0.775743,112.660486,0.859863,3.589925,368.18
20260803_123141,10.016,0,Right,104,100.000000,0.000000,100.000000,1.923077,0.009100,0.035691,0.009658,4,0.000000,0.000000,0.157293,0.942638,0.013678,-0.157293,0.157236,0.072163,0.709815,0.053407,0.942638,0.709815,15.653216,15.369557,-25.160187,-282.183807,-15.725543,-312.359009,34.450607,32.474159,2.926432,154.091662,51.092331,79.115051,0.240049,0,0.775743,112.660486,0.859863,3.589925,368.18
20260803_123141,15.019,0,Left,156,100.000000,0.000000,100.000000,2.564103,0.006665,0.027433,0.005810,5,0.000000,0.000000,0.139646,0.947534,0.015115,-0.117444,0.139646,0.055173,0.794715,0.240146,0.947534,0.794715,17.534337,16.008280,-27.823114,-382.643555,-53.684864,-395.277924,26.041177,25.135890,1.670805,171.597489,72.933296,83.605353,0.209583,0,0.605693,108.474184,3.425909,5.073778,348.02
20260803_123141,15.019,0,Right,155,100.000000,0.000000,100.000000,1.290323,0.007423,0.028454,0.007646,7,0.000000,0.000000,0.157293,0.942638,0.021306,-0.157293,0.157236,0.060548,0.751723,0.053407,0.942638,0.751723,16.782874,16.000849,-54.232235,-373.796051,-53.684864,-395.277924,26.041177,25.135890,8.627750,151.140174,51.092331,72.892368,0.222367,0,0.605693,108.474184,3.425909,5.073778,348.02
20260803_123141,20.030,0,Left,207,100.000000,0.000000,100.000000,5.314010,0.006314,0.028040,0.005554,9,0.000000,0.000000,0.139646,0.947534,0.016502,-0.117444,0.139646,0.048352,0.789099,0.240146,0.947534,0.789099,17.677303,16.323689,-79.275337,-454.868591,-109.699615,-464.502716,34.232590,35.888908,2.682137,165.514223,72.933296,77.076955,0.199261,0,0.554781,94.171188,4.451431,6.384800,283.13
20260803_123141,20.030,0,Right,205,100.000000,0.000000,100.000000,8.292683,0.007938,0.037166,0.007048,11,0.000000,0.000000,0.157293,0.942638,0.026918,-0.157293,0.157236,0.056589,0.709901,0.053407,0.942638,0.709901,16.053984,16.314942,-94.185165,-427.780945,-109.699615,-464.502716,34.232590,35.888908,10.728615,143.907671,51.092331,64.935156,0.204813,0,0.554781,94.171188,4.451431,6.384800,283.13
20260803_123141,25.041,0,Left,263,100.000000,0.000000,100.000000,5.323194,0.005533,0.025369,0.004944,10,0.000000,0.000000,0.139646,0.947534,0.022241,-0.117444,0.139646,0.047309,0.799119,0.240146,0.947534,0.799119,18.085523,16.536069,-149.897263,-521.014832,-181.617218,-518.215942,33.207418,30.822287,3.143244,165.388419,72.933296,76.661232,0.201378,0,0.679248,70.639112,1.236416,3.843984,338.91
20260803_123141,25.041,0,Right,259,100.000000,0.000000,100.000000,6.563707,0.006881,0.029883,0.006380,12,0.000000,0.000000,0.157293,0.942638,0.018024,-0.157293,0.157236,0.049695,0.746053,0.053407,0.942638,0.746053,16.883505,16.524885,-171.883911,-490.048859,-181.617218,-518.215942,33.207418,30.822287,5.869297,152.530699,51.092331,72.318485,0.210657,0,0.679248,70.639112,1.236416,3.843984,338.91
