run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,mean_formation_error,near_miss_count,fps
20260531_150553,5.008,1,Left,35,54.285714,54.285714,54.285714,0.000000,0.007470,0.021528,0.000000,1,0.000000,0.000000,0.081484,0.712728,-0.003152,-0.049236,0.081484,0.007808,0.269719,0.000000,0.712728,0.269719,72.360189,57.816836,0.102688,0,202.55
20260531_150553,5.008,1,Right,35,54.285714,80.000000,54.285714,0.000000,0.029387,0.047224,0.000000,1,0.000000,0.000000,0.285781,0.774773,0.043474,-0.285781,0.228483,0.092465,0.248574,0.000000,0.774773,0.248574,75.355143,57.304127,0.159484,0,202.55
20260531_150553,10.011,1,Left,71,77.464789,77.464789,77.464789,0.000000,0.007725,0.031726,0.000000,3,0.000000,0.000000,0.146163,0.795245,0.000238,-0.070436,0.146163,0.019438,0.410602,0.000000,0.795245,0.410602,85.286735,49.828857,0.145271,0,360.74
20260531_150553,10.011,1,Right,71,77.464789,90.140845,77.464789,0.000000,0.031946,0.037529,0.000000,3,0.000000,0.000000,0.285781,0.855315,0.026817,-0.285781,0.267197,0.124549,0.402080,0.000000,0.855315,0.402080,87.224697,42.527949,0.216431,0,360.74
20260531_150553,15.012,1,Left,108,85.185185,85.185185,85.185185,0.000000,0.006587,0.023991,0.000000,5,0.000000,0.000000,0.154567,0.900000,0.014858,-0.070436,0.154567,0.027480,0.560047,0.000000,0.900000,0.560047,101.243819,49.828857,0.183699,0,221.29
20260531_150553,15.012,1,Right,107,85.046729,93.457944,85.046729,0.000000,0.027489,0.034214,0.000000,4,0.000000,0.000000,0.311980,0.860725,0.025847,-0.285781,0.311980,0.146227,0.479669,0.000000,0.860725,0.479669,90.605458,42.527949,0.227207,0,221.29
20260531_150553,20.023,1,Left,151,89.403974,89.403974,89.403974,0.000000,0.006106,0.018557,0.000000,7,0.000000,0.000000,0.154567,0.900000,0.016008,-0.070436,0.154567,0.025036,0.622422,0.000000,0.900000,0.622422,101.242799,49.828857,0.187829,0,451.05
20260531_150553,20.023,1,Right,149,89.261745,95.302013,89.261745,0.000000,0.026890,0.029776,0.000000,6,0.000000,0.000000,0.311980,0.900000,0.006589,-0.310159,0.311980,0.150123,0.594215,0.000000,0.900000,0.594215,123.735858,42.527949,0.266727,0,451.05
20260531_150553,25.029,1,Left,194,91.752577,91.752577,91.752577,0.000000,0.005867,0.015163,0.000000,9,0.000000,0.000000,0.154567,0.900000,0.018112,-0.070436,0.154567,0.025139,0.656717,0.000000,0.900000,0.656717,100.499076,49.828857,0.186312,0,227.83
20260531_150553,25.029,1,Right,192,91.666667,96.354167,91.666667,0.000000,0.021934,0.024003,0.000000,8,0.000000,0.000000,0.311980,0.900000,0.015694,-0.310159,0.311980,0.127082,0.649652,0.000000,0.900000,0.649652,127.222116,42.527949,0.257194,0,227.83
20260531_150553,30.031,1,Left,235,93.191489,93.191489,93.191489,0.000000,0.007836,0.019971,0.000000,11,0.000000,0.000000,0.285355,0.900000,0.016298,-0.070436,0.285355,0.027667,0.672274,0.000000,0.900000,0.672274,103.228075,49.425169,0.193883,0,232.22
20260531_150553,30.031,1,Right,233,93.133047,96.995708,93.133047,0.000000,0.020932,0.026755,0.000000,9,0.000000,0.000000,0.311980,0.900000,0.022037,-0.310159,0.311980,0.125518,0.655287,0.000000,0.900000,0.655287,122.325245,42.527949,0.249677,0,232.22
20260531_150553,35.034,1,Left,281,94.306050,94.306050,94.306050,0.000000,0.010097,0.023055,0.000000,14,0.000000,0.000000,0.294840,0.900000,0.023347,-0.106593,0.294840,0.036271,0.695747,0.000000,0.900000,0.695747,105.953350,49.425169,0.203590,0,458.34
20260531_150553,35.034,1,Right,278,94.244604,97.482014,94.244604,0.000000,0.022542,0.028156,0.000000,11,0.000000,0.000000,0.473760,0.900000,0.035353,-0.473760,0.320426,0.137825,0.668272,0.000000,0.900000,0.668272,118.477042,42.527949,0.251622,0,458.34
20260531_150553,40.047,1,Left,326,95.092025,95.092025,95.092025,0.000000,0.012141,0.020610,0.000000,18,0.000000,0.000000,0.430277,0.900000,0.026878,-0.165548,0.430277,0.045221,0.710728,0.000000,0.900000,0.710728,106.826679,49.425169,0.210794,0,427.95
20260531_150553,40.047,1,Right,323,95.046440,97.832817,95.046440,0.000000,0.023624,0.025137,0.000000,13,0.000000,0.000000,0.512716,0.900000,0.031087,-0.512716,0.320426,0.145217,0.692889,0.000000,0.900000,0.692889,117.967943,42.527949,0.256678,0,427.95
20260531_150553,45.048,1,Left,373,95.710456,95.710456,95.710456,0.000000,0.012701,0.021177,0.000000,21,0.000000,0.000000,0.430277,0.900000,0.025297,-0.165548,0.430277,0.051690,0.718788,0.000000,0.900000,0.718788,106.066483,49.425169,0.212335,0,453.98
20260531_150553,45.048,1,Right,369,95.663957,98.102981,95.663957,0.000000,0.023401,0.026646,0.000000,16,0.000000,0.000000,0.512716,0.900000,0.025852,-0.512716,0.320426,0.139503,0.694796,0.000000,0.900000,0.694796,113.314159,42.527949,0.244615,0,453.98
20260531_150553,50.055,1,Left,414,96.135266,96.135266,96.135266,0.000000,0.013884,0.021572,0.000000,24,0.000000,0.000000,0.430277,0.900000,0.023391,-0.192575,0.430277,0.058404,0.727184,0.000000,0.900000,0.727184,106.297608,49.425169,0.216239,0,185.27
20260531_150553,50.055,1,Right,410,96.097561,98.292683,96.097561,0.000000,0.022305,0.024512,0.000000,18,0.000000,0.000000,0.512716,0.900000,0.024703,-0.512716,0.320426,0.134575,0.702096,0.000000,0.900000,0.702096,110.576627,42.527949,0.237764,0,185.27
20260531_150553,55.062,1,Left,454,96.475771,96.475771,96.475771,0.000000,0.013331,0.020320,0.000000,25,0.000000,0.000000,0.430277,0.900000,0.022120,-0.192575,0.430277,0.056767,0.734915,0.000000,0.900000,0.734915,106.514614,49.425169,0.217319,0,434.91
20260531_150553,55.062,1,Right,449,96.436526,98.440980,96.436526,0.000000,0.021994,0.026070,0.000000,19,0.000000,0.000000,0.512716,0.900000,0.028454,-0.512716,0.320426,0.134565,0.698244,0.000000,0.900000,0.698244,111.407776,42.527949,0.237173,0,434.91
20260531_150553,60.073,1,Left,495,96.767677,96.767677,96.767677,0.000000,0.012891,0.018919,0.000000,26,0.000000,0.000000,0.430277,0.900000,0.025068,-0.192575,0.430277,0.056846,0.739466,0.000000,0.900000,0.739466,106.523119,49.425169,0.217570,0,212.69
20260531_150553,60.073,1,Right,489,96.728016,98.568507,96.728016,0.000000,0.021202,0.024046,0.000000,21,0.000000,0.000000,0.512716,0.900000,0.026776,-0.512716,0.320426,0.132998,0.714271,0.000000,0.900000,0.714271,119.042970,42.527949,0.245747,0,212.69
