run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,mean_formation_error,near_miss_count,fps
20260531_162714,5.006,1,Left,26,57.692308,57.692308,57.692308,0.000000,0.025659,0.003978,0.045926,1,0.000000,0.000000,0.328888,0.103436,-0.025361,-0.328888,0.059077,0.065530,0.009344,0.000000,0.103436,0.009344,122.374143,111.894372,0.434154,0,448.54
20260531_162714,5.006,1,Right,26,57.692308,57.692308,57.692308,0.000000,0.005840,0.006134,0.044633,1,0.000000,0.000000,0.148804,0.125000,0.050909,0.000000,0.148804,0.050909,0.031872,0.000000,0.125000,0.031872,127.487893,101.527352,0.476148,0,448.54
20260531_162714,10.016,1,Left,64,82.812500,82.812500,82.812500,0.000000,0.014906,0.018293,0.025825,8,0.000000,0.000000,0.328888,0.848844,-0.004036,-0.328888,0.141334,0.051946,0.299103,0.000000,0.848844,0.299103,248.790106,111.894372,0.236064,0,462.90
20260531_162714,10.016,1,Right,64,82.812500,82.812500,82.812500,0.000000,0.005991,0.018026,0.022104,5,0.000000,0.000000,0.148804,0.774109,0.021130,-0.084313,0.148804,0.036183,0.275138,0.000000,0.774109,0.275138,261.674119,101.527352,0.240237,0,462.90
20260531_162714,15.019,1,Left,104,89.423077,89.423077,89.423077,0.000000,0.011531,0.013975,0.020529,12,0.000000,0.000000,0.328888,0.866738,0.013865,-0.328888,0.141334,0.048316,0.506619,0.000000,0.866738,0.506619,325.585022,111.894372,0.222461,0,178.23
20260531_162714,15.019,1,Right,103,89.320388,89.320388,89.320388,0.000000,0.004584,0.014762,0.016712,8,0.000000,0.000000,0.148804,0.876932,0.004724,-0.086500,0.148804,0.030888,0.480265,0.000000,0.876932,0.480265,345.079365,101.527352,0.227286,0,178.23
20260531_162714,20.023,1,Left,145,92.413793,92.413793,92.413793,0.000000,0.010784,0.011866,0.017709,16,0.000000,0.000000,0.328888,0.900000,0.016964,-0.328888,0.141334,0.041673,0.612485,0.000000,0.900000,0.612485,366.531560,111.894372,0.222623,0,444.83
20260531_162714,20.023,1,Right,144,92.361111,92.361111,92.361111,0.000000,0.004171,0.016540,0.013339,8,0.000000,0.000000,0.148804,0.876932,0.009917,-0.086500,0.148804,0.028632,0.526667,0.000000,0.876932,0.526667,348.050190,101.527352,0.194744,0,444.83
20260531_162714,25.031,1,Left,187,94.117647,94.117647,94.117647,0.000000,0.009266,0.010744,0.016481,23,0.000000,0.000000,0.328888,0.900000,0.017377,-0.328888,0.141334,0.036536,0.667004,0.000000,0.900000,0.667004,383.348052,111.894372,0.219318,0,450.66
20260531_162714,25.031,1,Right,186,94.086022,94.086022,94.086022,0.000000,0.004550,0.018585,0.012136,13,0.000000,0.000000,0.148804,0.876932,0.019705,-0.086500,0.148804,0.034194,0.560752,0.000000,0.876932,0.560752,352.301065,101.527352,0.185572,0,450.66
20260531_162714,30.040,1,Left,232,95.258621,95.258621,95.258621,0.000000,0.008614,0.010047,0.015433,29,0.000000,0.000000,0.328888,0.900000,0.020716,-0.328888,0.141334,0.036160,0.706937,0.000000,0.900000,0.706937,397.775659,111.894372,0.220110,0,449.50
