run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,speed_mps,leader_speed_mps,x_m,z_m,leader_x_m,leader_z_m,formation_size_mean_side_m,formation_size_mean_leader_to_followers_m,pos_error_m,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,formation_iou,formation_area_err,centroid_offset_m,per_boat_rms_m,fps
20260613_145527,5.011,1,Left,51,100.000000,0.000000,100.000000,0.000000,0.028537,0.018526,0.066323,6,0.000000,0.000000,0.438773,0.903460,0.037559,-0.214859,0.438773,0.111921,0.803634,0.285000,0.903460,0.803634,15.682606,13.252215,8.674939,-209.904572,0.126352,-224.222305,23.867554,23.034788,13.345638,90.450791,46.297905,45.807933,0.233902,0,0.491536,177.462147,4.837177,7.734628,173.05
20260613_145527,5.011,1,Right,51,100.000000,0.000000,100.000000,0.000000,0.016230,0.030698,0.032654,4,0.000000,0.000000,0.272113,0.880519,-0.028022,-0.272113,0.162548,0.077687,0.615740,0.205790,0.880519,0.615740,13.217559,13.256732,-14.196512,-198.554016,0.126352,-224.222305,23.867554,23.034788,1.169336,125.941134,36.391811,55.532292,0.228706,0,0.491536,177.462147,4.837177,7.734628,173.05
20260613_145527,10.017,1,Left,99,100.000000,0.000000,100.000000,0.000000,0.023591,0.013146,0.046576,17,0.000000,0.000000,0.438773,0.911992,0.034158,-0.260220,0.438773,0.151436,0.806600,0.285000,0.911992,0.806600,16.926695,15.205086,10.726868,-298.456177,-15.511873,-312.252869,33.739552,30.045052,7.911387,81.116071,41.237717,36.807797,0.246748,0,0.494156,60.657500,2.739791,5.693076,326.68
20260613_145527,10.017,1,Right,98,100.000000,0.000000,100.000000,0.000000,0.013250,0.020697,0.022322,7,0.000000,0.000000,0.272113,0.912993,0.018918,-0.272113,0.241297,0.095901,0.730043,0.205790,0.912993,0.730043,15.697952,15.186264,-27.948235,-284.463531,-15.511873,-312.252869,33.739552,30.045052,5.885856,138.512645,36.391811,61.145100,0.248848,0,0.494156,60.657500,2.739791,5.693076,326.68
20260613_145527,15.018,1,Left,144,100.000000,0.000000,100.000000,0.000000,0.021253,0.010047,0.037584,21,0.000000,0.000000,0.438773,0.930466,0.013246,-0.260220,0.438773,0.135842,0.829671,0.285000,0.930466,0.829671,17.898815,15.853501,-33.851345,-385.016174,-51.799175,-392.792694,21.953430,23.125003,10.693017,83.247520,41.237717,38.834689,0.248033,0,0.424281,198.411702,3.849568,8.300325,187.71
20260613_145527,15.018,1,Right,143,100.000000,0.000000,100.000000,0.000000,0.011300,0.019173,0.018114,9,0.000000,0.000000,0.272113,0.912993,0.027001,-0.272113,0.241297,0.095556,0.712153,0.205790,0.912993,0.712153,16.222233,15.845137,-42.913521,-367.625366,-51.799175,-392.792694,21.953430,23.125003,9.609660,127.005576,36.391811,50.531755,0.226733,0,0.424281,198.411702,3.849568,8.300325,187.71
