run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,fps
20260607_162810,5.003,1,Left,46,63.043478,63.043478,63.043478,0.000000,0.006847,0.000000,0.013355,0,0.000000,0.000000,0.107759,0.000000,-0.010683,-0.107759,0.000000,0.010683,0.000000,0.000000,0.000000,0.000000,71.198031,55.567495,120.802549,0.747884,0,255.98
20260607_162810,5.003,1,Right,46,63.043478,80.434783,63.043478,0.000000,0.006325,0.000585,0.017350,0,0.000000,0.000000,0.103281,0.026910,0.009430,-0.103281,0.084385,0.013920,0.002156,0.000000,0.026910,0.002156,78.180588,56.445035,107.355326,0.630082,0,255.98
20260607_162810,10.007,1,Left,91,81.318681,81.318681,81.318681,0.000000,0.006069,0.009970,0.014527,1,0.000000,0.000000,0.119709,0.862100,-0.008561,-0.119709,0.105667,0.030703,0.303413,0.000000,0.862100,0.303413,225.495953,55.567495,139.824773,0.421059,0,172.09
20260607_162810,10.007,1,Right,91,81.318681,90.109890,81.318681,0.000000,0.005752,0.010339,0.014716,2,0.000000,0.000000,0.103281,0.851835,0.009621,-0.103281,0.100588,0.028812,0.327399,0.000000,0.851835,0.327399,221.190153,56.445035,124.889009,0.366880,0,172.09
20260607_162810,15.016,1,Left,142,88.028169,88.028169,88.028169,0.000000,0.005157,0.007340,0.011398,4,0.000000,0.000000,0.119709,0.879751,0.012309,-0.119709,0.106406,0.037471,0.505554,0.000000,0.879751,0.505554,331.932257,55.567495,202.878682,0.369460,0,232.06
20260607_162810,15.016,1,Right,142,88.028169,93.661972,88.028169,0.000000,0.005008,0.007900,0.013626,2,0.000000,0.000000,0.103281,0.851835,0.008403,-0.103281,0.100588,0.026036,0.498643,0.000000,0.851835,0.498643,265.330659,56.445035,132.621729,0.298251,0,232.06
20260607_162810,20.017,1,Left,190,91.052632,91.052632,91.052632,0.000000,0.004994,0.006030,0.009548,7,0.000000,0.000000,0.119709,0.884845,0.015279,-0.119709,0.106406,0.034085,0.598803,0.000000,0.884845,0.598803,382.437559,55.567495,235.918918,0.348899,0,216.44
20260607_162810,20.017,1,Right,190,91.052632,95.263158,91.052632,0.000000,0.004459,0.019248,0.011698,5,0.000000,0.000000,0.103281,0.851835,0.020645,-0.103281,0.103116,0.033823,0.536728,0.000000,0.851835,0.536728,260.637131,56.445035,113.271003,0.257036,0,216.44
20260607_162810,25.025,1,Left,241,92.946058,92.946058,92.946058,0.000000,0.004649,0.005365,0.008367,11,0.000000,0.000000,0.119709,0.891731,0.017264,-0.119709,0.106406,0.032090,0.658203,0.000000,0.891731,0.658203,416.794456,55.567495,259.920552,0.337850,0,247.33
20260607_162810,25.025,1,Right,241,92.946058,96.265560,92.946058,0.000000,0.003515,0.015706,0.010053,6,0.000000,0.000000,0.103281,0.851835,0.016276,-0.103281,0.103116,0.026666,0.588159,0.000000,0.851835,0.588159,266.284965,56.445035,110.228395,0.234356,0,247.33
