run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,speed_mps,leader_speed_mps,x_m,z_m,leader_x_m,leader_z_m,formation_size_mean_side_m,formation_size_mean_leader_to_followers_m,pos_error_m,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,formation_iou,formation_area_err,centroid_offset_m,per_boat_rms_m,fps
20260616_185541,5.014,1,Left,48,100.000000,0.000000,100.000000,0.000000,0.006823,0.016616,0.009150,6,0.000000,0.000000,0.097721,0.854955,0.015130,-0.066028,0.097721,0.047129,0.725551,0.315465,0.854955,0.725551,13.820045,13.459521,18.030630,-200.600220,0.088711,-225.532318,32.281010,31.626577,1.661179,145.672628,123.497177,48.622938,0.162648,0,0.866972,59.710273,0.560467,1.793954,232.65
20260616_185541,5.014,1,Right,47,100.000000,0.000000,100.000000,0.000000,0.008400,0.037224,0.014487,4,0.000000,0.000000,0.106180,0.864520,-0.008915,-0.106180,0.053250,0.043743,0.641593,0.241637,0.864520,0.641593,13.250212,13.533409,-15.354197,-196.894394,0.088711,-225.532318,32.281010,31.626577,2.625890,146.746876,94.847191,42.966092,0.144456,0,0.866972,59.710273,0.560467,1.793954,232.65
20260616_185541,10.027,1,Left,96,100.000000,0.000000,100.000000,0.000000,0.018880,0.022069,0.036334,13,0.000000,0.000000,0.494058,0.913649,-0.010129,-0.275161,0.494058,0.087050,0.721420,0.240445,0.913649,0.721420,15.268960,15.370197,2.332616,-281.182739,-15.511873,-312.843872,30.064023,33.849676,11.943354,139.551464,39.140272,48.665364,0.200488,0,0.466408,39.590538,4.381876,7.075145,232.59
20260616_185541,10.027,1,Right,95,100.000000,0.000000,100.000000,0.000000,0.005159,0.027424,0.009000,6,0.000000,0.000000,0.106180,0.870665,0.018275,-0.106180,0.067261,0.044327,0.680748,0.241637,0.870665,0.680748,15.282986,15.426859,-20.150696,-281.833099,-15.511873,-312.843872,30.064023,33.849676,2.743961,146.539647,94.847191,42.032258,0.144109,0,0.466408,39.590538,4.381876,7.075145,232.59
20260616_185541,15.034,1,Left,146,100.000000,0.000000,100.000000,0.000000,0.016256,0.015384,0.028799,16,0.000000,0.000000,0.494058,0.923138,0.022765,-0.275161,0.494058,0.087528,0.783296,0.240445,0.923138,0.783296,16.910797,16.024409,-15.279634,-377.616608,-52.549767,-394.612610,37.034804,35.660197,11.245444,169.744689,39.140272,76.747771,0.229849,0,0.686795,177.723467,3.480902,6.518144,268.52
20260616_185541,15.034,1,Right,144,100.000000,0.000000,100.000000,0.000000,0.004474,0.025100,0.007545,8,0.000000,0.000000,0.106180,0.870665,0.014444,-0.106180,0.067261,0.036625,0.700346,0.241637,0.870665,0.700346,16.122165,16.057613,-52.752911,-364.255402,-52.549767,-394.612610,37.034804,35.660197,0.999303,147.000205,94.847191,42.250720,0.139502,0,0.686795,177.723467,3.480902,6.518144,268.52
