run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,fps
20260607_163730,5.010,0,Left,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,445.02
20260607_163730,5.010,0,Right,13,0.000000,38.461538,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,445.02
20260607_163730,10.021,0,Left,74,78.378378,78.378378,78.378378,0.000000,0.004482,0.013212,0.017823,1,0.000000,0.000000,0.129572,0.866290,-0.027811,-0.129572,0.072490,0.034248,0.359760,0.000000,0.866290,0.359760,159.857232,55.373070,79.378960,0.250794,0,447.11
20260607_163730,10.021,0,Right,73,78.082192,87.671233,78.082192,0.000000,0.003301,0.016702,0.012725,1,0.000000,0.000000,0.120503,0.838668,0.028085,0.000000,0.120503,0.028085,0.282774,0.000000,0.838668,0.282774,181.373998,55.398880,90.221931,0.326965,0,447.11
20260607_163730,15.029,0,Left,133,87.969925,87.969925,87.969925,0.000000,0.004117,0.008599,0.014325,3,0.000000,0.000000,0.129572,0.898674,0.010371,-0.129572,0.115312,0.044900,0.586595,0.000000,0.898674,0.586595,237.346303,55.373070,136.915210,0.277799,0,472.54
20260607_163730,15.029,0,Right,132,87.878788,93.181818,87.878788,0.000000,0.003404,0.010356,0.010571,2,0.000000,0.000000,0.120503,0.845977,0.005382,-0.104170,0.120503,0.025681,0.526428,0.000000,0.845977,0.526428,267.035934,55.398880,132.381221,0.271170,0,472.54
20260607_163730,20.041,0,Left,181,91.160221,91.160221,91.160221,0.000000,0.003970,0.006843,0.012092,6,0.000000,0.000000,0.129572,0.898674,0.015440,-0.129572,0.115312,0.040812,0.664539,0.000000,0.898674,0.664539,266.059514,55.373070,159.922344,0.284930,0,216.26
20260607_163730,20.041,0,Right,180,91.111111,92.777778,91.111111,0.000000,0.003677,0.016393,0.011298,5,0.000000,0.000000,0.129605,0.845977,0.020435,-0.104170,0.129605,0.035321,0.548751,0.000000,0.845977,0.548751,257.852597,55.398880,110.897012,0.235590,0,216.26
20260607_163730,25.042,0,Left,227,92.951542,92.951542,92.951542,0.000000,0.003919,0.005808,0.011469,9,0.000000,0.000000,0.129572,0.898674,0.017597,-0.129572,0.115312,0.037828,0.706897,0.000000,0.898674,0.706897,277.532902,55.373070,168.363533,0.286948,0,464.02
20260607_163730,25.042,0,Right,225,92.888889,94.222222,92.888889,0.000000,0.003208,0.013761,0.009539,6,0.000000,0.000000,0.129605,0.845977,0.017311,-0.104170,0.129605,0.029220,0.599895,0.000000,0.845977,0.599895,268.231168,55.398880,114.875010,0.224326,0,464.02
