run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,fps
20260607_155927,5.012,1,Left,46,65.217391,65.217391,65.217391,0.000000,0.007004,0.000000,0.015530,0,0.000000,0.000000,0.114996,0.000000,-0.013389,-0.114996,0.000000,0.013389,0.000000,0.000000,0.000000,0.000000,74.743856,56.336230,185.672811,1.072901,0,452.36
20260607_155927,5.012,1,Right,46,65.217391,82.608696,65.217391,0.000000,0.006740,0.000266,0.017664,0,0.000000,0.000000,0.103556,0.012233,0.010328,-0.103235,0.103556,0.014816,0.000486,0.000000,0.012233,0.000486,76.001538,52.959753,161.540692,0.973034,0,452.36
20260607_155927,10.022,1,Left,93,82.795699,82.795699,82.795699,0.000000,0.005692,0.010871,0.014735,1,0.000000,0.000000,0.119551,0.862790,-0.014963,-0.119551,0.083087,0.023551,0.261316,0.000000,0.862790,0.261316,257.460247,56.336230,171.862346,0.545434,0,459.55
20260607_155927,10.022,1,Right,92,82.608696,91.304348,82.608696,0.000000,0.004967,0.010482,0.014167,1,0.000000,0.000000,0.125245,0.838922,0.019055,-0.103235,0.125245,0.021299,0.291956,0.000000,0.838922,0.291956,244.538493,52.959753,151.139650,0.497429,0,459.55
20260607_155927,15.032,1,Left,142,88.732394,88.732394,88.732394,0.000000,0.005045,0.009462,0.012352,4,0.000000,0.000000,0.119551,0.900000,0.008608,-0.119551,0.102937,0.033832,0.464086,0.000000,0.900000,0.464086,359.996773,56.336230,206.413796,0.432406,0,193.19
20260607_155927,15.032,1,Right,141,88.652482,94.326241,88.652482,0.000000,0.004579,0.008254,0.013012,2,0.000000,0.000000,0.125245,0.838922,0.005699,-0.103235,0.125245,0.020631,0.471988,0.000000,0.838922,0.471988,316.957681,52.959753,167.054630,0.381302,0,193.19
20260607_155927,20.042,1,Left,196,91.836735,91.836735,91.836735,0.000000,0.004757,0.006855,0.010032,7,0.000000,0.000000,0.119551,0.900000,0.012751,-0.119551,0.102937,0.031026,0.584184,0.000000,0.900000,0.584184,437.264615,56.336230,251.631531,0.385382,0,404.35
20260607_155927,20.042,1,Right,195,91.794872,95.897436,91.794872,0.000000,0.004656,0.015997,0.011583,4,0.000000,0.000000,0.125245,0.838922,0.018269,-0.103235,0.125245,0.029065,0.500294,0.000000,0.838922,0.500294,315.819864,52.959753,139.478179,0.309926,0,404.35
20260607_155927,25.047,1,Left,246,93.495935,93.495935,93.495935,0.000000,0.004483,0.005462,0.008726,11,0.000000,0.000000,0.119551,0.900000,0.015868,-0.119551,0.102937,0.030428,0.648375,0.000000,0.900000,0.648375,484.567076,56.336230,282.676692,0.363823,0,243.18
20260607_155927,25.047,1,Right,245,93.469388,96.734694,93.469388,0.000000,0.004365,0.016114,0.011483,5,0.000000,0.000000,0.134737,0.838922,0.020057,-0.103235,0.134737,0.028651,0.562389,0.000000,0.838922,0.562389,339.184483,52.959753,149.480233,0.285767,0,243.18
20260607_155927,30.051,1,Left,296,94.594595,94.594595,94.594595,0.337838,0.004815,0.007435,0.007937,14,0.000000,0.000000,0.119551,0.900000,0.017830,-0.119551,0.102937,0.029931,0.689431,0.000000,0.900000,0.689431,518.362671,56.336230,306.021165,0.350757,0,209.39
20260607_155927,30.051,1,Right,294,94.557823,97.278912,94.557823,0.000000,0.003637,0.015982,0.010382,6,0.000000,0.000000,0.134737,0.838922,0.016714,-0.103235,0.134737,0.023875,0.595915,0.000000,0.838922,0.595915,343.304371,52.959753,145.168246,0.261574,0,209.39
20260607_155927,35.059,1,Left,349,95.415473,95.415473,95.415473,0.573066,0.004891,0.008696,0.007368,18,0.000000,0.000000,0.119551,0.900000,0.019417,-0.119551,0.102937,0.029681,0.720213,0.000000,0.900000,0.720213,551.854758,56.336230,331.861650,0.343070,0,459.70
20260607_155927,35.059,1,Right,347,95.389049,97.694524,95.389049,0.000000,0.003918,0.020243,0.010999,7,0.000000,0.000000,0.145093,0.851336,0.022563,-0.103235,0.145093,0.028631,0.598598,0.000000,0.851336,0.598598,348.630739,52.959753,144.194079,0.247509,0,459.70
20260607_155927,40.064,1,Left,397,95.969773,95.969773,95.969773,2.015113,0.005315,0.015921,0.007018,21,0.000000,0.000000,0.119551,0.900000,0.019318,-0.119551,0.102937,0.028340,0.735753,0.000000,0.900000,0.735753,577.775807,56.336230,352.689967,0.338501,0,223.21
20260607_155927,40.064,1,Right,394,95.939086,97.969543,95.939086,0.000000,0.003451,0.018229,0.010130,8,0.000000,0.000000,0.145093,0.851336,0.019872,-0.103235,0.145093,0.025215,0.623421,0.000000,0.851336,0.623421,358.492997,52.959753,149.940036,0.239418,0,223.21
