run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,mean_formation_error,near_miss_count,fps
20260531_223316,5.011,1,Left,47,70.212766,70.212766,70.212766,0.000000,0.004797,0.012962,0.005368,0,0.000000,0.000000,0.079588,0.160000,-0.008269,-0.079588,0.072929,0.014329,0.062684,0.000000,0.160000,0.062684,65.247455,44.691534,1.206715,0,230.86
20260531_223316,5.011,1,Right,46,71.739130,89.130435,71.739130,0.000000,0.001955,0.012289,0.004741,4,0.000000,0.000000,0.089948,0.176181,0.010537,0.000000,0.089948,0.010537,0.076941,0.000000,0.176181,0.076941,72.238409,48.823165,1.302388,0,230.86
20260531_223316,10.016,1,Left,101,86.138614,86.138614,86.138614,0.000000,0.003167,0.024286,0.004034,3,0.000000,0.000000,0.087003,0.806163,-0.011993,-0.087003,0.072929,0.014813,0.256914,0.000000,0.806163,0.256914,179.889678,44.691534,0.600364,0,457.79
20260531_223316,10.016,1,Right,100,87.000000,95.000000,87.000000,0.000000,0.003700,0.023383,0.004424,6,0.000000,0.000000,0.095700,0.836159,0.020444,0.000000,0.095700,0.020444,0.237121,0.000000,0.836159,0.237121,191.986850,48.823165,0.624998,0,457.79
20260531_223316,15.021,1,Left,152,90.789474,90.789474,90.789474,0.000000,0.004235,0.019652,0.005555,8,0.000000,0.000000,0.118802,0.875579,0.009824,-0.087003,0.118802,0.027635,0.442901,0.000000,0.875579,0.442901,259.632582,44.691534,0.447851,0,237.83
20260531_223316,15.021,1,Right,151,91.390728,96.688742,91.390728,0.000000,0.004008,0.018971,0.004212,7,0.000000,0.000000,0.102470,0.863333,0.004924,-0.102470,0.095700,0.022155,0.422656,0.000000,0.863333,0.422656,269.792839,48.823165,0.449685,0,237.83
20260531_223316,20.030,1,Left,198,92.929293,92.929293,92.929293,0.000000,0.004406,0.017444,0.005958,11,0.000000,0.000000,0.118802,0.900000,0.013303,-0.087003,0.118802,0.026977,0.541157,0.000000,0.900000,0.541157,307.150466,44.691534,0.390032,0,459.15
20260531_223316,20.030,1,Right,197,93.401015,97.461929,93.401015,0.000000,0.004106,0.023199,0.004622,9,0.000000,0.000000,0.102470,0.863333,0.013837,-0.102470,0.098640,0.027045,0.474927,0.000000,0.863333,0.474927,289.288419,48.823165,0.364942,0,459.15
20260531_223316,25.039,1,Left,250,94.400000,94.400000,94.400000,0.000000,0.004478,0.015972,0.005914,18,0.000000,0.000000,0.118802,0.900000,0.018494,-0.087003,0.118802,0.029324,0.607263,0.000000,0.900000,0.607263,336.779554,44.691534,0.351280,0,250.99
20260531_223316,25.039,1,Right,249,94.779116,97.991968,94.779116,0.000000,0.003891,0.028965,0.005065,11,0.000000,0.000000,0.102470,0.863333,0.014860,-0.102470,0.098640,0.025310,0.525610,0.000000,0.863333,0.525610,303.183954,48.823165,0.308863,0,250.99
20260531_223316,30.044,1,Left,297,95.286195,95.286195,95.286195,0.000000,0.007681,0.015252,0.013149,23,0.000000,0.000000,0.359547,0.950000,0.019190,-0.115855,0.359547,0.030202,0.649724,0.000000,0.950000,0.649724,354.081798,44.691534,0.329264,0,251.97
