run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,mean_formation_error,near_miss_count,fps
20260531_170015,5.003,0,Left,31,58.064516,58.064516,58.064516,0.000000,0.006742,0.006316,0.024781,0,0.000000,0.000000,0.091383,0.164533,-0.009270,-0.091383,0.058817,0.020650,0.023157,0.000000,0.164533,0.023157,72.485160,59.735763,1.112008,0,203.76
20260531_170015,5.003,0,Right,31,0.000000,64.516129,0.000000,0.000000,0.032258,0.034050,0.000000,0,0.000000,0.000000,0.500000,0.359781,0.234254,0.000000,0.500000,0.234254,0.057279,0.000000,0.359781,0.057279,0.000000,0.000000,0.000000,0,203.76
20260531_170015,10.006,0,Left,68,80.882353,80.882353,80.882353,0.000000,0.029074,0.022776,0.063815,5,0.000000,0.000000,0.514967,0.799892,-0.015567,-0.315792,0.514967,0.064587,0.196294,0.000000,0.799892,0.196294,179.543707,59.735763,0.570971,0,231.40
20260531_170015,10.006,0,Right,67,0.000000,37.313433,0.000000,0.000000,0.026505,0.025054,0.000000,0,0.000000,0.000000,0.500000,0.359781,0.135668,0.000000,0.500000,0.135668,0.047786,0.000000,0.359781,0.047786,0.000000,0.000000,0.000000,0,231.40
20260531_170015,15.014,0,Left,81,83.950617,69.135802,83.950617,0.000000,0.025877,0.020439,0.056575,6,0.000000,0.000000,0.514967,0.799892,0.000328,-0.315792,0.514967,0.067619,0.289406,0.000000,0.799892,0.289406,224.874942,59.735763,0.500786,0,441.74
20260531_170015,15.014,0,Right,80,0.000000,31.250000,0.000000,0.000000,0.022198,0.020983,0.000000,0,0.000000,0.000000,0.500000,0.359781,0.113622,0.000000,0.500000,0.113622,0.040021,0.000000,0.359781,0.040021,0.000000,0.000000,0.000000,0,441.74
20260531_170015,20.020,0,Left,81,83.950617,69.135802,83.950617,0.000000,0.025877,0.020439,0.056575,6,0.000000,0.000000,0.514967,0.799892,0.000328,-0.315792,0.514967,0.067619,0.289406,0.000000,0.799892,0.289406,224.874942,59.735763,0.500786,0,459.00
20260531_170015,20.020,0,Right,80,0.000000,31.250000,0.000000,0.000000,0.022198,0.020983,0.000000,0,0.000000,0.000000,0.500000,0.359781,0.113622,0.000000,0.500000,0.113622,0.040021,0.000000,0.359781,0.040021,0.000000,0.000000,0.000000,0,459.00
20260531_170015,25.021,0,Left,81,83.950617,69.135802,83.950617,0.000000,0.025877,0.020439,0.056575,6,0.000000,0.000000,0.514967,0.799892,0.000328,-0.315792,0.514967,0.067619,0.289406,0.000000,0.799892,0.289406,224.874942,59.735763,0.500786,0,467.80
20260531_170015,25.021,0,Right,80,0.000000,31.250000,0.000000,0.000000,0.022198,0.020983,0.000000,0,0.000000,0.000000,0.500000,0.359781,0.113622,0.000000,0.500000,0.113622,0.040021,0.000000,0.359781,0.040021,0.000000,0.000000,0.000000,0,467.80
20260531_170015,30.022,0,Left,81,83.950617,69.135802,83.950617,0.000000,0.025877,0.020439,0.056575,6,0.000000,0.000000,0.514967,0.799892,0.000328,-0.315792,0.514967,0.067619,0.289406,0.000000,0.799892,0.289406,224.874942,59.735763,0.500786,0,460.96
