run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,mean_formation_error,near_miss_count,fps
20260531_155031,5.013,1,Left,45,71.111111,71.111111,71.111111,0.000000,0.001569,0.013176,0.006406,4,0.000000,0.000000,0.070588,0.164041,-0.015044,-0.070588,0.000000,0.015044,0.064256,0.000000,0.164041,0.064256,78.049077,55.004172,0.764289,0,260.11
20260531_155031,5.013,1,Right,44,70.454545,86.363636,70.454545,0.000000,0.013516,0.011032,0.012897,6,0.000000,0.000000,0.183271,0.191822,0.037457,0.000000,0.183271,0.037457,0.066815,0.000000,0.191822,0.066815,92.223013,53.303740,0.324342,0,260.11
20260531_155031,10.022,1,Left,98,86.734694,86.734694,86.734694,0.000000,0.002669,0.019325,0.006763,11,0.000000,0.000000,0.119588,0.900000,-0.004961,-0.070981,0.119588,0.025110,0.320227,0.000000,0.900000,0.320227,184.366745,55.004172,0.382549,0,279.55
20260531_155031,10.022,1,Right,96,86.458333,93.750000,86.458333,0.000000,0.008827,0.028239,0.012862,13,0.000000,0.000000,0.183271,0.834512,0.000362,-0.126368,0.183271,0.033974,0.381423,0.000000,0.834512,0.381423,152.581589,53.303740,0.201167,0,279.55
20260531_155031,15.032,1,Left,151,91.390728,91.390728,91.390728,0.000000,0.003173,0.014164,0.009159,19,0.000000,0.000000,0.119588,0.900000,0.014850,-0.070981,0.119588,0.034366,0.518067,0.000000,0.900000,0.518067,244.508568,55.004172,0.309576,0,265.51
20260531_155031,15.032,1,Right,149,91.275168,95.973154,91.275168,0.000000,0.008161,0.027902,0.012358,17,0.000000,0.000000,0.183271,0.834512,0.019463,-0.126368,0.183271,0.041119,0.488064,0.000000,0.834512,0.488064,167.456039,53.303740,0.173718,0,265.51
20260531_155031,20.044,1,Left,202,93.564356,93.564356,93.564356,0.000000,0.003329,0.011547,0.009845,22,0.000000,0.000000,0.119588,0.900000,0.015575,-0.070981,0.119588,0.030163,0.612502,0.000000,0.900000,0.612502,271.065017,55.004172,0.275704,0,262.03
20260531_155031,20.044,1,Right,200,93.500000,97.000000,93.500000,0.000000,0.007442,0.022214,0.011241,20,0.000000,0.000000,0.183271,0.834512,0.013450,-0.126368,0.183271,0.037617,0.563643,0.000000,0.834512,0.563643,177.489837,53.303740,0.169507,0,262.03
20260531_155031,25.046,1,Left,257,94.941634,94.941634,94.941634,0.000000,0.003658,0.010263,0.009894,30,0.000000,0.000000,0.119588,0.900000,0.018868,-0.070981,0.119588,0.030335,0.670252,0.000000,0.900000,0.670252,283.567368,55.004172,0.253207,0,206.41
20260531_155031,25.046,1,Right,255,94.901961,97.647059,94.901961,0.000000,0.007301,0.024287,0.011114,23,0.000000,0.000000,0.183271,0.837128,0.024475,-0.126368,0.183271,0.043429,0.581911,0.000000,0.837128,0.581911,181.420678,53.303740,0.163415,0,206.41
