run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,mean_formation_error,near_miss_count,fps
20260531_161826,5.002,1,Left,23,52.173913,52.173913,52.173913,0.000000,0.003175,0.033754,0.007443,1,0.000000,0.000000,0.072789,0.760196,-0.014418,-0.072789,0.000000,0.014418,0.212150,0.000000,0.760196,0.212150,78.816367,62.177454,0.094774,0,448.30
20260531_161826,5.002,1,Right,23,52.173913,82.608696,52.173913,0.000000,0.024851,0.041402,0.011338,2,0.000000,0.000000,0.285781,0.821108,0.037276,0.000000,0.285781,0.037276,0.254392,0.000000,0.821108,0.254392,92.651555,68.310385,0.093773,0,448.30
20260531_161826,10.014,1,Left,59,81.355932,81.355932,81.355932,0.000000,0.017964,0.041617,0.025248,7,0.000000,0.000000,0.227842,0.815908,-0.003748,-0.227842,0.159890,0.039401,0.438418,0.000000,0.815908,0.438418,92.296457,57.689199,0.137296,0,223.26
20260531_161826,10.014,1,Right,59,81.355932,93.220339,81.355932,0.000000,0.027659,0.059495,0.031753,5,0.000000,0.000000,0.285781,0.950000,-0.000428,-0.252945,0.285781,0.067778,0.466049,0.000000,0.950000,0.466049,102.854355,68.310385,0.143711,0,223.26
20260531_161826,15.015,1,Left,98,88.775510,88.775510,88.775510,0.000000,0.014029,0.027195,0.018194,11,0.000000,0.000000,0.227842,0.829443,0.019725,-0.227842,0.159890,0.045703,0.580100,0.000000,0.829443,0.580100,108.426128,57.689199,0.179571,0,235.32
20260531_161826,15.015,1,Right,97,88.659794,95.876289,88.659794,0.000000,0.021217,0.047421,0.024528,6,0.000000,0.000000,0.285781,0.950000,0.015435,-0.252945,0.285781,0.064915,0.561063,0.000000,0.950000,0.561063,112.539749,68.310385,0.163379,0,235.32
20260531_161826,20.017,1,Left,141,92.198582,92.198582,92.198582,0.000000,0.015008,0.027509,0.025013,15,0.000000,0.000000,0.741321,0.897437,0.028256,-0.227842,0.741321,0.046311,0.626298,0.000000,0.897437,0.626298,110.256691,52.781120,0.188831,0,203.25
20260531_161826,20.017,1,Right,140,92.142857,97.142857,92.142857,0.000000,0.024311,0.050436,0.039136,11,0.000000,0.000000,0.393922,0.950000,0.010714,-0.393922,0.310797,0.066504,0.580954,0.000000,0.950000,0.580954,109.147612,62.143711,0.154319,0,203.25
20260531_161826,25.027,1,Left,180,93.888889,93.888889,93.888889,0.000000,0.032083,0.028720,0.052252,20,0.555556,0.000000,1.000000,0.950000,0.021896,-0.816350,1.000000,0.084434,0.662941,0.000000,0.950000,0.662941,127.517218,45.817700,0.221561,0,454.52
20260531_161826,25.027,1,Right,179,93.854749,97.765363,93.854749,0.000000,0.024817,0.044693,0.034616,15,0.000000,0.000000,0.393922,0.950000,0.014525,-0.393922,0.310797,0.077644,0.623183,0.000000,0.950000,0.623183,113.148631,62.143711,0.170097,0,454.52
