run_id,elapsed_s,kalman_enabled,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,steer_cmd_mean,steer_cmd_min,steer_cmd_max,steer_cmd_mean_abs,throttle_cmd_mean,throttle_cmd_min,throttle_cmd_max,throttle_cmd_mean_abs,mean_distance,min_distance,distance_error_mean,mean_formation_error,near_miss_count,fps
20260607_173047,5.004,1,Left,41,63.414634,63.414634,63.414634,0.000000,0.003046,0.017459,0.016220,0,0.000000,0.000000,0.124626,0.715805,-0.021768,-0.124626,0.000000,0.021768,0.053684,0.000000,0.715805,0.053684,73.250678,49.674354,29.660944,0.228581,0,233.15
20260607_173047,5.004,1,Right,41,63.414634,80.487805,63.414634,0.000000,0.002502,0.017502,0.017786,0,0.000000,0.000000,0.102573,0.707154,0.012898,0.000000,0.102573,0.012898,0.019069,0.000000,0.707154,0.019069,81.094000,56.719981,52.418002,0.346723,0,233.15
20260607_173047,10.009,1,Left,91,83.516484,83.516484,83.516484,0.000000,0.005018,0.010308,0.019490,2,0.000000,0.000000,0.128635,0.882223,0.014932,-0.124626,0.128635,0.051298,0.485939,0.000000,0.882223,0.485939,169.632980,49.674354,90.801676,0.260222,0,250.15
20260607_173047,10.009,1,Right,91,83.516484,86.813187,83.516484,0.000000,0.005500,0.010477,0.019027,2,0.000000,0.000000,0.125167,0.868058,-0.002361,-0.125167,0.125070,0.038679,0.466807,0.000000,0.868058,0.466807,214.530451,56.719981,117.991195,0.282623,0,250.15
20260607_173047,15.017,1,Left,143,89.510490,89.510490,89.510490,0.000000,0.004359,0.007331,0.013744,5,0.000000,0.000000,0.128635,0.893049,0.016584,-0.124626,0.128635,0.039726,0.629823,0.000000,0.893049,0.629823,213.477546,49.674354,127.201460,0.277395,0,457.29
20260607_173047,15.017,1,Right,143,89.510490,88.811189,89.510490,0.000000,0.005354,0.008294,0.016587,3,0.000000,0.000000,0.132555,0.868058,0.017601,-0.125167,0.132555,0.043718,0.582088,0.000000,0.868058,0.582088,217.231305,56.719981,106.355936,0.248765,0,457.29
20260607_173047,20.024,1,Left,192,92.187500,92.187500,92.187500,0.000000,0.004185,0.006009,0.011105,8,0.000000,0.000000,0.128635,0.893049,0.021408,-0.124626,0.128635,0.038644,0.689155,0.000000,0.893049,0.689155,221.764833,49.674354,132.476539,0.280037,0,241.98
20260607_173047,20.024,1,Right,192,92.187500,90.104167,92.187500,0.000000,0.005303,0.019387,0.015187,5,0.000000,0.000000,0.132555,0.868058,0.022234,-0.125167,0.132555,0.041686,0.604163,0.000000,0.868058,0.604163,206.814600,56.719981,90.138743,0.219978,0,241.98
20260607_173047,25.038,1,Left,243,93.827160,93.827160,93.827160,0.000000,0.004160,0.005253,0.009594,11,0.000000,0.000000,0.128635,0.893049,0.020970,-0.124626,0.128635,0.034588,0.721298,0.000000,0.893049,0.721298,220.916184,49.674354,129.867802,0.276677,0,252.50
20260607_173047,25.038,1,Right,241,93.775934,92.116183,93.775934,0.000000,0.004225,0.015895,0.013473,6,0.000000,0.000000,0.132555,0.868058,0.017713,-0.125167,0.132555,0.033210,0.642043,0.000000,0.868058,0.642043,208.353111,56.719981,88.392023,0.210626,0,252.50
